X1,X,Precursor.Ion.Name,Retention.Time,Area,Background,Height,Mass.Error.PPM,SNFlag,ppmFlag,areaminFlag,RT_ref,RT_max,RT_min,RTFlag,Blank.Area,BlankFlag,Flags,QC_area,Reps_Present,ReplicateFlag,Samps_Present,Replicate.Name,SampleFlag,SmpFlag,CmpFlag,Filled_area,Backfill_Flag
3910,4934,Ectoine,9.75,6380491776,78511688,517705696,-3.7,NA,NA,NA,9.7075,9.79,9.63,NA,NA,NA,NA,6380491776,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,6380491776,NA
3911,4935,Ectoine,9.66,4360896512,31742292,370318080,-4.5,NA,NA,NA,9.7075,9.79,9.63,NA,NA,NA,NA,4360896512,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,4360896512,NA
3912,4936,Ectoine,9.74,5123800576,60438188,407227904,-3.5,NA,NA,NA,9.7075,9.79,9.63,NA,NA,NA,NA,5123800576,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,5123800576,NA
3913,4937,Ectoine,9.68,28738696,2710310,2304374,-4,NA,NA,NA,9.7075,9.79,9.63,NA,NA,NA,NA,28738696,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,28738696,NA
3914,4938,Ectoine,9.75,28212500,2439481,2352080,-3.1,NA,NA,NA,9.7075,9.79,9.63,NA,NA,NA,NA,28212500,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,28212500,NA
3938,4995,Glucosylglycerol,NA,NA,NA,#N/A,NA,NA,NA,NA,10.3125,10.43,10.05,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,NA,NA
3939,4996,Glucosylglycerol,NA,NA,NA,#N/A,NA,NA,NA,NA,10.3125,10.43,10.05,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,NA,NA
3940,4997,Glucosylglycerol,10.36,76201936,0,5779002,-2.5,NA,NA,NA,10.3125,10.43,10.05,NA,NA,NA,NA,76201936,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,76201936,NA
3941,4998,Glucosylglycerol,10.43,51390752,0,4449343,-1.6,NA,NA,NA,10.3125,10.43,10.05,NA,NA,NA,NA,51390752,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,51390752,NA
3942,4999,Glucosylglycerol,10.05,5947135,0,500978,-2.5,NA,NA,NA,10.3125,10.43,10.05,NA,NA,NA,NA,5947135,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,5947135,NA
3943,5000,Glucosylglycerol,10.15,8541515,0,737343,-1.1,NA,NA,NA,10.3125,10.43,10.05,NA,NA,NA,NA,8541515,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,8541515,NA
3944,5001,Glucosylglycerol,10.36,73802832,0,5097205,-2.6,NA,NA,NA,10.3125,10.43,10.05,NA,NA,NA,NA,73802832,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,73802832,NA
3945,5002,Glucosylglycerol,10.43,63795108,0,4890771,-1,NA,NA,NA,10.3125,10.43,10.05,NA,NA,NA,NA,63795108,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,63795108,NA
3946,5003,Glucosylglycerol,10.33,61098460,0,5148723,-2.6,NA,NA,NA,10.3125,10.43,10.05,NA,NA,NA,NA,61098460,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,61098460,NA
3947,5004,Glucosylglycerol,10.39,55171828,0,4880195,-1.6,NA,NA,NA,10.3125,10.43,10.05,NA,NA,NA,NA,55171828,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,55171828,NA
3971,5028,Glutamic acid,11.7,53414468,3305839,3336886,-4,NA,NA,NA,11.56125,11.82,11.17,NA,NA,NA,NA,53414468,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,53414468,NA
3972,5029,Glutamic acid,11.17,62449108,0,3725132,-3.3,NA,NA,NA,11.56125,11.82,11.17,NA,NA,NA,NA,62449108,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,62449108,NA
3973,5030,Glutamic acid,11.82,779945024,16866366,59780208,-4.2,NA,NA,NA,11.56125,11.82,11.17,NA,NA,NA,NA,779945024,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,779945024,NA
3974,5031,Glutamic acid,11.38,675480960,9527816,45526108,-3.5,NA,NA,NA,11.56125,11.82,11.17,NA,NA,NA,NA,675480960,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,675480960,NA
3975,5032,Glutamic acid,NA,NA,NA,#N/A,NA,NA,NA,NA,11.56125,11.82,11.17,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
3976,5033,Glutamic acid,NA,NA,NA,#N/A,NA,NA,NA,NA,11.56125,11.82,11.17,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
3977,5034,Glutamic acid,11.8,765676288,17398064,57529680,-4.5,NA,NA,NA,11.56125,11.82,11.17,NA,NA,NA,NA,765676288,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,765676288,NA
3978,5035,Glutamic acid,11.38,685980992,8995271,46953936,-3,NA,NA,NA,11.56125,11.82,11.17,NA,NA,NA,NA,685980992,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,685980992,NA
3979,5036,Glutamic acid,11.81,654570176,12872677,49950548,-4.4,NA,NA,NA,11.56125,11.82,11.17,NA,NA,NA,NA,654570176,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,654570176,NA
3980,5037,Glutamic acid,11.43,610674176,8167086,43060840,-3.6,NA,NA,NA,11.56125,11.82,11.17,NA,NA,NA,NA,610674176,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,610674176,NA
4004,5061,Glutamine,11.01,167865072,2195041,7924925,-4.3,NA,NA,NA,10.96625,11.24,10.47,NA,NA,NA,NA,167865072,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,167865072,NA
4005,5062,Glutamine,10.47,214687648,2137234,10079920,-3.2,NA,NA,NA,10.96625,11.24,10.47,NA,NA,NA,NA,214687648,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,214687648,NA
4006,5063,Glutamine,11.22,1794136064,8839048,122061352,-4.2,NA,NA,NA,10.96625,11.24,10.47,NA,NA,NA,NA,1794136064,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,1794136064,NA
4007,5064,Glutamine,10.86,1556065024,6691067,118197192,-3.4,NA,NA,NA,10.96625,11.24,10.47,NA,NA,NA,NA,1556065024,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,1556065024,NA
4008,5065,Glutamine,NA,NA,NA,#N/A,NA,NA,NA,NA,10.96625,11.24,10.47,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4009,5066,Glutamine,NA,NA,NA,#N/A,NA,NA,NA,NA,10.96625,11.24,10.47,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4010,5067,Glutamine,11.22,1750253440,5045264,121240720,-4.4,NA,NA,NA,10.96625,11.24,10.47,NA,NA,NA,NA,1750253440,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,1750253440,NA
4011,5068,Glutamine,10.83,1535050880,24567738,130524752,-3.1,NA,NA,NA,10.96625,11.24,10.47,NA,NA,NA,NA,1535050880,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,1535050880,NA
4012,5069,Glutamine,11.24,1565274624,11233859,105391752,-4.5,NA,NA,NA,10.96625,11.24,10.47,NA,NA,NA,NA,1565274624,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,1565274624,NA
4013,5070,Glutamine,10.88,1460795520,11250124,119415056,-3.7,NA,NA,NA,10.96625,11.24,10.47,NA,NA,NA,NA,1460795520,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,1460795520,NA
4037,5094,Glutathione,11.62,37871936,0,1724184,-1.9,NA,NA,NA,11.565,12.49,10.78,NA,NA,NA,NA,37871936,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,37871936,NA
4038,5095,Glutathione,11.13,44095768,0,1926547,-1.2,NA,NA,NA,11.565,12.49,10.78,NA,NA,NA,NA,44095768,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,44095768,NA
4039,5096,Glutathione,11.99,889372,0,31283,-2,NA,NA,NA,11.565,12.49,10.78,NA,NA,NA,NA,889372,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,889372,NA
4040,5097,Glutathione,11.62,162396,0,15880,-0.7,NA,NA,NA,11.565,12.49,10.78,NA,NA,NA,NA,162396,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,162396,NA
4041,5098,Glutathione,NA,NA,NA,#N/A,NA,NA,NA,NA,11.565,12.49,10.78,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4042,5099,Glutathione,NA,NA,NA,#N/A,NA,NA,NA,NA,11.565,12.49,10.78,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4043,5100,Glutathione,12.03,967671,0,30880,-2.8,NA,NA,NA,11.565,12.49,10.78,NA,NA,NA,NA,967671,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,967671,NA
4044,5101,Glutathione,12.49,371370,0,19140,-2,NA,NA,NA,11.565,12.49,10.78,NA,NA,NA,NA,371370,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,371370,NA
4045,5102,Glutathione,10.86,0,0,0,NA,NA,NA,areaminFlag,11.565,12.49,10.78,NA,NA,NA,"areaminFlag,",0,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,0,NA
4046,5103,Glutathione,10.78,0,0,0,NA,NA,NA,areaminFlag,11.565,12.49,10.78,NA,NA,NA,"areaminFlag,",0,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,0,NA
4070,5127,Glutathione Disulfide,NA,NA,NA,#N/A,NA,NA,NA,NA,14.18375,14.36,14.02,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,NA,NA
4071,5128,Glutathione Disulfide,NA,NA,NA,#N/A,NA,NA,NA,NA,14.18375,14.36,14.02,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,NA,NA
4072,5129,Glutathione Disulfide,14.36,2373914,0,108411,-1.5,NA,NA,NA,14.18375,14.36,14.02,NA,NA,NA,NA,2373914,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,2373914,NA
4073,5130,Glutathione Disulfide,14.05,2079829,0,130219,-0.4,NA,NA,NA,14.18375,14.36,14.02,NA,NA,NA,NA,2079829,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,2079829,NA
4074,5131,Glutathione Disulfide,14.34,9963025,0,674853,-1,NA,NA,NA,14.18375,14.36,14.02,NA,NA,NA,NA,9963025,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,9963025,NA
4075,5132,Glutathione Disulfide,14.05,10302040,0,681914,0.2,NA,NA,NA,14.18375,14.36,14.02,NA,NA,NA,NA,10302040,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,10302040,NA
4076,5133,Glutathione Disulfide,14.29,8001824,0,369374,-1.1,NA,NA,NA,14.18375,14.36,14.02,NA,NA,NA,NA,8001824,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,8001824,NA
4077,5134,Glutathione Disulfide,14.02,9525409,0,529239,0.4,NA,NA,NA,14.18375,14.36,14.02,NA,NA,NA,NA,9525409,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,9525409,NA
4078,5135,Glutathione Disulfide,14.31,999069,0,74066,-1.1,NA,NA,NA,14.18375,14.36,14.02,NA,NA,NA,NA,999069,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,999069,NA
4079,5136,Glutathione Disulfide,14.05,1013230,0,63702,-0.4,NA,NA,NA,14.18375,14.36,14.02,NA,NA,NA,NA,1013230,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,1013230,NA
4103,5160,Glycerophosphocholine,11.12,380411264,2821517,35046456,-2.5,NA,NA,NA,11.165,11.21,11.12,NA,NA,NA,NA,380411264,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,380411264,NA
4104,5161,Glycerophosphocholine,11.17,356192416,2355778,31130690,-1.5,NA,NA,NA,11.165,11.21,11.12,NA,NA,NA,NA,356192416,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,356192416,NA
4105,5162,Glycerophosphocholine,11.15,2418584320,8872576,204071344,-2.6,NA,NA,NA,11.165,11.21,11.12,NA,NA,NA,NA,2418584320,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,2418584320,NA
4106,5163,Glycerophosphocholine,11.21,2123121408,7216467,175996656,-1.9,NA,NA,NA,11.165,11.21,11.12,NA,NA,NA,NA,2123121408,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,2123121408,NA
4107,5164,Glycerophosphocholine,NA,NA,NA,#N/A,NA,NA,NA,NA,11.165,11.21,11.12,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4108,5165,Glycerophosphocholine,NA,NA,NA,#N/A,NA,NA,NA,NA,11.165,11.21,11.12,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4109,5166,Glycerophosphocholine,11.15,1957859584,10911595,175149168,-2.6,NA,NA,NA,11.165,11.21,11.12,NA,NA,NA,NA,1957859584,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,1957859584,NA
4110,5167,Glycerophosphocholine,11.19,1887851904,18091770,166094672,-1.5,NA,NA,NA,11.165,11.21,11.12,NA,NA,NA,NA,1887851904,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,1887851904,NA
4111,5168,Glycerophosphocholine,11.14,1541792256,4265152,139750816,-2.8,NA,NA,NA,11.165,11.21,11.12,NA,NA,NA,NA,1541792256,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,1541792256,NA
4112,5169,Glycerophosphocholine,11.19,1415659008,3210053,118962688,-2.1,NA,NA,NA,11.165,11.21,11.12,NA,NA,NA,NA,1415659008,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,1415659008,NA
4136,5193,Glycine,12.24,8730263,0,284723,0.8,NA,NA,NA,11.76375,12.24,11.56,NA,NA,NA,NA,8730263,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,8730263,NA
4137,5194,Glycine,11.77,10761381,0,415079,1.6,NA,NA,NA,11.76375,12.24,11.56,NA,NA,NA,NA,10761381,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,10761381,NA
4138,5195,Glycine,11.8,9506046,0,495283,0.9,NA,NA,NA,11.76375,12.24,11.56,NA,NA,NA,NA,9506046,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,9506046,NA
4139,5196,Glycine,11.57,14891443,0,715255,1.8,NA,NA,NA,11.76375,12.24,11.56,NA,NA,NA,NA,14891443,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,14891443,NA
4140,5197,Glycine,NA,NA,NA,#N/A,NA,NA,NA,NA,11.76375,12.24,11.56,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4141,5198,Glycine,NA,NA,NA,#N/A,NA,NA,NA,NA,11.76375,12.24,11.56,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4142,5199,Glycine,11.8,3944004,0,250559,0.7,NA,NA,NA,11.76375,12.24,11.56,NA,NA,NA,NA,3944004,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,3944004,NA
4143,5200,Glycine,11.56,4101023,0,276414,2.2,NA,NA,NA,11.76375,12.24,11.56,NA,NA,NA,NA,4101023,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,4101023,NA
4144,5201,Glycine,11.78,3684854,0,214890,0.8,NA,NA,NA,11.76375,12.24,11.56,NA,NA,NA,NA,3684854,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,3684854,NA
4145,5202,Glycine,11.59,3751251,0,251251,1.7,NA,NA,NA,11.76375,12.24,11.56,NA,NA,NA,NA,3751251,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,3751251,NA
4169,5226,Guanine,NA,NA,NA,#N/A,NA,NA,NA,NA,8.70875,8.79,8.62,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,NA,NA
4170,5227,Guanine,NA,NA,NA,#N/A,NA,NA,NA,NA,8.70875,8.79,8.62,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,NA,NA
4171,5228,Guanine,8.66,215160912,4408666,16283686,-3.6,NA,NA,NA,8.70875,8.79,8.62,NA,NA,NA,NA,215160912,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,215160912,NA
4172,5229,Guanine,8.77,264217200,5075074,21722284,-3,NA,NA,NA,8.70875,8.79,8.62,NA,NA,NA,NA,264217200,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,264217200,NA
4173,5230,Guanine,8.62,264114720,3894558,20916288,-4,NA,NA,NA,8.70875,8.79,8.62,NA,NA,NA,NA,264114720,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,264114720,NA
4174,5231,Guanine,8.77,305063840,5102179,26372200,-2.6,NA,NA,NA,8.70875,8.79,8.62,NA,NA,NA,NA,305063840,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,305063840,NA
4175,5232,Guanine,8.66,322895200,5126797,24756280,-3.8,NA,NA,NA,8.70875,8.79,8.62,NA,NA,NA,NA,322895200,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,322895200,NA
4176,5233,Guanine,8.77,524736096,7008755,44323728,-2.6,NA,NA,NA,8.70875,8.79,8.62,NA,NA,NA,NA,524736096,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,524736096,NA
4177,5234,Guanine,8.63,195864160,2402505,14186723,-3.9,NA,NA,NA,8.70875,8.79,8.62,NA,NA,NA,NA,195864160,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,195864160,NA
4178,5235,Guanine,8.79,282089888,4136928,24017262,-2.9,NA,NA,NA,8.70875,8.79,8.62,NA,NA,NA,NA,282089888,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,282089888,NA
4202,5259,Guanosine,NA,NA,NA,#N/A,NA,NA,NA,NA,9.42375,9.47,9.34,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,NA,NA
4203,5260,Guanosine,NA,NA,NA,#N/A,NA,NA,NA,NA,9.42375,9.47,9.34,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,NA,NA
4204,5261,Guanosine,9.43,22094864,0,1630579,-1.7,NA,NA,NA,9.42375,9.47,9.34,NA,NA,NA,NA,22094864,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,22094864,NA
4205,5262,Guanosine,9.47,15420624,0,1184101,-1,NA,NA,NA,9.42375,9.47,9.34,NA,NA,NA,NA,15420624,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,15420624,NA
4206,5263,Guanosine,9.34,144602032,0,10199465,-2.4,NA,NA,NA,9.42375,9.47,9.34,NA,NA,NA,NA,144602032,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,144602032,NA
4207,5264,Guanosine,9.41,149249232,0,11372851,-1,NA,NA,NA,9.42375,9.47,9.34,NA,NA,NA,NA,149249232,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,149249232,NA
4208,5265,Guanosine,9.4,143651200,3084806,12648371,-1.6,NA,NA,NA,9.42375,9.47,9.34,NA,NA,NA,NA,143651200,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,143651200,NA
4209,5266,Guanosine,9.47,176176288,2477253,14397525,-1.1,NA,NA,NA,9.42375,9.47,9.34,NA,NA,NA,NA,176176288,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,176176288,NA
4210,5267,Guanosine,9.4,16502960,1639472,1543242,-2.1,NA,NA,NA,9.42375,9.47,9.34,NA,NA,NA,NA,16502960,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,16502960,NA
4211,5268,Guanosine,9.47,17969072,0,1475008,-1.2,NA,NA,NA,9.42375,9.47,9.34,NA,NA,NA,NA,17969072,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,17969072,NA
4235,5292,Histidine,10.65,479980512,13260861,12124613,-3.5,NA,NA,NA,10.62375,10.85,10.15,NA,NA,NA,NA,479980512,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,479980512,NA
4236,5293,Histidine,10.15,619596544,20190728,17482596,-2.7,NA,NA,NA,10.62375,10.85,10.15,NA,NA,NA,NA,619596544,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,619596544,NA
4237,5294,Histidine,10.79,465244000,7751047,16863022,-3.2,NA,NA,NA,10.62375,10.85,10.15,NA,NA,NA,NA,465244000,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,465244000,NA
4238,5295,Histidine,10.56,583353856,0,20979690,-2.4,NA,NA,NA,10.62375,10.85,10.15,NA,NA,NA,NA,583353856,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,583353856,NA
4239,5296,Histidine,NA,NA,NA,#N/A,NA,NA,NA,NA,10.62375,10.85,10.15,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4240,5297,Histidine,NA,NA,NA,#N/A,NA,NA,NA,NA,10.62375,10.85,10.15,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4241,5298,Histidine,10.79,108876400,1881130,3234078,-3.3,NA,NA,NA,10.62375,10.85,10.15,NA,NA,NA,NA,108876400,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,108876400,NA
4242,5299,Histidine,10.59,80077832,1492867,2632058,-2,NA,NA,NA,10.62375,10.85,10.15,NA,NA,NA,NA,80077832,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,80077832,NA
4243,5300,Histidine,10.85,91960112,3853364,2716552,-3.3,NA,NA,NA,10.62375,10.85,10.15,NA,NA,NA,NA,91960112,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,91960112,NA
4244,5301,Histidine,10.61,64054780,5870162,2444889,-2.5,NA,NA,NA,10.62375,10.85,10.15,NA,NA,NA,NA,64054780,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,64054780,NA
4268,5325,Homarine,NA,NA,NA,#N/A,NA,NA,NA,NA,6.0025,6.1,5.89,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,NA,NA
4269,5326,Homarine,NA,NA,NA,#N/A,NA,NA,NA,NA,6.0025,6.1,5.89,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,NA,NA
4270,5327,Homarine,5.93,2837071360,69318456,116329880,-4.4,NA,NA,NA,6.0025,6.1,5.89,NA,NA,NA,NA,2837071360,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,2837071360,NA
4271,5328,Homarine,6.09,2472489216,38412492,91801976,-3.6,NA,NA,NA,6.0025,6.1,5.89,NA,NA,NA,NA,2472489216,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,2472489216,NA
4272,5329,Homarine,5.93,130511432,2502226,4016710,-4.4,NA,NA,NA,6.0025,6.1,5.89,NA,NA,NA,NA,130511432,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,130511432,NA
4273,5330,Homarine,6.1,160342496,2415776,4954719,-3.2,NA,NA,NA,6.0025,6.1,5.89,NA,NA,NA,NA,160342496,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,160342496,NA
4274,5331,Homarine,5.92,2680372736,107567872,111566176,-4.6,NA,NA,NA,6.0025,6.1,5.89,NA,NA,NA,NA,2680372736,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,2680372736,NA
4275,5332,Homarine,6.06,2618210816,97775616,101232088,-3.3,NA,NA,NA,6.0025,6.1,5.89,NA,NA,NA,NA,2618210816,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,2618210816,NA
4276,5333,Homarine,5.89,2389958400,64464048,97890744,-4.6,NA,NA,NA,6.0025,6.1,5.89,NA,NA,NA,NA,2389958400,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,2389958400,NA
4277,5334,Homarine,6.1,2584860672,44048872,98446992,-3.5,NA,NA,NA,6.0025,6.1,5.89,NA,NA,NA,NA,2584860672,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,2584860672,NA
4301,5424,Homoserine,11.01,112031576,6860505,5180959,-3.2,NA,NA,NA,10.99125,11.18,10.57,NA,NA,NA,NA,112031576,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,112031576,NA
4302,5425,Homoserine,10.57,122394656,4959411,5325269,-2.2,NA,NA,NA,10.99125,11.18,10.57,NA,NA,NA,NA,122394656,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,122394656,NA
4303,5426,Homoserine,11.18,216064832,5293739,13315984,-2.9,NA,NA,NA,10.99125,11.18,10.57,NA,NA,NA,NA,216064832,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,216064832,NA
