"","SampleID","variable","value"
"4970","B51","Filosa-Thecofilosea",442
"4971","B12","Filosa-Thecofilosea",911
"4972","B11","Filosa-Thecofilosea",971
"4973","core_2","Filosa-Thecofilosea",283
"4974","B52","Filosa-Thecofilosea",644
"4975","dockslush_3","Filosa-Thecofilosea",708
"4976","B14","Filosa-Thecofilosea",1080
"4977","blank771","Filosa-Thecofilosea",25
"4978","core_4","Filosa-Thecofilosea",0
"4979","mock_3","Filosa-Thecofilosea",0
"4980","hero_13","Filosa-Thecofilosea",0
"4981","Carboy4","Filosa-Thecofilosea",40
"4982","Carboy7","Filosa-Thecofilosea",346
"4983","Barrow_S2C3","Filosa-Thecofilosea",50
"4984","Carboy2","Filosa-Thecofilosea",28
"4985","Barrow_S1IC6","Filosa-Thecofilosea",338
"4986","B22","Filosa-Thecofilosea",237
"4987","Barrow_S2C1D","Filosa-Thecofilosea",256
"4988","Barrow_S1IC5","Filosa-Thecofilosea",173
"4989","Carboy1","Filosa-Thecofilosea",37
"4990","B21","Filosa-Thecofilosea",621
"4991","B32","Filosa-Thecofilosea",468
"4992","Carboy8","Filosa-Thecofilosea",31
"4993","B31","Filosa-Thecofilosea",701
"4994","B42","Filosa-Thecofilosea",449
"4995","blankMQ121118","Filosa-Thecofilosea",13
"4996","Barrow_blank1","Filosa-Thecofilosea",0
"4997","B41","Filosa-Thecofilosea",406
"4998","Barrow_blank2","Filosa-Thecofilosea",0
"4999","blankdry2","Filosa-Thecofilosea",0
"5000","blankFiltSW1","Filosa-Thecofilosea",38
"5001","core_3","Filosa-Thecofilosea",158
"5002","B53","Filosa-Thecofilosea",673
"5003","dockslush_2","Filosa-Thecofilosea",0
"5004","B13","Filosa-Thecofilosea",779
"5005","dockslush_1","Filosa-Thecofilosea",312
"5006","mock_1","Filosa-Thecofilosea",0
"5007","core_6","Filosa-Thecofilosea",0
"5008","mock_2","Filosa-Thecofilosea",0
"5009","hero_11","Filosa-Thecofilosea",842
"5010","hero_12","Filosa-Thecofilosea",479
"5011","Carboy6","Filosa-Thecofilosea",33
"5012","Carboy5","Filosa-Thecofilosea",69
"5013","blankMQ191118","Filosa-Thecofilosea",0
"5014","Barrow_S1IC4","Filosa-Thecofilosea",24
"5015","iceslush","Filosa-Thecofilosea",0
"5016","Barrow_S2C2","Filosa-Thecofilosea",109
"5017","Carboy3","Filosa-Thecofilosea",22
"5018","B23","Filosa-Thecofilosea",287
"5019","B33","Filosa-Thecofilosea",463
"5020","CTDSW","Filosa-Thecofilosea",1956
"5021","Carboy9","Filosa-Thecofilosea",285
"5022","B43","Filosa-Thecofilosea",439
"5023","core_1","Mamiellophyceae",405
"5024","B51","Mamiellophyceae",0
"5025","B12","Mamiellophyceae",985
"5026","B11","Mamiellophyceae",1029
"5027","core_2","Mamiellophyceae",942
"5028","B52","Mamiellophyceae",0
"5029","dockslush_3","Mamiellophyceae",519
"5030","B14","Mamiellophyceae",0
"5031","blank771","Mamiellophyceae",948
"5032","core_4","Mamiellophyceae",1326
"5033","mock_3","Mamiellophyceae",0
"5034","hero_13","Mamiellophyceae",0
"5035","Carboy4","Mamiellophyceae",0
"5036","Carboy7","Mamiellophyceae",112
"5037","Barrow_S2C3","Mamiellophyceae",0
"5038","Carboy2","Mamiellophyceae",0
"5039","Barrow_S1IC6","Mamiellophyceae",0
"5040","B22","Mamiellophyceae",80
"5041","Barrow_S2C1D","Mamiellophyceae",0
"5042","Barrow_S1IC5","Mamiellophyceae",584
"5043","Carboy1","Mamiellophyceae",0
"5044","B21","Mamiellophyceae",172
"5045","B32","Mamiellophyceae",134
"5046","Carboy8","Mamiellophyceae",0
"5047","B31","Mamiellophyceae",243
"5048","B42","Mamiellophyceae",122
"5049","blankMQ121118","Mamiellophyceae",642
"5050","Barrow_blank1","Mamiellophyceae",0
"5051","B41","Mamiellophyceae",0
"5052","Barrow_blank2","Mamiellophyceae",0
"5053","blankdry2","Mamiellophyceae",0
"5054","blankFiltSW1","Mamiellophyceae",0
"5055","core_3","Mamiellophyceae",678
"5056","B53","Mamiellophyceae",0
"5057","dockslush_2","Mamiellophyceae",979
"5058","B13","Mamiellophyceae",1822
"5059","dockslush_1","Mamiellophyceae",277
"5060","mock_1","Mamiellophyceae",0
"5061","core_6","Mamiellophyceae",190
"5062","mock_2","Mamiellophyceae",0
"5063","hero_11","Mamiellophyceae",476
"5064","hero_12","Mamiellophyceae",146
"5065","Carboy6","Mamiellophyceae",0
"5066","Carboy5","Mamiellophyceae",0
"5067","blankMQ191118","Mamiellophyceae",562
"5068","Barrow_S1IC4","Mamiellophyceae",335
"5069","iceslush","Mamiellophyceae",122
"5070","Barrow_S2C2","Mamiellophyceae",0
"5071","Carboy3","Mamiellophyceae",0
"5072","B23","Mamiellophyceae",123
"5073","B33","Mamiellophyceae",102
"5074","CTDSW","Mamiellophyceae",307
"5075","Carboy9","Mamiellophyceae",0
"5076","B43","Mamiellophyceae",0
"5077","core_1","Mamiellophyceae",59
"5078","B51","Mamiellophyceae",1923
"5079","B12","Mamiellophyceae",7249
"5080","B11","Mamiellophyceae",9194
"5081","core_2","Mamiellophyceae",1514
"5082","B52","Mamiellophyceae",2087
"5083","dockslush_3","Mamiellophyceae",2098
"5084","B14","Mamiellophyceae",3428
"5085","blank771","Mamiellophyceae",31
"5086","core_4","Mamiellophyceae",0
"5087","mock_3","Mamiellophyceae",0
"5088","hero_13","Mamiellophyceae",0
"5089","Carboy4","Mamiellophyceae",421
"5090","Carboy7","Mamiellophyceae",413
"5091","Barrow_S2C3","Mamiellophyceae",188
"5092","Carboy2","Mamiellophyceae",13
"5093","Barrow_S1IC6","Mamiellophyceae",1037
"5094","B22","Mamiellophyceae",874
"5095","Barrow_S2C1D","Mamiellophyceae",739
"5096","Barrow_S1IC5","Mamiellophyceae",605
"5097","Carboy1","Mamiellophyceae",19
"5098","B21","Mamiellophyceae",1107
"5099","B32","Mamiellophyceae",1452
"5100","Carboy8","Mamiellophyceae",28
"5101","B31","Mamiellophyceae",2137
"5102","B42","Mamiellophyceae",853
"5103","blankMQ121118","Mamiellophyceae",62
"5104","Barrow_blank1","Mamiellophyceae",0
"5105","B41","Mamiellophyceae",642
"5106","Barrow_blank2","Mamiellophyceae",0
"5107","blankdry2","Mamiellophyceae",0
"5108","blankFiltSW1","Mamiellophyceae",25
"5109","core_3","Mamiellophyceae",515
"5110","B53","Mamiellophyceae",2303
"5111","dockslush_2","Mamiellophyceae",0
"5112","B13","Mamiellophyceae",7565
"5113","dockslush_1","Mamiellophyceae",1238
"5114","mock_1","Mamiellophyceae",0
"5115","core_6","Mamiellophyceae",0
"5116","mock_2","Mamiellophyceae",0
"5117","hero_11","Mamiellophyceae",2306
"5118","hero_12","Mamiellophyceae",0
"5119","Carboy6","Mamiellophyceae",24
"5120","Carboy5","Mamiellophyceae",542
"5121","blankMQ191118","Mamiellophyceae",51
"5122","Barrow_S1IC4","Mamiellophyceae",76
"5123","iceslush","Mamiellophyceae",0
"5124","Barrow_S2C2","Mamiellophyceae",394
"5125","Carboy3","Mamiellophyceae",777
"5126","B23","Mamiellophyceae",1129
"5127","B33","Mamiellophyceae",1672
"5128","CTDSW","Mamiellophyceae",1497
"5129","Carboy9","Mamiellophyceae",415
"5130","B43","Mamiellophyceae",819
"5131","core_1","Mamiellophyceae",20
"5132","B51","Mamiellophyceae",7
"5133","B12","Mamiellophyceae",3
"5134","B11","Mamiellophyceae",0
"5135","core_2","Mamiellophyceae",30
"5136","B52","Mamiellophyceae",10
"5137","dockslush_3","Mamiellophyceae",0
"5138","B14","Mamiellophyceae",13
"5139","blank771","Mamiellophyceae",0
"5140","core_4","Mamiellophyceae",0
"5141","mock_3","Mamiellophyceae",0
"5142","hero_13","Mamiellophyceae",0
"5143","Carboy4","Mamiellophyceae",0
"5144","Carboy7","Mamiellophyceae",0
"5145","Barrow_S2C3","Mamiellophyceae",324
"5146","Carboy2","Mamiellophyceae",0
"5147","Barrow_S1IC6","Mamiellophyceae",83
"5148","B22","Mamiellophyceae",2
"5149","Barrow_S2C1D","Mamiellophyceae",160
"5150","Barrow_S1IC5","Mamiellophyceae",326
"5151","Carboy1","Mamiellophyceae",0
"5152","B21","Mamiellophyceae",0
"5153","B32","Mamiellophyceae",0
"5154","Carboy8","Mamiellophyceae",0
"5155","B31","Mamiellophyceae",0
"5156","B42","Mamiellophyceae",0
"5157","blankMQ121118","Mamiellophyceae",0
"5158","Barrow_blank1","Mamiellophyceae",0
"5159","B41","Mamiellophyceae",0
"5160","Barrow_blank2","Mamiellophyceae",0
"5161","blankdry2","Mamiellophyceae",0
"5162","blankFiltSW1","Mamiellophyceae",0
"5163","core_3","Mamiellophyceae",23
"5164","B53","Mamiellophyceae",0
"5165","dockslush_2","Mamiellophyceae",0
"5166","B13","Mamiellophyceae",2
"5167","dockslush_1","Mamiellophyceae",7
"5168","mock_1","Mamiellophyceae",0
"5169","core_6","Mamiellophyceae",0
"5170","mock_2","Mamiellophyceae",0
"5171","hero_11","Mamiellophyceae",4
"5172","hero_12","Mamiellophyceae",0
"5173","Carboy6","Mamiellophyceae",0
"5174","Carboy5","Mamiellophyceae",0
"5175","blankMQ191118","Mamiellophyceae",0
"5176","Barrow_S1IC4","Mamiellophyceae",52
"5177","iceslush","Mamiellophyceae",0
"5178","Barrow_S2C2","Mamiellophyceae",361
"5179","Carboy3","Mamiellophyceae",0
"5180","B23","Mamiellophyceae",0
"5181","B33","Mamiellophyceae",0
"5182","CTDSW","Mamiellophyceae",47
"5183","Carboy9","Mamiellophyceae",0
"5184","B43","Mamiellophyceae",0
"5185","core_1","Chlorophyceae",25
"5186","B51","Chlorophyceae",324
"5187","B12","Chlorophyceae",162
"5188","B11","Chlorophyceae",195
"5189","core_2","Chlorophyceae",789
"5190","B52","Chlorophyceae",394
"5191","dockslush_3","Chlorophyceae",1129
"5192","B14","Chlorophyceae",617
"5193","blank771","Chlorophyceae",43
"5194","core_4","Chlorophyceae",0
"5195","mock_3","Chlorophyceae",0
"5196","hero_13","Chlorophyceae",488
"5197","Carboy4","Chlorophyceae",58
"5198","Carboy7","Chlorophyceae",174
"5199","Barrow_S2C3","Chlorophyceae",32
"5200","Carboy2","Chlorophyceae",11
"5201","Barrow_S1IC6","Chlorophyceae",209
"5202","B22","Chlorophyceae",357
"5203","Barrow_S2C1D","Chlorophyceae",162
"5204","Barrow_S1IC5","Chlorophyceae",370
"5205","Carboy1","Chlorophyceae",19
"5206","B21","Chlorophyceae",333
"5207","B32","Chlorophyceae",410
"5208","Carboy8","Chlorophyceae",18
"5209","B31","Chlorophyceae",1147
"5210","B42","Chlorophyceae",169
"5211","blankMQ121118","Chlorophyceae",34
"5212","Barrow_blank1","Chlorophyceae",0
"5213","B41","Chlorophyceae",91
"5214","Barrow_blank2","Chlorophyceae",0
"5215","blankdry2","Chlorophyceae",0
"5216","blankFiltSW1","Chlorophyceae",14
"5217","core_3","Chlorophyceae",166
"5218","B53","Chlorophyceae",345
"5219","dockslush_2","Chlorophyceae",780
"5220","B13","Chlorophyceae",169
"5221","dockslush_1","Chlorophyceae",549
"5222","mock_1","Chlorophyceae",0
"5223","core_6","Chlorophyceae",13
"5224","mock_2","Chlorophyceae",0
"5225","hero_11","Chlorophyceae",1201
"5226","hero_12","Chlorophyceae",605
"5227","Carboy6","Chlorophyceae",19
"5228","Carboy5","Chlorophyceae",79
"5229","blankMQ191118","Chlorophyceae",14
"5230","Barrow_S1IC4","Chlorophyceae",30
"5231","iceslush","Chlorophyceae",6
"5232","Barrow_S2C2","Chlorophyceae",61
"5233","Carboy3","Chlorophyceae",82
"5234","B23","Chlorophyceae",500
"5235","B33","Chlorophyceae",771
"5236","CTDSW","Chlorophyceae",611
"5237","Carboy9","Chlorophyceae",96
"5238","B43","Chlorophyceae",145
"5239","core_1","Chlorophyceae",4
"5240","B51","Chlorophyceae",0
"5241","B12","Chlorophyceae",36
"5242","B11","Chlorophyceae",28
"5243","core_2","Chlorophyceae",16
"5244","B52","Chlorophyceae",6
"5245","dockslush_3","Chlorophyceae",47
"5246","B14","Chlorophyceae",8
"5247","blank771","Chlorophyceae",0
"5248","core_4","Chlorophyceae",10
"5249","mock_3","Chlorophyceae",0
"5250","hero_13","Chlorophyceae",0
"5251","Carboy4","Chlorophyceae",7
"5252","Carboy7","Chlorophyceae",0
"5253","Barrow_S2C3","Chlorophyceae",0
"5254","Carboy2","Chlorophyceae",0
"5255","Barrow_S1IC6","Chlorophyceae",2
"5256","B22","Chlorophyceae",13
"5257","Barrow_S2C1D","Chlorophyceae",0
"5258","Barrow_S1IC5","Chlorophyceae",4
"5259","Carboy1","Chlorophyceae",0
"5260","B21","Chlorophyceae",32
"5261","B32","Chlorophyceae",3
"5262","Carboy8","Chlorophyceae",0
"5263","B31","Chlorophyceae",21
"5264","B42","Chlorophyceae",0
"5265","blankMQ121118","Chlorophyceae",0
"5266","Barrow_blank1","Chlorophyceae",0
"5267","B41","Chlorophyceae",5
"5268","Barrow_blank2","Chlorophyceae",0
"5269","blankdry2","Chlorophyceae",0
"5270","blankFiltSW1","Chlorophyceae",0
"5271","core_3","Chlorophyceae",54
"5272","B53","Chlorophyceae",0
"5273","dockslush_2","Chlorophyceae",753
"5274","B13","Chlorophyceae",57
"5275","dockslush_1","Chlorophyceae",22
"5276","mock_1","Chlorophyceae",0
"5277","core_6","Chlorophyceae",0
"5278","mock_2","Chlorophyceae",0
"5279","hero_11","Chlorophyceae",30
"5280","hero_12","Chlorophyceae",0
"5281","Carboy6","Chlorophyceae",0
"5282","Carboy5","Chlorophyceae",12
"5283","blankMQ191118","Chlorophyceae",2
"5284","Barrow_S1IC4","Chlorophyceae",0
"5285","iceslush","Chlorophyceae",0
"5286","Barrow_S2C2","Chlorophyceae",0
"5287","Carboy3","Chlorophyceae",0
"5288","B23","Chlorophyceae",31
"5289","B33","Chlorophyceae",0
"5290","CTDSW","Chlorophyceae",18
"5291","Carboy9","Chlorophyceae",0
"5292","B43","Chlorophyceae",7
"5293","core_1","Chlorodendrophyceae",128
"5294","B51","Chlorodendrophyceae",0
"5295","B12","Chlorodendrophyceae",18
"5296","B11","Chlorodendrophyceae",38
"5297","core_2","Chlorodendrophyceae",130
"5298","B52","Chlorodendrophyceae",0
"5299","dockslush_3","Chlorodendrophyceae",0
"5300","B14","Chlorodendrophyceae",0
"5301","blank771","Chlorodendrophyceae",1862
"5302","core_4","Chlorodendrophyceae",344
"5303","mock_3","Chlorodendrophyceae",0
"5304","hero_13","Chlorodendrophyceae",662
"5305","Carboy4","Chlorodendrophyceae",5
"5306","Carboy7","Chlorodendrophyceae",12
"5307","Barrow_S2C3","Chlorodendrophyceae",408
"5308","Carboy2","Chlorodendrophyceae",0
"5309","Barrow_S1IC6","Chlorodendrophyceae",126
"5310","B22","Chlorodendrophyceae",11
"5311","Barrow_S2C1D","Chlorodendrophyceae",182
"5312","Barrow_S1IC5","Chlorodendrophyceae",733
"5313","Carboy1","Chlorodendrophyceae",0
"5314","B21","Chlorodendrophyceae",16
"5315","B32","Chlorodendrophyceae",0
"5316","Carboy8","Chlorodendrophyceae",0
"5317","B31","Chlorodendrophyceae",0
"5318","B42","Chlorodendrophyceae",7
"5319","blankMQ121118","Chlorodendrophyceae",170
"5320","Barrow_blank1","Chlorodendrophyceae",0
"5321","B41","Chlorodendrophyceae",0
"5322","Barrow_blank2","Chlorodendrophyceae",0
"5323","blankdry2","Chlorodendrophyceae",0
"5324","blankFiltSW1","Chlorodendrophyceae",0
"5325","core_3","Chlorodendrophyceae",133
"5326","B53","Chlorodendrophyceae",0
"5327","dockslush_2","Chlorodendrophyceae",0
"5328","B13","Chlorodendrophyceae",28
"5329","dockslush_1","Chlorodendrophyceae",9
"5330","mock_1","Chlorodendrophyceae",0
"5331","core_6","Chlorodendrophyceae",27
"5332","mock_2","Chlorodendrophyceae",0
"5333","hero_11","Chlorodendrophyceae",4
"5334","hero_12","Chlorodendrophyceae",0
"5335","Carboy6","Chlorodendrophyceae",0
"5336","Carboy5","Chlorodendrophyceae",0
"5337","blankMQ191118","Chlorodendrophyceae",99
"5338","Barrow_S1IC4","Chlorodendrophyceae",209
"5339","iceslush","Chlorodendrophyceae",944
"5340","Barrow_S2C2","Chlorodendrophyceae",626
"5341","Carboy3","Chlorodendrophyceae",0
"5342","B23","Chlorodendrophyceae",11
"5343","B33","Chlorodendrophyceae",0
"5344","CTDSW","Chlorodendrophyceae",23
"5345","Carboy9","Chlorodendrophyceae",0
"5346","B43","Chlorodendrophyceae",0
"5347","core_1","Chrysophyceae",35
"5348","B51","Chrysophyceae",113
"5349","B12","Chrysophyceae",787
"5350","B11","Chrysophyceae",887
"5351","core_2","Chrysophyceae",257
"5352","B52","Chrysophyceae",154
"5353","dockslush_3","Chrysophyceae",260
"5354","B14","Chrysophyceae",227
"5355","blank771","Chrysophyceae",496
"5356","core_4","Chrysophyceae",134
"5357","mock_3","Chrysophyceae",0
"5358","hero_13","Chrysophyceae",0
"5359","Carboy4","Chrysophyceae",29
"5360","Carboy7","Chrysophyceae",132
"5361","Barrow_S2C3","Chrysophyceae",0
"5362","Carboy2","Chrysophyceae",0
"5363","Barrow_S1IC6","Chrysophyceae",62
"5364","B22","Chrysophyceae",132
"5365","Barrow_S2C1D","Chrysophyceae",71
"5366","Barrow_S1IC5","Chrysophyceae",141
"5367","Carboy1","Chrysophyceae",0
"5368","B21","Chrysophyceae",300
"5369","B32","Chrysophyceae",177
"5370","Carboy8","Chrysophyceae",0
"5371","B31","Chrysophyceae",227
"5372","B42","Chrysophyceae",63
"5373","blankMQ121118","Chrysophyceae",63
"5374","Barrow_blank1","Chrysophyceae",0
"5375","B41","Chrysophyceae",65
"5376","Barrow_blank2","Chrysophyceae",0
"5377","blankdry2","Chrysophyceae",0
"5378","blankFiltSW1","Chrysophyceae",0
"5379","core_3","Chrysophyceae",207
"5380","B53","Chrysophyceae",139
"5381","dockslush_2","Chrysophyceae",0
"5382","B13","Chrysophyceae",663
"5383","dockslush_1","Chrysophyceae",152
"5384","mock_1","Chrysophyceae",0
"5385","core_6","Chrysophyceae",17
"5386","mock_2","Chrysophyceae",0
"5387","hero_11","Chrysophyceae",297
"5388","hero_12","Chrysophyceae",0
"5389","Carboy6","Chrysophyceae",0
"5390","Carboy5","Chrysophyceae",66
"5391","blankMQ191118","Chrysophyceae",34
"5392","Barrow_S1IC4","Chrysophyceae",31
"5393","iceslush","Chrysophyceae",228
"5394","Barrow_S2C2","Chrysophyceae",0
"5395","Carboy3","Chrysophyceae",40
"5396","B23","Chrysophyceae",170
"5397","B33","Chrysophyceae",143
"5398","CTDSW","Chrysophyceae",1566
"5399","Carboy9","Chrysophyceae",86
"5400","B43","Chrysophyceae",65
"5401","core_1","Chrysophyceae",67
"5402","B51","Chrysophyceae",0
"5403","B12","Chrysophyceae",0
"5404","B11","Chrysophyceae",0
"5405","core_2","Chrysophyceae",15
"5406","B52","Chrysophyceae",0
"5407","dockslush_3","Chrysophyceae",0
"5408","B14","Chrysophyceae",27
"5409","blank771","Chrysophyceae",84
"5410","core_4","Chrysophyceae",0
"5411","mock_3","Chrysophyceae",0
"5412","hero_13","Chrysophyceae",0
"5413","Carboy4","Chrysophyceae",0
"5414","Carboy7","Chrysophyceae",0
"5415","Barrow_S2C3","Chrysophyceae",665
"5416","Carboy2","Chrysophyceae",0
"5417","Barrow_S1IC6","Chrysophyceae",162
"5418","B22","Chrysophyceae",0
"5419","Barrow_S2C1D","Chrysophyceae",234
"5420","Barrow_S1IC5","Chrysophyceae",558
"5421","Carboy1","Chrysophyceae",0
"5422","B21","Chrysophyceae",0
"5423","B32","Chrysophyceae",0
"5424","Carboy8","Chrysophyceae",0
"5425","B31","Chrysophyceae",0
"5426","B42","Chrysophyceae",0
"5427","blankMQ121118","Chrysophyceae",0
"5428","Barrow_blank1","Chrysophyceae",0
"5429","B41","Chrysophyceae",0
"5430","Barrow_blank2","Chrysophyceae",0
"5431","blankdry2","Chrysophyceae",0
"5432","blankFiltSW1","Chrysophyceae",0
"5433","core_3","Chrysophyceae",49
"5434","B53","Chrysophyceae",0
"5435","dockslush_2","Chrysophyceae",0
"5436","B13","Chrysophyceae",0
"5437","dockslush_1","Chrysophyceae",0
"5438","mock_1","Chrysophyceae",0
"5439","core_6","Chrysophyceae",0
"5440","mock_2","Chrysophyceae",0
"5441","hero_11","Chrysophyceae",0
"5442","hero_12","Chrysophyceae",0
"5443","Carboy6","Chrysophyceae",0
"5444","Carboy5","Chrysophyceae",0
"5445","blankMQ191118","Chrysophyceae",0
"5446","Barrow_S1IC4","Chrysophyceae",151
"5447","iceslush","Chrysophyceae",45
"5448","Barrow_S2C2","Chrysophyceae",941
"5449","Carboy3","Chrysophyceae",0
"5450","B23","Chrysophyceae",0
"5451","B33","Chrysophyceae",0
"5452","CTDSW","Chrysophyceae",0
"5453","Carboy9","Chrysophyceae",0
"5454","B43","Chrysophyceae",0
"5455","core_1","Chrysophyceae",111
"5456","B51","Chrysophyceae",0
"5457","B12","Chrysophyceae",0
"5458","B11","Chrysophyceae",0
"5459","core_2","Chrysophyceae",87
"5460","B52","Chrysophyceae",25
"5461","dockslush_3","Chrysophyceae",0
"5462","B14","Chrysophyceae",109
"5463","blank771","Chrysophyceae",36
"5464","core_4","Chrysophyceae",0
"5465","mock_3","Chrysophyceae",0
"5466","hero_13","Chrysophyceae",0
"5467","Carboy4","Chrysophyceae",0
"5468","Carboy7","Chrysophyceae",0
"5469","Barrow_S2C3","Chrysophyceae",2957
"5470","Carboy2","Chrysophyceae",0
"5471","Barrow_S1IC6","Chrysophyceae",934
"5472","B22","Chrysophyceae",0
"5473","Barrow_S2C1D","Chrysophyceae",1518
"5474","Barrow_S1IC5","Chrysophyceae",1083
"5475","Carboy1","Chrysophyceae",0
"5476","B21","Chrysophyceae",0
"5477","B32","Chrysophyceae",0
"5478","Carboy8","Chrysophyceae",0
"5479","B31","Chrysophyceae",0
"5480","B42","Chrysophyceae",0
"5481","blankMQ121118","Chrysophyceae",52
"5482","Barrow_blank1","Chrysophyceae",788
"5483","B41","Chrysophyceae",0
"5484","Barrow_blank2","Chrysophyceae",0
"5485","blankdry2","Chrysophyceae",0
"5486","blankFiltSW1","Chrysophyceae",0
"5487","core_3","Chrysophyceae",250
"5488","B53","Chrysophyceae",0
"5489","dockslush_2","Chrysophyceae",0
"5490","B13","Chrysophyceae",0
"5491","dockslush_1","Chrysophyceae",0
"5492","mock_1","Chrysophyceae",0
"5493","core_6","Chrysophyceae",0
"5494","mock_2","Chrysophyceae",0
"5495","hero_11","Chrysophyceae",0
"5496","hero_12","Chrysophyceae",0
"5497","Carboy6","Chrysophyceae",0
"5498","Carboy5","Chrysophyceae",0
"5499","blankMQ191118","Chrysophyceae",20
"5500","Barrow_S1IC4","Chrysophyceae",215
"5501","iceslush","Chrysophyceae",0
"5502","Barrow_S2C2","Chrysophyceae",3034
"5503","Carboy3","Chrysophyceae",0
"5504","B23","Chrysophyceae",0
"5505","B33","Chrysophyceae",0
"5506","CTDSW","Chrysophyceae",0
"5507","Carboy9","Chrysophyceae",0
"5508","B43","Chrysophyceae",0
"5509","core_1","Chrysophyceae",118
"5510","B51","Chrysophyceae",0
"5511","B12","Chrysophyceae",904
"5512","B11","Chrysophyceae",0
"5513","core_2","Chrysophyceae",0
"5514","B52","Chrysophyceae",0
"5515","dockslush_3","Chrysophyceae",0
"5516","B14","Chrysophyceae",609
"5517","blank771","Chrysophyceae",44
"5518","core_4","Chrysophyceae",479
"5519","mock_3","Chrysophyceae",0
"5520","hero_13","Chrysophyceae",0
"5521","Carboy4","Chrysophyceae",0
"5522","Carboy7","Chrysophyceae",314
"5523","Barrow_S2C3","Chrysophyceae",0
"5524","Carboy2","Chrysophyceae",0
"5525","Barrow_S1IC6","Chrysophyceae",0
"5526","B22","Chrysophyceae",0
"5527","Barrow_S2C1D","Chrysophyceae",316
"5528","Barrow_S1IC5","Chrysophyceae",0
"5529","Carboy1","Chrysophyceae",0
"5530","B21","Chrysophyceae",0
"5531","B32","Chrysophyceae",0
"5532","Carboy8","Chrysophyceae",0
"5533","B31","Chrysophyceae",0
"5534","B42","Chrysophyceae",0
"5535","blankMQ121118","Chrysophyceae",164
"5536","Barrow_blank1","Chrysophyceae",0
"5537","B41","Chrysophyceae",0
"5538","Barrow_blank2","Chrysophyceae",0
"5539","blankdry2","Chrysophyceae",0
"5540","blankFiltSW1","Chrysophyceae",0
"5541","core_3","Chrysophyceae",0
"5542","B53","Chrysophyceae",0
"5543","dockslush_2","Chrysophyceae",0
"5544","B13","Chrysophyceae",942
"5545","dockslush_1","Chrysophyceae",0
"5546","mock_1","Chrysophyceae",0
"5547","core_6","Chrysophyceae",0
"5548","mock_2","Chrysophyceae",0
"5549","hero_11","Chrysophyceae",0
"5550","hero_12","Chrysophyceae",0
"5551","Carboy6","Chrysophyceae",0
"5552","Carboy5","Chrysophyceae",0
"5553","blankMQ191118","Chrysophyceae",140
"5554","Barrow_S1IC4","Chrysophyceae",0
"5555","iceslush","Chrysophyceae",0
"5556","Barrow_S2C2","Chrysophyceae",132
"5557","Carboy3","Chrysophyceae",0
"5558","B23","Chrysophyceae",0
"5559","B33","Chrysophyceae",806
"5560","CTDSW","Chrysophyceae",0
"5561","Carboy9","Chrysophyceae",0
"5562","B43","Chrysophyceae",0
"5563","core_1","Chrysophyceae",24
"5564","B51","Chrysophyceae",61
"5565","B12","Chrysophyceae",154
"5566","B11","Chrysophyceae",0
"5567","core_2","Chrysophyceae",102
"5568","B52","Chrysophyceae",94
"5569","dockslush_3","Chrysophyceae",468
"5570","B14","Chrysophyceae",139
"5571","blank771","Chrysophyceae",0
"5572","core_4","Chrysophyceae",0
"5573","mock_3","Chrysophyceae",0
"5574","hero_13","Chrysophyceae",0
"5575","Carboy4","Chrysophyceae",12
"5576","Carboy7","Chrysophyceae",71
"5577","Barrow_S2C3","Chrysophyceae",11
"5578","Carboy2","Chrysophyceae",63
"5579","Barrow_S1IC6","Chrysophyceae",85
"5580","B22","Chrysophyceae",74
"5581","Barrow_S2C1D","Chrysophyceae",81
"5582","Barrow_S1IC5","Chrysophyceae",136
"5583","Carboy1","Chrysophyceae",30
"5584","B21","Chrysophyceae",400
"5585","B32","Chrysophyceae",298
"5586","Carboy8","Chrysophyceae",137
"5587","B31","Chrysophyceae",442
"5588","B42","Chrysophyceae",167
"5589","blankMQ121118","Chrysophyceae",0
"5590","Barrow_blank1","Chrysophyceae",0
"5591","B41","Chrysophyceae",84
"5592","Barrow_blank2","Chrysophyceae",0
"5593","blankdry2","Chrysophyceae",0
"5594","blankFiltSW1","Chrysophyceae",104
"5595","core_3","Chrysophyceae",50
"5596","B53","Chrysophyceae",56
"5597","dockslush_2","Chrysophyceae",0
"5598","B13","Chrysophyceae",30
"5599","dockslush_1","Chrysophyceae",204
"5600","mock_1","Chrysophyceae",0
"5601","core_6","Chrysophyceae",0
"5602","mock_2","Chrysophyceae",0
"5603","hero_11","Chrysophyceae",479
"5604","hero_12","Chrysophyceae",0
"5605","Carboy6","Chrysophyceae",44
"5606","Carboy5","Chrysophyceae",24
"5607","blankMQ191118","Chrysophyceae",0
"5608","Barrow_S1IC4","Chrysophyceae",0
"5609","iceslush","Chrysophyceae",0
"5610","Barrow_S2C2","Chrysophyceae",0
"5611","Carboy3","Chrysophyceae",9
"5612","B23","Chrysophyceae",189
"5613","B33","Chrysophyceae",258
"5614","CTDSW","Chrysophyceae",1413
"5615","Carboy9","Chrysophyceae",54
"5616","B43","Chrysophyceae",123
"5617","core_1","Chrysophyceae",9182
"5618","B51","Chrysophyceae",885
"5619","B12","Chrysophyceae",17994
"5620","B11","Chrysophyceae",17324
"5621","core_2","Chrysophyceae",8053
