MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent,z,Vol_recon_uL,Dilution_Factor,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFratio,RFratioFlag,nmolinEnviroave,RFFlag,Emperical.Formula,C,N,nmolCave,nmolNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN,PC_ave,PN_ave,molFractionC_pertotalC,molFractionN_pertotalN
(3-Carboxypropyl)trimethylammonium (TMAB),"Betaine, 13C5-15N",0.12515456788532978,0.06339744803195506,5800090,200821,Smp,Hero1_A,A,200821,5674053.515634709,200821_Smp_Hero1_A (3-Carboxypropyl)trimethylammonium (TMAB),HILICPos,5800090,(3-Carboxypropyl)trimethylammonium (TMAB)_X_HILICPos,0.725,9.144216331,7826280.711220289,620507.3579021726,1460714971.489597,36,0.4626865671641791,1,400,1,1,(3-Carboxypropyl)trimethylammonium (TMAB),364409472,263969152,314189312,0.9435769570132984,NA,0.010559580822511579,NA,C7H16NO2,7,1,0.07391706575758106,0.010559580822511579,137.04866742313337,31.214736001123637,5.393490294171521e-4,3.3828832709433985e-4,12.61271218,1.561089388,5.860521091949714e-6,6.764238424578656e-6
4-Hydroxyisoleucine,"Betaine, 13C5-15N",0.12031255935860886,0.07790636311527155,13239247,200821,Smp,Hero1_A,A,200821,12951556.95596211,200821_Smp_Hero1_A 4-Hydroxyisoleucine,HILICPos,13239247,4-Hydroxyisoleucine_X_HILICPos,0.725,9.144216331,17864216.490982223,1416365.9833872,586500918.2573766,25,0.6268656716417911,1,400,1,1,4-Hydroxyisoleucine,35789920,21118962,28454441,0.7617484078934159,NA,0.3296722189045599,NA,C6H13NO3,6,1,1.9780333134273593,0.3296722189045599,137.04866742313337,31.214736001123637,0.014433072211641758,0.010561429028029989,12.61271218,1.561089388,1.5682854608891576e-4,2.1118087243352643e-4
6-Methyladenine,"Sucrose, 13C",0.221140310598326,0.16918053921209728,585553,200821,Smp,Hero1_A,A,200821,466471.1672549182,200821_Smp_Hero1_A 6-Methyladenine,HILICPos,585553,6-Methyladenine_X_HILICPos,0.725,9.144216331,643408.5065585079,51012.70030910407,45733865.99468269,55,0.17910447761194026,1,400,1,1,6-Methyladenine,837457920,814556480,826007200,0.994307542556698,NA,3.13359036346405e-4,NA,C6H7N5,6,5,0.0018801542180784299,0.001566795181732025,137.04866742313337,31.214736001123637,1.3718879967460859e-5,5.0194087230967615e-5,12.61271218,1.561089388,1.4906819336286715e-7,1.003655007699037e-6
Acetyl-L-carnitine,Inj_vol,0.06297062538558988,0.06297062538558988,11353603,200821,Smp,Hero1_A,A,200821,11353603,200821_Smp_Hero1_A Acetyl-L-carnitine,HILICPos,11353603,Acetyl-L-carnitine_X_HILICPos,0.725,9.144216331,15660142.068965515,1241615.7480340782,3061975041,27,0.5970149253731343,1,400,1,1,Acetyl-L-carnitine,623718848,500156160,561937504,0.8656164979937988,NA,0.01287781392981977,NA,C9H17NO4,9,1,0.11590032536837792,0.01287781392981977,137.04866742313337,31.214736001123637,8.456873572549187e-4,4.1255559327351695e-4,12.61271218,1.561089388,9.189167540995764e-6,8.249248267787064e-6
Adenosine,Inj_vol,0.09507922191241822,0.09507922191241822,34526356,200821,Smp,Hero1_A,A,200821,34526356,200821_Smp_Hero1_A Adenosine,HILICPos,34526356,Adenosine_X_HILICPos,0.725,9.144216331,47622560,3775758.878642391,11888569832,14,0.791044776119403,1,400,1,1,Adenosine,348355424,314987424,331671424,0.8981453842281999,NA,0.06394668437407675,NA,C10H13N5O4,10,5,0.6394668437407675,0.3197334218703837,137.04866742313337,31.214736001123637,0.004665983666710411,0.010243028224197516,12.61271218,1.561089388,5.0700185226994325e-5,2.0481429463819e-4
Adenosyl Homocysteine,"Taurine, D4",0.409372286902516,0.2517601715021789,64402,200821,Smp,Hero1_A,A,200821,54672.61775636157,200821_Smp_Hero1_A Adenosyl Homocysteine,HILICPos,64402,Adenosyl Homocysteine_X_HILICPos,0.725,9.144216331,75410.50725015388,5978.928732363293,51704515.458353475,64,0.04477611940298509,1,400,1,1,Adenosyl Homocysteine,94468688,57783332,76126010,0.5554489918007413,NA,7.13369607955609e-4,NA,C14H20N6O5S,14,6,0.009987174511378526,0.004280217647733654,137.04866742313337,31.214736001123637,7.287319679324897e-5,1.3712169943002494e-4,12.61271218,1.561089388,7.918340138780941e-7,2.7418145819422187e-6
Anserine,Inj_vol,0.43038738380926905,0.43038738380926905,446386,200821,Smp,Hero1_A,A,200821,446386,200821_Smp_Hero1_A Anserine,HILICPos,446386,Anserine_X_HILICPos,0.725,9.144216331,615704.827586207,48816.21167324065,9931709,58,0.13432835820895528,1,400,1,1,Anserine,79084688,78474240,78779464,0.7019405334801487,NA,0.004453682026530598,NA,C10H16N4O3,10,4,0.044536820265305976,0.01781472810612239,137.04866742313337,31.214736001123637,3.2497083775211014e-4,5.707153219390071e-4,12.61271218,1.561089388,3.531105731242174e-6,1.1411728401373509e-5
Arginine,Inj_vol,0.5547451594053554,0.5547451594053554,34516612,200821,Smp,Hero1_A,A,200821,34516612,200821_Smp_Hero1_A Arginine,HILICPos,34516612,Arginine_X_HILICPos,0.725,9.144216331,47609120,3774693.2870545182,24416870132,15,0.7761194029850746,1,400,1,1,Arginine,78218904,20165398,49192151,1.1369113413732597,NA,0.34050832430108957,NA,C6H14N4O2,6,4,2.0430499458065374,1.3620332972043583,137.04866742313337,31.214736001123637,0.014907477644409969,0.04363430455267439,12.61271218,1.561089388,1.6198339553376992e-4,8.724889860082492e-4
Argininosuccinic Acid,Inj_vol,0.6471482047760884,0.6471482047760884,100,200821,Smp,Hero1_A,A,200821,100,200821_Smp_Hero1_A Argininosuccinic Acid,HILICPos,100,Argininosuccinic Acid_X_HILICPos,0.725,9.144216331,137.93103448275863,10.935874259775318,36163289,67,0,1,400,1,1,Argininosuccinic Acid,15224687,4373513,9799100,1.4134792842083137,NA,3.983330550716297e-6,NA,C10H18N4O6,10,4,3.9833305507162973e-5,1.593332220286519e-5,137.04866742313337,31.214736001123637,2.9065080497411127e-7,5.104423180862922e-7,12.61271218,1.561089388,3.158187147909925e-9,1.0206540589759738e-8
Asparagine,"DL-Proline, D7",0.14087964402312275,0.0583148611030435,5506114,200821,Smp,Hero1_A,A,200821,5151152.441752411,200821_Smp_Hero1_A Asparagine,HILICPos,5506114,Asparagine_X_HILICPos,0.725,9.144216331,7105037.850692982,563323.5539593897,3348668588.3293366,38,0.4328358208955224,1,400,1,1,Asparagine,11672314,9069195,10370754.5,0.6921493253025142,NA,0.3959280160416533,NA,C4H8N2O3,4,2,1.5837120641666131,0.7918560320833066,137.04866742313337,31.214736001123637,0.011555837017203188,0.025368019516641183,12.61271218,1.561089388,1.2556475098812674e-4,5.072457978193024e-4
Aspartic acid,"L-Cysteic Acid, D3",0.16638057002854545,0.07133294605679492,7996842,200821,Smp,Hero1_A,A,200821,12377200.48907331,200821_Smp_Hero1_A Aspartic acid,HILICPos,7996842,Aspartic acid_X_HILICPos,0.725,9.144216331,17072000.674583875,1353555.082365353,4362532351.664482,33,0.5074626865671642,1,400,1,1,Aspartic acid,4499357,4259056.5,4379206.75,1.2469944179759247,NA,1.250502175694191,NA,C4H7NO4,4,1,5.002008702776764,1.250502175694191,137.04866742313337,31.214736001123637,0.036498046984530116,0.040061276688330046,12.61271218,1.561089388,3.9658470211573194e-4,8.010445688163187e-4
beta-Alanine,"Betaine, 13C5-15N",0.11994620821372956,0.04965638902623535,5383237,200821,Smp,Hero1_A,A,200821,5266258.769319932,200821_Smp_Hero1_A beta-Alanine,HILICPos,5383237,beta-Alanine_X_HILICPos,0.725,9.144216331,7263805.199061976,575911.4372072188,10588996474.778278,39,0.417910447761194,1,400,1,1,beta-Alanine,23612702,18772100,21192401,1.183489296489827,NA,0.1158456371536323,NA,C3H7NO2,3,1,0.34753691146089694,0.1158456371536323,137.04866742313337,31.214736001123637,0.002535864944880404,0.003711248339549058,12.61271218,1.561089388,2.7554494743167676e-5,7.420820232597232e-5
beta-Glutamic acid,"DL-Alanine, D3",0.3131338911286495,0.2250650026054979,6450781,200821,Smp,Hero1_A,A,200821,5392745.602509726,200821_Smp_Hero1_A beta-Glutamic acid,HILICPos,6450781,beta-Glutamic acid_X_HILICPos,0.725,9.144216331,7438269.79656514,589743.8782400264,971145808.6283802,35,0.4776119402985075,1,400,1,1,beta-Glutamic acid,24940016,22375222,23657619,0.6798445665551032,NA,0.18499127849809963,NA,C5H9NO4,5,1,0.9249563924904981,0.18499127849809963,137.04866742313337,31.214736001123637,0.006749108983560744,0.005926408555607854,12.61271218,1.561089388,7.333524933338311e-5,1.1850140031705835e-4
Betonicine,"Cytosine, 13C2-15N3",0.1532750144028155,0.04961447103553362,1572889,200821,Smp,Hero1_A,A,200821,1321299.879633428,200821_Smp_Hero1_A Betonicine,HILICPos,1572889,Betonicine_X_HILICPos,0.725,9.144216331,1822482.592597832,144495.6934312743,240728608.9572255,52,0.22388059701492535,1,400,1,1,Betonicine,672108480,510638880,591373680,0.9232016086924848,NA,0.001335256915528731,NA,C7H13NO3,7,1,0.009346798408701116,0.001335256915528731,137.04866742313337,31.214736001123637,6.820057855683614e-5,4.2776492342612336e-5,12.61271218,1.561089388,7.410617379759407e-7,8.553366167195615e-7
Carnitine,"Betaine, 13C5-15N",0.11945639047540044,0.05675615484433173,23959334,200821,Smp,Hero1_A,A,200821,23438695.488340046,200821_Smp_Hero1_A Carnitine,HILICPos,23959334,Carnitine_X_HILICPos,0.725,9.144216331,32329235.1563311,2563226.2667364976,5298674128.0778675,20,0.7014925373134329,1,400,1,1,Carnitine,613430528,494676640,554053584,0.9566817811199576,NA,0.02439698446148122,NA,C7H15NO3,7,1,0.17077889123036855,0.02439698446148122,137.04866742313337,31.214736001123637,0.0012461185828468817,7.815854813125122e-4,12.61271218,1.561089388,1.3540219485954252e-5,1.5628179045363686e-5
Chitobiose,Inj_vol,0.7307541112423471,0.7307541112423471,39142,200821,Smp,Hero1_A,A,200821,39142,200821_Smp_Hero1_A Chitobiose,HILICPos,39142,Chitobiose_X_HILICPos,0.725,9.144216331,53988.965517241384,4280.519902761254,16380459,65,0.02985074626865669,1,400,1,1,Chitobiose,19165264,12734350,15949807,0.9057168633297524,NA,0.00149491710531343,NA,C16H28N2O11,16,2,0.02391867368501488,0.00298983421062686,137.04866742313337,31.214736001123637,1.74526860674732e-4,9.578278062384493e-5,12.61271218,1.561089388,1.8963941572331099e-6,1.915222942138698e-6
Choline,Inj_vol,0.08295531932042498,0.08295531932042498,190920272,200821,Smp,Hero1_A,A,200821,190920272,200821_Smp_Hero1_A Choline,HILICPos,190920272,Choline_X_HILICPos,0.725,9.144216331,263338306.20689657,20878800.882341024,63151126384,4,0.9402985074626866,1,400,1,1,Choline,240266560,212926448,226596504,1.1852489014101557,NA,0.39220331722883933,NA,C5H14NO,5,1,1.9610165861441966,0.39220331722883933,137.04866742313337,31.214736001123637,0.014308906631610075,0.012564684744241349,12.61271218,1.561089388,1.5547937336220073e-4,2.5123693764347036e-4
Citrulline,"L-Cysteic Acid, D3",0.2121600924304587,0.15323865876104698,4629466,200821,Smp,Hero1_A,A,200821,7165307.109900165,200821_Smp_Hero1_A Citrulline,HILICPos,4629466,Citrulline_X_HILICPos,0.725,9.144216331,9883182.220551953,783588.9758654229,875868652.4564584,40,0.4029850746268657,1,400,1,1,Citrulline,36106648,29665428,32886038,1.2600832440556562,NA,0.09539947905682591,NA,C6H13N3O3,6,3,0.5723968743409555,0.28619843717047777,137.04866742313337,31.214736001123637,0.004176595694824953,0.009168696386225259,12.61271218,1.561089388,4.5382536774969484e-5,1.8333251085457877e-4
Creatine,"Betaine, 13C5-15N",0.10394423036318988,0.0467356673730613,8277982,200821,Smp,Hero1_A,A,200821,8098100.696620371,200821_Smp_Hero1_A Creatine,HILICPos,8277982,Creatine_X_HILICPos,0.725,9.144216331,11169794.06430396,885598.1096123928,1072700875.8748298,31,0.5373134328358209,1,400,1,1,Creatine,362418496,266815488,314616992,0.9462099688471564,NA,0.015008436901575207,NA,C4H9N3O2,4,3,0.06003374760630083,0.045025310704725624,137.04866742313337,31.214736001123637,4.3804692694273745e-4,0.00144243765839009,12.61271218,1.561089388,4.7597809852108135e-6,2.8842237382966324e-5
Cys-Gly,Inj_vol,0.7309376597173348,0.7309376597173348,12859,200821,Smp,Hero1_A,A,200821,12859,200821_Smp_Hero1_A Cys-Gly,HILICPos,12859,Cys-Gly_X_HILICPos,0.725,9.144216331,17736.55172413793,1406.244071064508,8057644,66,0.0149253731343284,1,400,1,1,Cys-Gly,2226378.6,430523,1328450.8,0.023462642802008,NA,0.2276180914369685,NA,C5H10N2O3S,5,2,1.1380904571848425,0.455236182873937,137.04866742313337,31.214736001123637,0.008304279629885234,0.014584015154174294,12.61271218,1.561089388,9.023360249110532e-5,2.9161442411517884e-4
Cystathionine,"L-Cysteic Acid, D3",0.3616892176720426,0.284550263810608,100,200821,Smp,Hero1_A,A,200821,154.77610398046264,200821_Smp_Hero1_A Cystathionine,HILICPos,100,Cystathionine_X_HILICPos,0.725,9.144216331,213.48428135236227,16.926120115482494,20194005.22415735,67,0,1,400,1,1,Cystathionine,9471109,7587316.5,8529212.75,0.9171800507709128,NA,1.0915970359147438e-5,NA,C7H14N2O4S,7,2,7.641179251403207e-5,2.1831940718294876e-5,137.04866742313337,31.214736001123637,5.575522473203852e-7,6.994113523019702e-7,12.61271218,1.561089388,6.058315723338109e-9,1.3985067662438606e-8
Cystine,Inj_vol,0.7537886521286954,0.7537886521286954,100,200821,Smp,Hero1_A,A,200821,100,200821_Smp_Hero1_A Cystine,HILICPos,100,Cystine_X_HILICPos,0.725,9.144216331,137.93103448275863,10.935874259775318,2726567,67,0,1,400,1,1,Cystine,4267300.5,4122100.5,4194700.5,0.7395318327462561,NA,1.778542117931806e-5,NA,C6H12N2O4S2,6,2,1.0671252707590835e-4,3.557084235863612e-5,137.04866742313337,31.214736001123637,7.786469513522291e-7,1.1395528816055237e-6,12.61271218,1.561089388,8.460712141288897e-9,2.278591003953203e-8
Cytidine,"Taurine, D4",0.2490227561765087,0.10586453196945456,2710004,200821,Smp,Hero1_A,A,200821,2300596.4536848366,200821_Smp_Hero1_A Cytidine,HILICPos,2710004,Cytidine_X_HILICPos,0.725,9.144216331,3173236.487841154,251590.33539982385,623803887.5619113,44,0.34328358208955223,1,400,1,1,Cytidine,53606032,43718396,48662214,0.8486073947230495,NA,0.030737161189138936,NA,C9H13N3O5,9,3,0.2766344507022504,0.0922114835674168,137.04866742313337,31.214736001123637,0.0020185125175143106,0.002954101023442821,12.61271218,1.561089388,2.193298687501251e-5,5.906867619256201e-5
Deoxyadenosine,Inj_vol,0.09496026446366113,0.09496026446366113,13992928,200821,Smp,Hero1_A,A,200821,13992928,200821_Smp_Hero1_A Deoxyadenosine,HILICPos,13992928,Deoxyadenosine_X_HILICPos,0.725,9.144216331,19300590.34482759,1530249.011340893,2026855420,24,0.6417910447761195,1,400,1,1,Deoxyadenosine,387376512,358096864,372736688,0.9813955758212204,NA,0.021104950918971185,NA,C10H13N5O3,10,5,0.21104950918971185,0.10552475459485593,137.04866742313337,31.214736001123637,0.0015399603159810614,0.0033806069861060926,12.61271218,1.561089388,1.673307899028834e-5,6.759686883148291e-5
Dimethylsulfonioacetate (DMS-Ac),Inj_vol,0.06074422000301994,0.06074422000301994,85459504,200821,Smp,Hero1_A,A,200821,85459504,200821_Smp_Hero1_A Dimethylsulfonioacetate (DMS-Ac),HILICPos,85459504,Dimethylsulfonioacetate (DMS-Ac)_X_HILICPos,0.725,9.144216331,117875177.93103448,9345743.900467657,8779363844,8,0.8805970149253731,1,400,1,1,Dimethylsulfonioacetate (DMS-Ac),282902272,221366672,252134472,0.9364405313817804,NA,0.19969625624604773,NA,C4H9O2S,4,NA,0.7987850249841909,NA,137.04866742313337,31.214736001123637,0.005828477138839794,NA,12.61271218,1.561089388,6.333174130864778e-5,NA
DMSP,"Sucrose, 13C",0.1479033580819769,0.07493425973463536,924028160,200821,Smp,Hero1_A,A,200821,736111836.7963519,200821_Smp_Hero1_A DMSP,HILICPos,924028160,DMSP_X_HILICPos,0.725,9.144216331,1015326671.443244,80500264.88337153,82766038897.41449,1,0.9850746268656716,1,400,1,1,DMSP,379205792,253701088,316453440,0.8689390209347154,NA,1.4769529642304289,NA,C5H10O2S,5,NA,7.384764821152144,NA,137.04866742313337,31.214736001123637,0.05388425119342401,NA,12.61271218,1.561089388,5.85501731567472e-4,NA
Ectoine,Inj_vol,0.07107179571045534,0.07107179571045534,11795131,200821,Smp,Hero1_A,A,200821,11795131,200821_Smp_Hero1_A Ectoine,HILICPos,11795131,Ectoine_X_HILICPos,0.725,9.144216331,16269146.206896553,1289900.6949357789,1559352738,26,0.6119402985074627,1,400,1,1,Ectoine,797561472,650853440,724207456,0.8153174039487172,NA,0.01102135645585657,NA,C6H10N2O2,6,2,0.06612813873513942,0.02204271291171314,137.04866742313337,31.214736001123637,4.8251573677087216e-4,7.061636821442177e-4,12.61271218,1.561089388,5.2429753245300346e-6,1.4120083757633704e-5
Glucosylglycerol,Inj_vol,0.09810091545103176,0.09810091545103176,2379042,200821,Smp,Hero1_A,A,200821,2379042,200821_Smp_Hero1_A Glucosylglycerol,HILICPos,2379042,Glucosylglycerol_X_HILICPos,0.725,9.144216331,3281437.2413793104,260169.0417072439,3924935237,47,0.29850746268656714,1,400,1,1,Glucosylglycerol,2135378.75,1486783.75,1811081.25,1.5728949223545547,NA,0.4607723914568007,NA,C9H18O8,9,NA,4.146951523111206,NA,137.04866742313337,31.214736001123637,0.030258970051183543,NA,12.61271218,1.561089388,3.287914180494053e-4,NA
Glutamic acid,"DL-Proline, D7",0.13751320090101243,0.05477330382857603,60264092,200821,Smp,Hero1_A,A,200821,56379058.74375139,200821_Smp_Hero1_A Glutamic acid,HILICPos,60264092,Glutamic acid_X_HILICPos,0.725,9.144216331,77764218.95689848,6165542.973061514,40607384620.68116,10,0.8507462686567164,1,400,1,1,Glutamic acid,15612277,13353617,14482947,1.692480604672299,NA,1.2689928170898823,NA,C5H9NO4,5,1,6.344964085449412,1.2689928170898823,137.04866742313337,31.214736001123637,0.046297160014402323,0.040653645670564134,12.61271218,1.561089388,5.030610383316788e-4,8.128892726095978e-4
Glutamine,"DL-Proline, D7",0.16664296512696777,0.06936278702579327,67561656,200821,Smp,Hero1_A,A,200821,63206172.13396534,200821_Smp_Hero1_A Glutamine,HILICPos,67561656,Glutamine_X_HILICPos,0.725,9.144216331,87180927.0813315,6912147.508987595,78115320897.72955,9,0.8656716417910448,1,400,1,1,Glutamine,53671912,41966268,47819090,0.9035620590485672,NA,0.8070903983197327,NA,C5H10N2O3,5,2,4.035451991598664,1.6141807966394655,137.04866742313337,31.214736001123637,0.02944539386975092,0.051712139951507516,12.61271218,1.561089388,3.1995116783824554e-4,0.0010340092047563553
Glutathione Disulfide,"DL-Proline, D7",0.12029611031355318,0.04820309821457783,100,200821,Smp,Hero1_A,A,200821,93.55331985048642,200821_Smp_Hero1_A Glutathione Disulfide,HILICPos,100,Glutathione Disulfide_X_HILICPos,0.725,9.144216331,129.03906186273989,10.230873424694616,75703716.53707436,67,0,1,400,1,1,Glutathione Disulfide,2575510,2490756.25,2533133.125,0.7645679378677415,NA,2.6650606216842137e-5,NA,C20H32N6O12S2,20,6,5.330121243368427e-4,1.5990363730105284e-4,137.04866742313337,31.214736001123637,3.88921785493313e-6,5.122697090736144e-6,12.61271218,1.561089388,4.225991338976568e-8,1.0243080154808715e-7
Glycerophosphocholine,Inj_vol,0.11968027864661172,0.11968027864661172,16098299,200821,Smp,Hero1_A,A,200821,16098299,200821_Smp_Hero1_A Glycerophosphocholine,HILICPos,16098299,Glycerophosphocholine_X_HILICPos,0.725,9.144216331,22204550.34482759,1760489.7366026673,105399193827,22,0.6716417910447761,1,400,1,1,Glycerophosphocholine,95102816,89048104,92075460,2.1455167341319523,NA,0.044959986358149025,NA,C8H21NO6P,8,1,0.3596798908651922,0.044959986358149025,137.04866742313337,31.214736001123637,0.0026244683558629,0.0014403449177507251,12.61271218,1.561089388,2.8517251938527323e-5,2.880039202351494e-5
Glycine,"DL-Proline, D7",0.15795180839134,0.07355055261884777,3895078,200821,Smp,Hero1_A,A,200821,3643974.779765929,200821_Smp_Hero1_A Glycine,HILICPos,3895078,Glycine_X_HILICPos,0.725,9.144216331,5026172.110021971,398500.4999731265,217991968.2128183,41,0.3880597014925373,1,400,1,1,Glycine,2690345.25,2182565.75,2436455.5,0.8509920425996018,NA,0.9696463442368247,NA,C2H5NO2,2,1,1.9392926884736494,0.9696463442368247,137.04866742313337,31.214736001123637,0.014150394344850836,0.031063736826155455,12.61271218,1.561089388,1.537569922152659e-4,6.211344152938568e-4
Gonyol,Inj_vol,0.10227796456397575,0.10227796456397575,44833244,200821,Smp,Hero1_A,A,200821,44833244,200821_Smp_Hero1_A Gonyol,HILICPos,44833244,Gonyol_X_HILICPos,0.725,9.144216331,61838957.24137931,4902907.190418262,4969360148,12,0.8208955223880597,1,400,1,1,Gonyol,30501442,22364482,26432962,1.1297021813067452,NA,0.828347088422345,NA,C7H14O3S,7,NA,5.798429618956415,NA,137.04866742313337,31.214736001123637,0.042309273982606116,NA,12.61271218,1.561089388,4.5972900484885355e-4,NA
Guanosine,"Cytosine, 13C2-15N3",0.13317659048908015,0.06072033910223939,2625152,200821,Smp,Hero1_A,A,200821,2205249.7166802315,200821_Smp_Hero1_A Guanosine,HILICPos,2625152,Guanosine_X_HILICPos,0.725,9.144216331,3041723.747145147,241163.33613020155,1338721331.0733006,45,0.32835820895522383,1,400,1,1,Guanosine,37312308,36150508,36731408,0.9696590212918228,NA,0.03416041524595193,NA,C10H13N5O5,10,5,0.3416041524595193,0.17080207622975965,137.04866742313337,31.214736001123637,0.0024925755126449164,0.005471841127332017,12.61271218,1.561089388,2.708411542136049e-5,1.0941210512524453e-4
Homoserine,"Sulfoacetic Acid, 13C2",0.16224366241666677,0.07152334818788122,14299996,200821,Smp,Hero1_A,A,200821,19201658.55837,200821_Smp_Hero1_A Homoserine,HILICPos,14299996,Homoserine_X_HILICPos,0.725,9.144216331,26485046.287406895,2099869.2357347286,6900504921.897149,23,0.6567164179104478,1,400,1,1,Homoserine,30598664,28007894,29303279,0.72586524411149,NA,0.49806784581413516,NA,C4H9NO3,4,1,1.9922713832565406,0.49806784581413516,137.04866742313337,31.214736001123637,0.014536962822888796,0.015956176781255053,12.61271218,1.561089388,1.5795741271379274e-4,3.1905145832311247e-4
Hypotaurine,"Sulfoacetic Acid, 13C2",0.1432204476029936,0.0596514093863772,180291,200821,Smp,Hero1_A,A,200821,242090.0133921076,200821_Smp_Hero1_A Hypotaurine,HILICPos,180291,Hypotaurine_X_HILICPos,0.725,9.144216331,333917.2598511829,26474.659460034116,153675633.50101748,62,0.07462686567164178,1,400,1,1,Hypotaurine,77099.75,64252.25,70676,1.9050659189152777,NA,0.992011917240302,NA,C2H7NO2S,2,1,1.984023834480604,0.992011917240302,137.04866742313337,31.214736001123637,0.014476783114971808,0.031780243702993115,12.61271218,1.561089388,1.5730350508011068e-4,6.354613162230413e-4
Hypoxanthine,Inj_vol,0.08944394063272666,0.08944394063272666,25176710,200821,Smp,Hero1_A,A,200821,25176710,200821_Smp_Hero1_A Hypoxanthine,HILICPos,25176710,Hypoxanthine_X_HILICPos,0.725,9.144216331,34726496.551724136,2753293.348348278,9259994652,19,0.7164179104477613,1,400,1,1,Hypoxanthine,275192576,266949872,271071224,0.87110214495947,NA,0.058825884011929674,NA,C5H4N4O,5,4,0.29412942005964837,0.2353035360477187,137.04866742313337,31.214736001123637,0.0021461676759799,0.007538219642134679,12.61271218,1.561089388,2.3320077066854018e-5,1.5073034116847042e-4
Leucine,"L-Isoleucine, 15N",0.13867999925197447,0.05817965032926232,59182396,200821,Smp,Hero1_A,A,200821,63011374.59243947,200821_Smp_Hero1_A Leucine,HILICPos,59182396,Leucine_X_HILICPos,0.725,9.144216331,86912240.8171579,6890844.694785193,8281210605.852696,11,0.835820895522388,1,400,1,1,Leucine,110801176,56887152,83844164,0.9414548496692644,NA,0.44042159244918644,NA,C6H13NO2,6,1,2.642529554695119,0.44042159244918644,137.04866742313337,31.214736001123637,0.01928168733327697,0.014109412696405076,12.61271218,1.561089388,2.095131893111287e-4,2.8212451883580827e-4
Lysine,Inj_vol,0.4546266384063291,0.4546266384063291,3142015,200821,Smp,Hero1_A,A,200821,3142015,200821_Smp_Hero1_A Lysine,HILICPos,3142015,Lysine_X_HILICPos,0.725,9.144216331,4333813.793103448,343606.80962327943,1761725824,43,0.35820895522388063,1,400,1,1,Lysine,5797551,3231736.25,4514643.625,1.4043291952511563,NA,0.27342476041957076,NA,C6H14N2O2,6,2,1.6405485625174245,0.5468495208391415,137.04866742313337,31.214736001123637,0.011970554645761593,0.017518953894707184,12.61271218,1.561089388,1.3007103778351855e-4,3.5029994120947894e-4
Methionine Sulfoxide,"DL-Alanine, D3",0.26136950422778793,0.13406391819703692,1741879,200821,Smp,Hero1_A,A,200821,1456181.8665606596,200821_Smp_Hero1_A Methionine Sulfoxide,HILICPos,1741879,Methionine Sulfoxide_X_HILICPos,0.725,9.144216331,2008526.7124974616,159246.2179207229,1707236339.754902,51,0.23880597014925375,1,400,1,1,Methionine Sulfoxide,51823592,37319500,44571546,0.7503923646364999,NA,0.024021022984187988,NA,C5H11NO3S,5,1,0.12010511492093993,0.024021022984187988,137.04866742313337,31.214736001123637,8.763683527846297e-4,7.695411226070694e-4,12.61271218,1.561089388,9.522544652322347e-6,1.5387346278077437e-5
Methylmalonyl carnitine,Inj_vol,0.2328619249428167,0.2328619249428167,458860,200821,Smp,Hero1_A,A,200821,458860,200821_Smp_Hero1_A Methylmalonyl carnitine,HILICPos,458860,Methylmalonyl carnitine_X_HILICPos,0.725,9.144216331,632910.3448275862,50180.35262840502,29187463,57,0.14925373134328357,1,400,1,1,Methylmalonyl carnitine,577596736,429162560,503379648,0.7376420363608672,NA,6.818060878246738e-4,NA,C11H19NO6,11,1,0.007499866966071412,6.818060878246738e-4,137.04866742313337,31.214736001123637,5.472411448493558e-5,2.1842442870576605e-5,12.61271218,1.561089388,5.946276153010107e-7,4.36750190646145e-7
Muramic Acid,Inj_vol,1.3395777292682298,1.3395777292682298,361069,200821,Smp,Hero1_A,A,200821,361069,200821_Smp_Hero1_A Muramic Acid,HILICPos,361069,Muramic Acid_X_HILICPos,0.725,9.144216331,498026.20689655177,39486.05183102814,8808472,59,0.11940298507462688,1,400,1,1,Muramic Acid,37496880,21520064,29508472,0.8491859939074986,NA,0.00794991790396672,NA,C9H17NO7,9,1,0.07154926113570048,0.00794991790396672,137.04866742313337,31.214736001123637,5.220719214641791e-4,2.54684771438738e-4,12.61271218,1.561089388,5.672789493219093e-6,5.092544965763818e-6
N-Acetyl-Serine,Inj_vol,0.7347626630011531,0.7347626630011531,96766,200821,Smp,Hero1_A,A,200821,96766,200821_Smp_Hero1_A N-Acetyl-Serine,HILICPos,96766,N-Acetyl-Serine_X_HILICPos,0.725,9.144216331,133470.3448275862,10582.208086214185,6679810,63,0.05970149253731338,1,400,1,1,N-Acetyl-Serine,12147998,5002064,8575031,9.192887422562292e-4,NA,6.77262662097746,NA,C5H9NO4,5,1,33.863133104887304,6.77262662097746,137.04866742313337,31.214736001123637,0.24708837919843443,0.21696888997343006,12.61271218,1.561089388,0.0026848415013056535,0.0043383977067797865
