MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent,z,Vol_recon_uL,Dilution_Factor,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFratio,RFratioFlag,nmolinEnviroave,RFFlag,Emperical.Formula,C,N,nmolCave,nmolNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN,PC_ave,PN_ave,molFractionC_pertotalC,molFractionN_pertotalN
Gonyol,Inj_vol,0.10227796456397575,0.10227796456397575,60609932,200821,Smp,StaB5_A,A,200821,60609932,200821_Smp_StaB5_A Gonyol,HILICPos,60609932,Gonyol_X_HILICPos,1.04,44.04571642,58278780.76923077,1376068.7060246936,4969360148,25,0.6428571428571428,1,400,1,1,Gonyol,30501442,22364482,26432962,1.1297021813067452,NA,0.7806577038251444,NA,C7H14O3S,7,NA,5.464603926776011,NA,1117.238177239403,237.50024640226042,0.004891171854043303,NA,42.3516504,8.117519384,1.2902930287637647e-4,NA
Guanosine,"Cytosine, 13C2-15N3",0.13317659048908015,0.06072033910223939,20740148,200821,Smp,StaB5_A,A,200821,23766186.240230553,200821_Smp_StaB5_A Guanosine,HILICPos,20740148,Guanosine_X_HILICPos,1.04,44.04571642,22852102.154067837,539579.9676319705,1338721331.0733006,38,0.4571428571428572,1,400,1,1,Guanosine,37312308,36150508,36731408,0.9696590212918228,NA,0.2566430628549184,NA,C10H13N5O5,10,5,2.566430628549184,1.283215314274592,1117.238177239403,237.50024640226042,0.002297120417859876,0.005403006244049012,42.3516504,8.117519384,6.059812555850678e-5,1.5807973514715194e-4
Homoserine,"Sulfoacetic Acid, 13C2",0.16224366241666677,0.07152334818788122,172870048,200821,Smp,StaB5_A,A,200821,219671496.8462911,200821_Smp_StaB5_A Homoserine,HILICPos,172870048,Homoserine_X_HILICPos,1.04,44.04571642,211222593.12143373,4987352.112782165,6900504921.897149,18,0.7428571428571429,1,400,1,1,Homoserine,30598664,28007894,29303279,0.72586524411149,NA,3.9721728556423197,NA,C4H9NO3,4,1,15.888691422569279,3.9721728556423197,1117.238177239403,237.50024640226042,0.014221400365881546,0.016724920987722033,42.3516504,8.117519384,3.751610922479961e-4,4.89333337900203e-4
Hypotaurine,"Sulfoacetic Acid, 13C2",0.1432204476029936,0.0596514093863772,4530685,200821,Smp,StaB5_A,A,200821,5757286.280669271,200821_Smp_StaB5_A Hypotaurine,HILICPos,4530685,Hypotaurine_X_HILICPos,1.04,44.04571642,5535852.192951222,130711.60486460016,153675633.50101748,52,0.2571428571428571,1,400,1,1,Hypotaurine,77099.75,64252.25,70676,1.9050659189152777,NA,16.446084128553075,NA,C2H7NO2S,2,1,32.89216825710615,16.446084128553075,1117.238177239403,237.50024640226042,0.02944060534914748,0.06924659817277794,42.3516504,8.117519384,7.766443089336171e-4,0.0020259987504272618
Hypoxanthine,Inj_vol,0.08944394063272666,0.08944394063272666,129009104,200821,Smp,StaB5_A,A,200821,129009104,200821_Smp_StaB5_A Hypoxanthine,HILICPos,129009104,Hypoxanthine_X_HILICPos,1.04,44.04571642,124047215.38461538,2928981.850807639,9259994652,21,0.7,1,400,1,1,Hypoxanthine,275192576,266949872,271071224,0.87110214495947,NA,0.21013312106936236,NA,C5H4N4O,5,4,1.0506656053468117,0.8405324842774494,1117.238177239403,237.50024640226042,9.404132679594907e-4,0.003539080472589563,42.3516504,8.117519384,2.480813841783157e-5,1.0354548532821212e-4
Leucine,"L-Isoleucine, 15N",0.13867999925197447,0.05817965032926232,659571712,200821,Smp,StaB5_A,A,200821,584539855.8890655,200821_Smp_StaB5_A Leucine,HILICPos,659571712,Leucine_X_HILICPos,1.04,44.04571642,562057553.7394861,13271207.813153911,8281210605.852696,9,0.8714285714285714,1,400,1,1,Leucine,110801176,56887152,83844164,0.9414548496692644,NA,2.8481866367570374,NA,C6H13NO2,6,1,17.089119820542223,2.8481866367570374,1117.238177239403,237.50024640226042,0.015295860962044754,0.011992352344481315,42.3516504,8.117519384,4.035054043736209e-4,3.508690896840903e-4
Lysine,"Sulfolactic Acid, 13C3",0.4546266384063291,0.28288796272712263,1889464,200821,Smp,StaB5_A,A,200821,3091499.65475511,200821_Smp_StaB5_A Lysine,HILICPos,1889464,Lysine_X_HILICPos,1.04,44.04571642,2972595.821879913,70188.42934182225,2467726019.0294657,55,0.2142857142857143,1,400,1,1,Lysine,5797551,3231736.25,4514643.625,1.4043291952511563,NA,0.1875441214652877,NA,C6H14N2O2,6,2,1.1252647287917261,0.3750882429305754,1117.238177239403,237.50024640226042,0.0010071842796959875,0.0015793172790872754,42.3516504,8.117519384,2.656956029254827e-5,4.6207249430151216e-5
Methionine Sulfoxide,"DL-Alanine, D3",0.26136950422778793,0.13406391819703692,13633308,200821,Smp,StaB5_A,A,200821,15409575.558086624,200821_Smp_StaB5_A Methionine Sulfoxide,HILICPos,13633308,Methionine Sulfoxide_X_HILICPos,1.04,44.04571642,14816899.575083291,349854.1245452314,1707236339.754902,44,0.37142857142857144,1,400,1,1,Methionine Sulfoxide,51823592,37319500,44571546,0.7503923646364999,NA,0.17720306283849377,NA,C5H11NO3S,5,1,0.8860153141924688,0.17720306283849377,1117.238177239403,237.50024640226042,7.930406714007343e-4,7.461173852357201e-4,42.3516504,8.117519384,2.0920443614930973e-5,2.1829706152321493e-5
Methylmalonyl carnitine,Inj_vol,0.2328619249428167,0.2328619249428167,360717,200821,Smp,StaB5_A,A,200821,360717,200821_Smp_StaB5_A Methylmalonyl carnitine,HILICPos,360717,Methylmalonyl carnitine_X_HILICPos,1.04,44.04571642,346843.2692307692,8189.604559053282,29187463,62,0.11428571428571432,1,400,1,1,Methylmalonyl carnitine,577596736,429162560,503379648,0.7376420363608672,NA,3.736387853590405e-4,NA,C11H19NO6,11,1,0.0041100266389494456,3.736387853590405e-4,1117.238177239403,237.50024640226042,3.6787380906593782e-6,1.5732143061704394e-6,42.3516504,8.117519384,9.704525325769703e-8,4.6028690254254226e-8
Muramic Acid,"Sulfolactic Acid, 13C3",1.3395777292682298,1.0504781705521389,89896,200821,Smp,StaB5_A,A,200821,147085.86824827854,200821_Smp_StaB5_A Muramic Acid,HILICPos,89896,Muramic Acid_X_HILICPos,1.04,44.04571642,141428.71946949858,3339.3909828990936,10870356.656311562,66,0.05714285714285716,1,400,1,1,Muramic Acid,37496880,21520064,29508472,0.8491859939074986,NA,0.002257605510465032,NA,C9H17NO7,9,1,0.020318449594185287,0.002257605510465032,1117.238177239403,237.50024640226042,1.8186318734999177e-5,9.505697550482816e-6,42.3516504,8.117519384,4.797557923311835e-7,2.78115197964895e-7
N-Acetyl-Serine,Inj_vol,0.7347626630011531,0.7347626630011531,148858,200821,Smp,StaB5_A,A,200821,148858,200821_Smp_StaB5_A N-Acetyl-Serine,HILICPos,148858,N-Acetyl-Serine_X_HILICPos,1.04,44.04571642,143132.6923076923,3379.624901104061,6679810,64,0.08571428571428574,1,400,1,1,N-Acetyl-Serine,12147998,5002064,8575031,9.192887422562292e-4,NA,7.262918841690866,NA,C5H9NO4,5,1,36.31459420845433,7.262918841690866,1117.238177239403,237.50024640226042,0.03250389661601476,0.03058067918544164,42.3516504,8.117519384,8.574540511520262e-4,8.947214657727101e-4
N-Acetylglucosamine,"Sucrose, 13C",0.19488738097508437,0.1048247855576686,1610947,200821,Smp,StaB5_A,A,200821,1687614.72578448,200821_Smp_StaB5_A N-Acetylglucosamine,HILICPos,1610947,N-Acetylglucosamine_X_HILICPos,1.04,44.04571642,1622706.4671004612,38315.070407577216,99846978.0165158,57,0.18571428571428572,1,400,1,1,N-Acetylglucosamine,10009602.666666666,7299239.333333333,8654421,1.2744885900791303,NA,0.05884722507506461,NA,C8H15NO6,8,1,0.4707778006005169,0.05884722507506461,1117.238177239403,237.50024640226042,4.213763995818396e-4,2.4777753272471777e-4,42.3516504,8.117519384,1.1115925734986633e-5,7.249409861718984e-6
N(e)-Acetyl-Lysine,"DL-Alanine, D3",0.18333749187327888,0.13893679108049622,1665541,200821,Smp,StaB5_A,A,200821,1882542.3649631587,200821_Smp_StaB5_A N(e)-Acetyl-Lysine,HILICPos,1665541,N(e)-Acetyl-Lysine_X_HILICPos,1.04,44.04571642,1810136.8893876525,42740.64581018702,93469806.68966755,56,0.19999999999999996,1,400,1,1,N(e)-Acetyl-Lysine,170158368,126873552,148515960,0.5081402241716086,NA,0.009594331251869015,NA,C8H16N2O3,8,2,0.07675465001495212,0.01918866250373803,1117.238177239403,237.50024640226042,6.87003466034486e-5,8.079428461407862e-5,42.3516504,8.117519384,1.812317803203063e-6,2.3638579221085396e-6
Ophthalmic Acid,"L-Cysteic Acid, D3",0.234771823785395,0.14818185826390445,549122,200821,Smp,StaB5_A,A,200821,756977.8033480723,200821_Smp_StaB5_A Ophthalmic Acid,HILICPos,549122,Ophthalmic Acid_X_HILICPos,1.04,44.04571642,727863.2724500695,17186.184375567307,25211563.921192408,60,0.1428571428571429,1,400,1,1,Ophthalmic Acid,33304688,28610867.2,30957777.6,0.717341569910475,NA,0.013110342035936765,NA,C11H19N3O6,11,3,0.14421376239530442,0.039331026107810294,1117.238177239403,237.50024640226042,1.2908058937946776e-4,1.6560414864241573e-4,42.3516504,8.117519384,3.40515094531722e-6,4.845202610212861e-6
Ornithine,"Sulfolactic Acid, 13C3",0.5318543706202121,0.29816152990562067,12286015,200821,Smp,StaB5_A,A,200821,20102108.92126873,200821_Smp_StaB5_A Ornithine,HILICPos,12286015,Ornithine_X_HILICPos,1.04,44.04571642,19328950.88583532,456391.91628952353,3211961640.856266,45,0.3571428571428571,1,400,1,1,Ornithine,17429736,5405138.8,11417437.4,1.102860975514706,NA,0.6140148365015642,NA,C5H12N2O2,5,2,3.070074182507821,1.2280296730031284,1117.238177239403,237.50024640226042,0.0027479137797579594,0.005170645890291761,42.3516504,8.117519384,7.249007189830365e-5,1.5128139705137395e-4
Propionyl-L-carnitine,"Homarine, D3",0.119713032006298,0.08636648912946966,5628483,200821,Smp,StaB5_A,A,200821,6477651.82091326,200821_Smp_StaB5_A Propionyl-L-carnitine,HILICPos,5628483,Propionyl-L-carnitine_X_HILICPos,1.04,44.04571642,6228511.36626275,147066.55601069823,226168033.177111,50,0.2857142857142857,1,400,1,1,Propionyl-L-carnitine,453988128,381576384,417782256,0.8884650051119307,NA,0.006712030718676668,NA,C10H19NO4,10,1,0.06712030718676669,0.006712030718676668,1117.238177239403,237.50024640226042,6.007699034472224e-5,2.8261152652904307e-5,42.3516504,8.117519384,1.5848333312358162e-6,8.268573687555816e-7
Serine,"Sulfoacetic Acid, 13C2",0.1211512996063867,0.06019054967582088,32086898,200821,Smp,StaB5_A,A,200821,40773847.143342406,200821_Smp_StaB5_A Serine,HILICPos,32086898,Serine_X_HILICPos,1.04,44.04571642,39205622.25321385,925716.5158704984,1283663778.215333,32,0.5428571428571429,1,400,1,1,Serine,7793698,6266045,7029871.5,0.7027594781473061,NA,3.1743458660455075,NA,C3H7NO3,3,1,9.523037598136522,3.1743458660455075,1117.238177239403,237.50024640226042,0.008523730921608056,0.013365652937761733,42.3516504,8.117519384,2.2485635171696927e-4,3.91048757124287e-4
Stachydrine hydrochloride,Inj_vol,0.04003967055306961,0.04003967055306961,45892807,200821,Smp,StaB5_A,A,200821,45892807,200821_Smp_StaB5_A Stachydrine hydrochloride,HILICPos,45892807,Stachydrine hydrochloride_X_HILICPos,1.04,44.04571642,44127699.038461536,1041935.7597090028,1779340244,30,0.5714285714285714,1,400,1,1,Stachydrine hydrochloride,804937152,670439360,737688256,0.8938678995460438,NA,0.02676856332086888,NA,C7H13NO2,7,1,0.18737994324608215,0.02676856332086888,1117.238177239403,237.50024640226042,1.6771709655418458e-4,1.1270962336405437e-4,42.3516504,8.117519384,4.424383500438088e-6,3.2976285062689146e-6
Thiamine monophosphate,Inj_vol,1.5329358311792465,1.5329358311792465,100,200821,Smp,StaB5_A,A,200821,100,200821_Smp_StaB5_A Thiamine monophosphate,HILICPos,100,Thiamine monophosphate_X_HILICPos,1.04,44.04571642,96.15384615384616,2.2703683383520272,559483,70,0,1,400,1,1,Thiamine monophosphate,19985204,14985934,17485569,0.927676525288328,NA,2.371102430743448e-6,NA,C12H18N4O4PS,12,4,2.845322916892138e-5,9.484409722973793e-6,1117.238177239403,237.50024640226042,2.5467469469425755e-8,3.9934315297129414e-8,42.3516504,8.117519384,6.7183283060254435e-10,1.1683876901689938e-9
Threonine,"DL-Proline, D7",0.10870823754455276,0.04379655977018261,46120964,200821,Smp,StaB5_A,A,200821,52470368.43527814,200821_Smp_StaB5_A Threonine,HILICPos,46120964,Threonine_X_HILICPos,1.04,44.04571642,50452277.34161359,1191270.631971211,4288519892.429687,29,0.5857142857142856,1,400,1,1,Threonine,16596933,9989082,13293007.5,0.8794445154520507,NA,1.7262713830224343,NA,C4H9NO3,4,1,6.905085532089737,1.7262713830224343,1117.238177239403,237.50024640226042,0.006180495504684233,0.007268503545459919,42.3516504,8.117519384,1.630417106977663e-4,2.1265996437593902e-4
trans Hydroxyl proline,"DL-Alanine, D3",0.1500829525878538,0.08790324345636982,10306315,200821,Smp,StaB5_A,A,200821,11649112.579129113,200821_Smp_StaB5_A trans Hydroxyl proline,HILICPos,10306315,trans Hydroxyl proline_X_HILICPos,1.04,44.04571642,11201069.787624145,264477.7636955306,394778801.8028969,46,0.34285714285714286,1,400,1,1,trans Hydroxyl proline,68604832,60491384,64548108,0.722881027481688,NA,0.09602164700455888,NA,C5H9NO3,5,1,0.4801082350227944,0.09602164700455888,1117.238177239403,237.50024640226042,4.2972773827788406e-4,4.043012521423851e-4,42.3516504,8.117519384,1.1336234373118892e-5,1.1828939662752383e-5
Trigonelline,Inj_vol,0.05554224382460147,0.05554224382460147,331408448,200821,Smp,StaB5_A,A,200821,331408448,200821_Smp_StaB5_A Trigonelline,HILICPos,331408448,Trigonelline_X_HILICPos,1.04,44.04571642,318661969.2307692,7524192.474015842,10166511095,14,0.8,1,400,1,1,Trigonelline,627330944,525376608,576353776,0.9170730992141948,NA,0.24115547697728643,NA,C7H7NO2,7,1,1.688088338841005,0.24115547697728643,1117.238177239403,237.50024640226042,0.001510947596699678,0.001015390428559114,42.3516504,8.117519384,3.985885609881699e-5,2.970802600762677e-5
Trimethyl-L-lysine,"L-Cysteic Acid, D3",0.2874374762099918,0.20318269812340867,2730273,200821,Smp,StaB5_A,A,200821,3763746.595620921,200821_Smp_StaB5_A Trimethyl-L-lysine,HILICPos,2730273,Trimethyl-L-lysine_X_HILICPos,1.04,44.04571642,3618987.1111739622,85450.9110427797,222936070.2655013,54,0.22857142857142856,1,400,1,1,Trimethyl-L-lysine,209783008,132339232,171061120,1.027508282995368,NA,0.008235887108917836,NA,C9H20N2O2,9,2,0.07412298398026052,0.01647177421783567,1117.238177239403,237.50024640226042,6.634483630286593e-5,6.93547668575341e-5,42.3516504,8.117519384,1.7501793502777053e-6,2.0291635213464705e-6
Trimethylamine N-oxide,Inj_vol,0.08078858232860306,0.08078858232860306,59818700,200821,Smp,StaB5_A,A,200821,59818700,200821_Smp_StaB5_A Trimethylamine N-oxide,HILICPos,59818700,Trimethylamine N-oxide_X_HILICPos,1.04,44.04571642,57517980.76923077,1358104.825213784,4848234064,26,0.6285714285714286,1,400,1,1,Trimethylamine N-oxide,154863168,120202056,137532612,0.9285654146866996,NA,0.18015462979988012,NA,C3H9NO,3,1,0.5404638893996403,0.18015462979988012,1117.238177239403,237.50024640226042,4.8374992943320185e-4,7.58545022705987e-4,42.3516504,8.117519384,1.2761341867320484e-5,2.219331069969147e-5
Trimethylammonium Propionate (TMAP),Inj_vol,0.06502143695638248,0.06502143695638248,509183680,200821,Smp,StaB5_A,A,200821,509183680,200821_Smp_StaB5_A Trimethylammonium Propionate (TMAP),HILICPos,509183680,Trimethylammonium Propionate (TMAP)_X_HILICPos,1.04,44.04571642,489599692.3076923,11560345.054775704,22995885082,11,0.8428571428571429,1,400,1,1,Trimethylammonium Propionate (TMAP),358355648,346885920,352620784,0.893282484411756,NA,0.621733691810315,NA,C6H13NO2,6,1,3.73040215086189,0.621733691810315,1117.238177239403,237.50024640226042,0.003338949766359922,0.002617823354832518,42.3516504,8.117519384,8.808162410742534e-5,7.659158696137893e-5
Turicine,"DL-Valine, D8",0.14800718947373764,0.11237723054237386,8230364,200821,Smp,StaB5_A,A,200821,8079551.070216036,200821_Smp_StaB5_A Turicine,HILICPos,8230364,Turicine_X_HILICPos,1.04,44.04571642,7768799.105976958,183435.56937916725,237174390.06798851,49,0.30000000000000004,1,400,1,1,Turicine,676012480,521884256,598948368,0.911454540684036,NA,0.0056923223236658325,NA,C7H13NO3,7,1,0.03984625626566083,0.0056923223236658325,1117.238177239403,237.50024640226042,3.566496122081812e-5,2.3967648075718608e-5,42.3516504,8.117519384,9.408430578105837e-7,7.012391414655146e-7
Tyrosine,"Betaine, 13C5-15N",0.11773887842780088,0.04941341765318351,30374536,200821,Smp,StaB5_A,A,200821,33724049.94463775,200821_Smp_StaB5_A Tyrosine,HILICPos,30374536,Tyrosine_X_HILICPos,1.04,44.04571642,32426971.10061322,765660.15235308,2166303637.528583,34,0.5142857142857142,1,400,1,1,Tyrosine,32699752,19246766,25973259,0.8269832350230804,NA,0.6038696796267086,NA,C9H11NO3,9,1,5.434827116640377,0.6038696796267086,1117.238177239403,237.50024640226042,0.004864519694510757,0.002542606539464042,42.3516504,8.117519384,1.2832621787604238e-4,7.439091316701543e-5
Vitamin B3,"Adenine, 15N2",0.13404349357600676,0.03383838984460486,276359328,200821,Smp,StaB5_A,A,200821,372422304.1336985,200821_Smp_StaB5_A Vitamin B3,HILICPos,276359328,Vitamin B3_X_HILICPos,1.04,44.04571642,358098369.35932547,8455358.078012584,10570597056.55251,15,0.7857142857142857,1,400,1,1,Vitamin B3,251682848,245886512,248784680,0.89486396326922,NA,0.6434009270805375,NA,C6H5NO2,6,1,3.8604055624832254,0.6434009270805375,1117.238177239403,237.50024640226042,0.0034553111781607275,0.0027090537244782156,42.3516504,8.117519384,9.11512426557815e-5,7.926078111358872e-5
(3-Carboxypropyl)trimethylammonium (TMAB),"Betaine, 13C5-15N",0.12515456788532978,0.06339744803195506,36420632,200821,Smp,StaB5_B,B,200821,43020237.81783476,200821_Smp_StaB5_B (3-Carboxypropyl)trimethylammonium (TMAB),HILICPos,36420632,(3-Carboxypropyl)trimethylammonium (TMAB)_X_HILICPos,1.15,48.70439796,37408902.4502911,883292.6721148768,1460714971.489597,33,0.5285714285714286,1,400,1,1,(3-Carboxypropyl)trimethylammonium (TMAB),364409472,263969152,314189312,0.9435769570132984,NA,0.05047382575211867,NA,C7H16NO2,7,1,0.3533167802648307,0.05047382575211867,1336.505640139983,267.46289441662503,2.6435861522277227e-4,1.887133759701858e-4,42.3516504,8.117519384,8.342456006503839e-6,6.217887924185914e-6
4-Hydroxyisoleucine,"Betaine, 13C5-15N",0.12031255935860886,0.07790636311527155,14698549,200821,Smp,StaB5_B,B,200821,17362001.668644775,200821_Smp_StaB5_B 4-Hydroxyisoleucine,HILICPos,14698549,4-Hydroxyisoleucine_X_HILICPos,1.15,48.70439796,15097392.755343284,356477.08206769865,586500918.2573766,46,0.34285714285714286,1,400,1,1,4-Hydroxyisoleucine,35789920,21118962,28454441,0.7617484078934159,NA,0.2786123293926778,NA,C6H13NO3,6,1,1.6716739763560668,0.2786123293926778,1336.505640139983,267.46289441662503,0.0012507795898122653,0.0010416859131072043,42.3516504,8.117519384,3.947128295042941e-5,3.432234851718807e-5
6-Methyladenine,"Sucrose, 13C",0.221140310598326,0.16918053921209728,1971799,200821,Smp,StaB5_B,B,200821,1960913.6983625272,200821_Smp_StaB5_B 6-Methyladenine,HILICPos,1971799,6-Methyladenine_X_HILICPos,1.15,48.70439796,1705142.3464021976,40261.53243846662,45733865.99468269,57,0.18571428571428572,1,400,1,1,6-Methyladenine,837457920,814556480,826007200,0.994307542556698,NA,8.304549241352816e-4,NA,C6H7N5,6,5,0.00498272954481169,0.004152274620676408,1336.505640139983,267.46289441662503,3.7281769677304233e-6,1.5524675412389875e-5,42.3516504,8.117519384,1.1765136654064583e-7,5.115201361712459e-7
Acetyl-L-carnitine,Inj_vol,0.06297062538558988,0.06297062538558988,55326528,200821,Smp,StaB5_B,B,200821,55326528,200821_Smp_StaB5_B Acetyl-L-carnitine,HILICPos,55326528,Acetyl-L-carnitine_X_HILICPos,1.15,48.70439796,48110024.34782609,1135965.750884317,3061975041,30,0.5714285714285714,1,400,1,1,Acetyl-L-carnitine,623718848,500156160,561937504,0.8656164979937988,NA,0.039562344899680066,NA,C9H17NO4,9,1,0.3560611040971206,0.039562344899680066,1336.505640139983,267.46289441662503,2.664119726870943e-4,1.479171343971702e-4,42.3516504,8.117519384,8.40725451627549e-6,4.8736988516047466e-6
Adenosine,Inj_vol,0.09507922191241822,0.09507922191241822,105876736,200821,Smp,StaB5_B,B,200821,105876736,200821_Smp_StaB5_B Adenosine,HILICPos,105876736,Adenosine_X_HILICPos,1.15,48.70439796,92066726.95652176,2173863.9719344145,11888569832,23,0.6714285714285715,1,400,1,1,Adenosine,348355424,314987424,331671424,0.8981453842281999,NA,0.12362548191535691,NA,C10H13N5O4,10,5,1.2362548191535692,0.6181274095767846,1336.505640139983,267.46289441662503,9.249903494788741e-4,0.002311077246528006,42.3516504,8.117519384,2.9190239517881203e-5,7.614732781484229e-5
Adenosyl Homocysteine,"Taurine, D4",0.409372286902516,0.2517601715021789,280555,200821,Smp,StaB5_B,B,200821,332808.9603790321,200821_Smp_StaB5_B Adenosyl Homocysteine,HILICPos,280555,Adenosyl Homocysteine_X_HILICPos,1.15,48.70439796,289399.0959817671,6833.242465133473,51704515.458353475,65,0.0714285714285714,1,400,1,1,Adenosyl Homocysteine,94468688,57783332,76126010,0.5554489918007413,NA,0.002737662524379844,NA,C14H20N6O5S,14,6,0.038327275341317815,0.016425975146279064,1336.505640139983,267.46289441662503,2.867722678469467e-5,6.14140334572632e-5,42.3516504,8.117519384,9.049771373565602e-7,2.023521517996669e-6
Anserine,Inj_vol,0.43038738380926905,0.43038738380926905,128980,200821,Smp,StaB5_B,B,200821,128980,200821_Smp_StaB5_B Anserine,HILICPos,128980,Anserine_X_HILICPos,1.15,48.70439796,112156.52173913045,2648.220805561108,9931709,67,0.04285714285714281,1,400,1,1,Anserine,79084688,78474240,78779464,0.7019405334801487,NA,8.112807674190526e-4,NA,C10H16N4O3,10,4,0.008112807674190526,0.0032451230696762105,1336.505640139983,267.46289441662503,6.0701634400441485e-6,1.213298419115029e-5,42.3516504,8.117519384,1.9155824147506012e-7,3.997678251403373e-7
Argininosuccinic Acid,"Sulfolactic Acid, 13C3",0.6471482047760884,0.3862072847967303,465460,200821,Smp,StaB5_B,B,200821,776751.3193004361,200821_Smp_StaB5_B Argininosuccinic Acid,HILICPos,465460,Argininosuccinic Acid_X_HILICPos,1.15,48.70439796,675435.9298264663,15948.27883794739,38728478.53905589,63,0.09999999999999998,1,400,1,1,Argininosuccinic Acid,15224687,4373513,9799100,1.4134792842083137,NA,0.019506013163886927,NA,C10H18N4O6,10,4,0.19506013163886926,0.07802405265554771,1336.505640139983,267.46289441662503,1.4594785519830584e-4,2.917191665996488e-4,42.3516504,8.117519384,4.6057268086740075e-6,9.611809835568324e-6
Asparagine,"DL-Proline, D7",0.14087964402312275,0.0583148611030435,71417248,200821,Smp,StaB5_B,B,200821,77453007.50380848,200821_Smp_StaB5_B Asparagine,HILICPos,71417248,Asparagine_X_HILICPos,1.15,48.70439796,67350441.30765955,1590267.2191414658,3348668588.3293366,29,0.5857142857142856,1,400,1,1,Asparagine,11672314,9069195,10370754.5,0.6921493253025142,NA,3.7531012736083635,NA,C4H8N2O3,4,2,15.012405094433454,7.506202547216727,1336.505640139983,267.46289441662503,0.011232578930876105,0.02806446316072677,42.3516504,8.117519384,3.5447036780492157e-4,9.246916689859459e-4
Aspartic acid,"L-Cysteic Acid, D3",0.16638057002854545,0.07133294605679492,118876280,200821,Smp,StaB5_B,B,200821,171518769.16048968,200821_Smp_StaB5_B Aspartic acid,HILICPos,118876280,Aspartic acid_X_HILICPos,1.15,48.70439796,149146755.79173017,3521627.9503414617,4362532351.664482,21,0.7,1,400,1,1,Aspartic acid,4499357,4259056.5,4379206.75,1.2469944179759247,NA,10.924808765556989,NA,C4H7NO4,4,1,43.699235062227956,10.924808765556989,1336.505640139983,267.46289441662503,0.03269663348195896,0.04084607245945485,42.3516504,8.117519384,0.0010318189409267498,0.0013458309427742527
beta-Alanine,"Betaine, 13C5-15N",0.11994620821372956,0.04965638902623535,400422240,200821,Smp,StaB5_B,B,200821,472980809.12901527,200821_Smp_StaB5_B beta-Alanine,HILICPos,400422240,beta-Alanine_X_HILICPos,1.15,48.70439796,411287660.1121872,9711254.608207362,10588996474.778278,13,0.8142857142857143,1,400,1,1,beta-Alanine,23612702,18772100,21192401,1.183489296489827,NA,6.559355562739447,NA,C3H7NO2,3,1,19.67806668821834,6.559355562739447,1336.505640139983,267.46289441662503,0.014723519375613933,0.024524357208675032,42.3516504,8.117519384,4.646351795588665e-4,8.080492638758875e-4
beta-Glutamic acid,"DL-Alanine, D3",0.3131338911286495,0.2250650026054979,21220888,200821,Smp,StaB5_B,B,200821,21988499.8961035,200821_Smp_StaB5_B beta-Glutamic acid,HILICPos,21220888,beta-Glutamic acid_X_HILICPos,1.15,48.70439796,19120434.692263916,451468.4672657742,971145808.6283802,44,0.37142857142857144,1,400,1,1,beta-Glutamic acid,24940016,22375222,23657619,0.6798445665551032,NA,0.4755290888742294,NA,C5H9NO4,5,1,2.377645444371147,0.4755290888742294,1336.505640139983,267.46289441662503,0.0017790014295204302,0.0017779254573290497,42.3516504,8.117519384,5.6140561747061154e-5,5.858059172750716e-5
Betonicine,"Cytosine, 13C2-15N3",0.1532750144028155,0.04961447103553362,13217866,200821,Smp,StaB5_B,B,200821,16498834.367758509,200821_Smp_StaB5_B Betonicine,HILICPos,13217866,Betonicine_X_HILICPos,1.15,48.70439796,14346812.49370305,338754.50798732153,240728608.9572255,48,0.3142857142857143,1,400,1,1,Betonicine,672108480,510638880,591373680,0.9232016086924848,NA,0.010511310602261707,NA,C7H13NO3,7,1,0.07357917421583195,0.010511310602261707,1336.505640139983,267.46289441662503,5.50533959648127e-5,3.930007048337821e-5,42.3516504,8.117519384,1.7373390061755881e-6,1.2948919620666356e-6
Carnitine,"Betaine, 13C5-15N",0.11945639047540044,0.05675615484433173,163025312,200821,Smp,StaB5_B,B,200821,192566336.9204222,200821_Smp_StaB5_B Carnitine,HILICPos,163025312,Carnitine_X_HILICPos,1.15,48.70439796,167448988.6264541,3953777.17385139,5298674128.0778675,19,0.7285714285714286,1,400,1,1,Carnitine,613430528,494676640,554053584,0.9566817811199576,NA,0.12636396604669825,NA,C7H15NO3,7,1,0.8845477623268878,0.12636396604669825,1336.505640139983,267.46289441662503,6.618361612258083e-4,4.7245419340247624e-4,42.3516504,8.117519384,2.088579202870658e-5,1.5566820363344913e-5
