"","X","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RT_max","RT_min","RTFlag","Blank.Area","BlankFlag","Flags","QC_area","Reps_Present","ReplicateFlag","Samps_Present","Replicate.Name","SampleFlag","SmpFlag","CmpFlag","Filled_area","Backfill_Flag"
"2313",2868,"4-Hydroxyisoleucine",8.62,8146723,4815047,"415244",-3.9,"SNFlag",NA,NA,8.57125,8.77,8.08,NA,4413049,"BlankFlag","SNFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",5,"200821_Smp_Hero1_B",NA,NA,NA,13239247,"Backfill_Flag"
"2314",2869,"4-Hydroxyisoleucine",8.67,9735350,6686219,"396581",-3.7,"SNFlag",NA,NA,8.57125,8.77,8.08,NA,4413049,"BlankFlag","SNFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",5,"200821_Smp_Hero1_C",NA,NA,NA,13239247,"Backfill_Flag"
"2315",2870,"4-Hydroxyisoleucine",8.64,24611402,4903675,"1230786",-4.1,NA,NA,NA,8.57125,8.77,8.08,NA,4413049,NA,"ReplicateFlag, ",NA,1,"ReplicateFlag",5,"200821_Smp_StaB1_A",NA,NA,NA,13239247,"Backfill_Flag"
"2316",2871,"4-Hydroxyisoleucine",8.74,17345632,5481909,"868784",-3.2,"SNFlag",NA,NA,8.57125,8.77,8.08,NA,4413049,"BlankFlag","SNFlag, BlankFlag, ReplicateFlag, ",NA,1,"ReplicateFlag",5,"200821_Smp_StaB1_B",NA,NA,NA,13239247,"Backfill_Flag"
"2317",2872,"4-Hydroxyisoleucine",8.74,29044800,6387300,"1165654",-2.8,"SNFlag",NA,NA,8.57125,8.77,8.08,NA,4413049,NA,"SNFlag, ReplicateFlag, ",NA,1,"ReplicateFlag",5,"200821_Smp_StaB1_C",NA,NA,NA,13239247,"Backfill_Flag"
"2318",2873,"4-Hydroxyisoleucine",8.72,12550345,6895689,"602756",-3.9,"SNFlag",NA,NA,8.57125,8.77,8.08,NA,4413049,"BlankFlag","SNFlag, BlankFlag, ReplicateFlag, ",NA,1,"ReplicateFlag",5,"200821_Smp_StaB1_D",NA,NA,NA,13239247,"Backfill_Flag"
"2319",2874,"4-Hydroxyisoleucine",8.76,17749320,7313894,"675338",-2.7,"SNFlag",NA,NA,8.57125,8.77,8.08,NA,4413049,"BlankFlag","SNFlag, BlankFlag, ReplicateFlag, ",NA,1,"ReplicateFlag",5,"200821_Smp_StaB1_E",NA,NA,NA,13239247,"Backfill_Flag"
"2320",2875,"4-Hydroxyisoleucine",8.77,24321186,2273727,"783493",-2.2,NA,NA,NA,8.57125,8.77,8.08,NA,4413049,NA,"ReplicateFlag, ",NA,1,"ReplicateFlag",5,"200821_Smp_StaB2_A",NA,NA,NA,13239247,"Backfill_Flag"
"2321",2876,"4-Hydroxyisoleucine",8.73,20535308,4932249,"688582",-3.7,"SNFlag",NA,NA,8.57125,8.77,8.08,NA,4413049,"BlankFlag","SNFlag, BlankFlag, ReplicateFlag, ",NA,1,"ReplicateFlag",5,"200821_Smp_StaB2_B",NA,NA,NA,13239247,"Backfill_Flag"
"2322",2877,"4-Hydroxyisoleucine",8.67,22199640,5450735,"853770",-4,"SNFlag",NA,NA,8.57125,8.77,8.08,NA,4413049,NA,"SNFlag, ReplicateFlag, ",NA,1,"ReplicateFlag",5,"200821_Smp_StaB2_C",NA,NA,NA,13239247,"Backfill_Flag"
"2323",2878,"4-Hydroxyisoleucine",8.66,30805740,1590462,"1127297",-4,NA,NA,NA,8.57125,8.77,8.08,NA,3921719,NA,"ReplicateFlag, ",NA,1,"ReplicateFlag",5,"200821_Smp_StaB3_A",NA,NA,NA,11765257,"Backfill_Flag"
"2324",2879,"4-Hydroxyisoleucine",8.69,21543316,5030131,"814217",-3.1,"SNFlag",NA,NA,8.57125,8.77,8.08,NA,3921719,NA,"SNFlag, ReplicateFlag, ",NA,1,"ReplicateFlag",5,"200821_Smp_StaB3_B",NA,NA,NA,11765257,"Backfill_Flag"
"2325",2880,"4-Hydroxyisoleucine",8.73,23782354,5319583,"1007155",-3.9,"SNFlag",NA,NA,8.57125,8.77,8.08,NA,3921719,NA,"SNFlag, ReplicateFlag, ",NA,1,"ReplicateFlag",5,"200821_Smp_StaB3_C",NA,NA,NA,11765257,"Backfill_Flag"
"2326",2881,"4-Hydroxyisoleucine",8.74,29865682,0,"880197",-3.1,NA,NA,NA,8.57125,8.77,8.08,NA,4899483,NA,"",29865682,3,NA,5,"200821_Smp_StaB4_A",NA,NA,NA,29865682,NA
"2327",2882,"4-Hydroxyisoleucine",8.66,24966654,0,"895004",-3.5,NA,NA,NA,8.57125,8.77,8.08,NA,4899483,NA,"",24966654,3,NA,5,"200821_Smp_StaB4_B",NA,NA,NA,24966654,NA
"2328",2883,"4-Hydroxyisoleucine",8.74,31522362,0,"969553",-2.9,NA,NA,NA,8.57125,8.77,8.08,NA,4899483,NA,"",31522362,3,NA,5,"200821_Smp_StaB4_C",NA,NA,NA,31522362,NA
"2329",2884,"4-Hydroxyisoleucine",8.73,17256036,6791180,"769933",-3.4,"SNFlag",NA,NA,8.57125,8.77,8.08,NA,4899483,"BlankFlag","SNFlag, BlankFlag, ReplicateFlag, ",NA,1,"ReplicateFlag",5,"200821_Smp_StaB5_A",NA,NA,NA,14698549,"Backfill_Flag"
"2330",2885,"4-Hydroxyisoleucine",8.7,21524898,801114,"732909",-4.4,NA,NA,NA,8.57125,8.77,8.08,NA,4899483,"BlankFlag","BlankFlag, ReplicateFlag, ",NA,1,"ReplicateFlag",5,"200821_Smp_StaB5_B",NA,NA,NA,14698549,"Backfill_Flag"
"2331",2886,"4-Hydroxyisoleucine",8.7,29645494,265380,"1126306",-3.3,NA,NA,NA,8.57125,8.77,8.08,NA,4899483,NA,"ReplicateFlag, ",NA,1,"ReplicateFlag",5,"200821_Smp_StaB5_C",NA,NA,NA,14698549,"Backfill_Flag"
"2332",2887,"Deoxyadenosine",3.84,48515520,1058061,"1683387",-1.5,NA,NA,NA,3.8525,3.94,3.73,NA,34453,NA,"",48515520,3,NA,9,"200821_Smp_20ppt3C_A",NA,NA,NA,48515520,NA
"2333",2888,"Deoxyadenosine",3.87,25413048,166196,"929737",-2.4,NA,NA,NA,3.8525,3.94,3.73,NA,34453,NA,"",25413048,3,NA,9,"200821_Smp_20ppt3C_B",NA,NA,NA,25413048,NA
"2334",2889,"Deoxyadenosine",3.8,12309295,0,"414502",-2,NA,NA,NA,3.8525,3.94,3.73,NA,34453,NA,"",12309295,3,NA,9,"200821_Smp_20ppt3C_C",NA,NA,NA,12309295,NA
"2335",2890,"Deoxyadenosine",3.76,8466699,0,"284731",-1.4,NA,NA,NA,3.8525,3.94,3.73,NA,73802,NA,"",8466699,3,NA,9,"200821_Smp_35ppt0C_A",NA,NA,NA,8466699,NA
"2336",2891,"Deoxyadenosine",3.8,23858226,681149,"875274",-0.7,NA,NA,NA,3.8525,3.94,3.73,NA,73802,NA,"",23858226,3,NA,9,"200821_Smp_35ppt0C_B",NA,NA,NA,23858226,NA
"2337",2892,"Deoxyadenosine",3.89,17318978,0,"508538",-1.4,NA,NA,NA,3.8525,3.94,3.73,NA,73802,NA,"",17318978,3,NA,9,"200821_Smp_35ppt0C_C",NA,NA,NA,17318978,NA
"2338",2893,"Deoxyadenosine",3.93,15194333,0,"529523",-2,NA,NA,NA,3.8525,3.94,3.73,NA,113050,NA,"",15194333,3,NA,9,"200821_Smp_50ppt-3C_A",NA,NA,NA,15194333,NA
"2339",2894,"Deoxyadenosine",3.81,15515032,0,"541218",-2.9,NA,NA,NA,3.8525,3.94,3.73,NA,113050,NA,"",15515032,3,NA,9,"200821_Smp_50ppt-3C_B",NA,NA,NA,15515032,NA
"2340",2895,"Deoxyadenosine",3.86,19465084,0,"713883",-1.4,NA,NA,NA,3.8525,3.94,3.73,NA,113050,NA,"",19465084,3,NA,9,"200821_Smp_50ppt-3C_C",NA,NA,NA,19465084,NA
"2341",2896,"Deoxyadenosine",3.84,6329795,0,"227993",-1.6,NA,NA,NA,3.8525,3.94,3.73,NA,53544,NA,"",6329795,1,NA,9,"200821_Smp_Ev15SW_A",NA,NA,NA,6329795,NA
"2342",2897,"Deoxyadenosine",3.91,661454208,8543805,"24953056",-1.5,NA,NA,NA,3.8525,3.94,3.73,NA,53544,NA,"",661454208,3,NA,9,"200821_Smp_Ev32Core_A",NA,NA,NA,661454208,NA
"2343",2898,"Deoxyadenosine",3.81,95155896,919168,"3432262",-2.4,NA,NA,NA,3.8525,3.94,3.73,NA,53544,NA,"",95155896,3,NA,9,"200821_Smp_Ev32Core_B",NA,NA,NA,95155896,NA
"2344",2899,"Deoxyadenosine",3.8,60774452,411929,"2200698",-2.3,NA,NA,NA,3.8525,3.94,3.73,NA,53544,NA,"",60774452,3,NA,9,"200821_Smp_Ev32Core_C",NA,NA,NA,60774452,NA
"2345",2900,"Deoxyadenosine",3.85,82646344,756511,"2969557",-2.1,NA,NA,NA,3.8525,3.94,3.73,NA,53544,NA,"",82646344,1,NA,9,"200821_Smp_Ev37Core_A",NA,NA,NA,82646344,NA
"2346",2901,"Deoxyadenosine",3.88,14796124,0,"537209",-1.4,NA,NA,NA,3.8525,3.94,3.73,NA,53544,NA,"",14796124,1,NA,9,"200821_Smp_Ev51Slush_A",NA,NA,NA,14796124,NA
"2347",2902,"Deoxyadenosine",3.88,656858432,8119615,"23677136",-2.7,NA,NA,NA,3.8525,3.94,3.73,NA,53544,NA,"",656858432,1,NA,9,"200821_Smp_EvXCore_A",NA,NA,NA,656858432,NA
"2348",2903,"Deoxyadenosine",3.87,32751378,0,"1168290",-1.6,NA,NA,NA,3.8525,3.94,3.73,NA,53544,NA,"",32751378,1,NA,9,"200821_Smp_EvXSW_A",NA,NA,NA,32751378,NA
"2349",2904,"Deoxyadenosine",3.89,13992928,162216,"541144",-0.9,NA,NA,NA,3.8525,3.94,3.73,NA,91833,NA,"",13992928,3,NA,9,"200821_Smp_Hero1_A",NA,NA,NA,13992928,NA
"2350",2905,"Deoxyadenosine",3.79,21471440,275183,"772166",-2.5,NA,NA,NA,3.8525,3.94,3.73,NA,91833,NA,"",21471440,3,NA,9,"200821_Smp_Hero1_B",NA,NA,NA,21471440,NA
"2351",2906,"Deoxyadenosine",3.84,24515546,0,"876045",-2.3,NA,NA,NA,3.8525,3.94,3.73,NA,91833,NA,"",24515546,3,NA,9,"200821_Smp_Hero1_C",NA,NA,NA,24515546,NA
"2352",2907,"Deoxyadenosine",3.83,15752857,35910,"547199",-2.6,NA,NA,NA,3.8525,3.94,3.73,NA,91833,NA,"",15752857,5,NA,9,"200821_Smp_StaB1_A",NA,NA,NA,15752857,NA
"2353",2908,"Deoxyadenosine",3.84,32965716,179728,"1179903",-2,NA,NA,NA,3.8525,3.94,3.73,NA,91833,NA,"",32965716,5,NA,9,"200821_Smp_StaB1_B",NA,NA,NA,32965716,NA
"2354",2909,"Deoxyadenosine",3.88,19302646,30230,"667672",-1.1,NA,NA,NA,3.8525,3.94,3.73,NA,91833,NA,"",19302646,5,NA,9,"200821_Smp_StaB1_C",NA,NA,NA,19302646,NA
"2355",2910,"Deoxyadenosine",3.79,6791751,0,"249026",-2.3,NA,NA,NA,3.8525,3.94,3.73,NA,91833,NA,"",6791751,5,NA,9,"200821_Smp_StaB1_D",NA,NA,NA,6791751,NA
"2356",2911,"Deoxyadenosine",3.86,7425990,0,"262921",-1,NA,NA,NA,3.8525,3.94,3.73,NA,91833,NA,"",7425990,5,NA,9,"200821_Smp_StaB1_E",NA,NA,NA,7425990,NA
"2357",2912,"Deoxyadenosine",3.91,9645611,0,"348902",-0.4,NA,NA,NA,3.8525,3.94,3.73,NA,91833,NA,"",9645611,3,NA,9,"200821_Smp_StaB2_A",NA,NA,NA,9645611,NA
"2358",2913,"Deoxyadenosine",3.86,13212793,0,"477053",-2.2,NA,NA,NA,3.8525,3.94,3.73,NA,91833,NA,"",13212793,3,NA,9,"200821_Smp_StaB2_B",NA,NA,NA,13212793,NA
"2359",2914,"Deoxyadenosine",3.86,7629001,0,"276682",-2.2,NA,NA,NA,3.8525,3.94,3.73,NA,91833,NA,"",7629001,3,NA,9,"200821_Smp_StaB2_C",NA,NA,NA,7629001,NA
"2360",2915,"Deoxyadenosine",3.77,11071060,0,"356347",-2.2,NA,NA,NA,3.8525,3.94,3.73,NA,444425,NA,"",11071060,3,NA,9,"200821_Smp_StaB3_A",NA,NA,NA,11071060,NA
"2361",2916,"Deoxyadenosine",3.91,21292192,124091,"754253",-2,NA,NA,NA,3.8525,3.94,3.73,NA,444425,NA,"",21292192,3,NA,9,"200821_Smp_StaB3_B",NA,NA,NA,21292192,NA
"2362",2917,"Deoxyadenosine",3.84,19609228,0,"733340",-2.3,NA,NA,NA,3.8525,3.94,3.73,NA,444425,NA,"",19609228,3,NA,9,"200821_Smp_StaB3_C",NA,NA,NA,19609228,NA
"2363",2918,"Deoxyadenosine",3.91,9353561,0,"325971",-1.1,NA,NA,NA,3.8525,3.94,3.73,NA,252169,NA,"",9353561,3,NA,9,"200821_Smp_StaB4_A",NA,NA,NA,9353561,NA
"2364",2919,"Deoxyadenosine",3.8,5360227,0,"173540",-1.7,NA,NA,NA,3.8525,3.94,3.73,NA,252169,NA,"",5360227,3,NA,9,"200821_Smp_StaB4_B",NA,NA,NA,5360227,NA
"2365",2920,"Deoxyadenosine",3.89,8571071,0,"277887",-1.1,NA,NA,NA,3.8525,3.94,3.73,NA,252169,NA,"",8571071,3,NA,9,"200821_Smp_StaB4_C",NA,NA,NA,8571071,NA
"2366",2921,"Deoxyadenosine",3.91,20574492,0,"723647",-2.1,NA,NA,NA,3.8525,3.94,3.73,NA,252169,NA,"",20574492,3,NA,9,"200821_Smp_StaB5_A",NA,NA,NA,20574492,NA
"2367",2922,"Deoxyadenosine",3.84,23724764,88336,"839406",-2.7,NA,NA,NA,3.8525,3.94,3.73,NA,252169,NA,"",23724764,3,NA,9,"200821_Smp_StaB5_B",NA,NA,NA,23724764,NA
"2368",2923,"Deoxyadenosine",3.83,20416046,0,"697501",-1.8,NA,NA,NA,3.8525,3.94,3.73,NA,252169,NA,"",20416046,3,NA,9,"200821_Smp_StaB5_C",NA,NA,NA,20416046,NA
"2369",2924,"beta-Alanine",11.62,87945384,6731351,"8246391",0.3,NA,NA,NA,11.615,11.65,11.59,NA,1874514,NA,"",87945384,3,NA,9,"200821_Smp_20ppt3C_A",NA,NA,NA,87945384,NA
"2370",2925,"beta-Alanine",11.64,78638880,12654675,"7474867",-0.6,NA,NA,NA,11.615,11.65,11.59,NA,1874514,NA,"",78638880,3,NA,9,"200821_Smp_20ppt3C_B",NA,NA,NA,78638880,NA
"2371",2926,"beta-Alanine",11.67,67451272,11318315,"6609975",-0.3,NA,NA,NA,11.615,11.65,11.59,NA,1874514,NA,"",67451272,3,NA,9,"200821_Smp_20ppt3C_C",NA,NA,NA,67451272,NA
"2372",2927,"beta-Alanine",11.7,393260992,31800816,"36714848",-0.3,NA,NA,NA,11.615,11.65,11.59,NA,2904923,NA,"",393260992,3,NA,9,"200821_Smp_35ppt0C_A",NA,NA,NA,393260992,NA
"2373",2928,"beta-Alanine",11.67,332882848,31805434,"31428550",0.8,NA,NA,NA,11.615,11.65,11.59,NA,2904923,NA,"",332882848,3,NA,9,"200821_Smp_35ppt0C_B",NA,NA,NA,332882848,NA
"2374",2929,"beta-Alanine",11.62,515786528,38908644,"44488800",0,NA,NA,NA,11.615,11.65,11.59,NA,2904923,NA,"",515786528,3,NA,9,"200821_Smp_35ppt0C_C",NA,NA,NA,515786528,NA
"2375",2930,"beta-Alanine",11.64,113609480,7038441,"11081045",-0.7,NA,NA,NA,11.615,11.65,11.59,NA,1349327,NA,"",113609480,3,NA,9,"200821_Smp_50ppt-3C_A",NA,NA,NA,113609480,NA
"2376",2931,"beta-Alanine",11.65,120587576,14511706,"12092883",-0.6,NA,NA,NA,11.615,11.65,11.59,NA,1349327,NA,"",120587576,3,NA,9,"200821_Smp_50ppt-3C_B",NA,NA,NA,120587576,NA
"2377",2932,"beta-Alanine",11.69,213130128,12999608,"20541558",0.4,NA,NA,NA,11.615,11.65,11.59,NA,1349327,NA,"",213130128,3,NA,9,"200821_Smp_50ppt-3C_C",NA,NA,NA,213130128,NA
"2378",2933,"beta-Alanine",11.65,274867168,8041431,"25914296",-0.1,NA,NA,NA,11.615,11.65,11.59,NA,1493454,NA,"",274867168,1,NA,9,"200821_Smp_Ev15SW_A",NA,NA,NA,274867168,NA
"2379",2934,"beta-Alanine",11.64,370899872,11356999,"33825288",0.2,NA,NA,NA,11.615,11.65,11.59,NA,1493454,NA,"",370899872,3,NA,9,"200821_Smp_Ev32Core_A",NA,NA,NA,370899872,NA
"2380",2935,"beta-Alanine",11.64,93612840,4744922,"9093552",-0.1,NA,NA,NA,11.615,11.65,11.59,NA,1493454,NA,"",93612840,3,NA,9,"200821_Smp_Ev32Core_B",NA,NA,NA,93612840,NA
"2381",2936,"beta-Alanine",11.65,37765016,3140795,"3983701",-0.5,NA,NA,NA,11.615,11.65,11.59,NA,1493454,NA,"",37765016,3,NA,9,"200821_Smp_Ev32Core_C",NA,NA,NA,37765016,NA
"2382",2937,"beta-Alanine",11.64,114357232,4640789,"10725181",-0.9,NA,NA,NA,11.615,11.65,11.59,NA,1493454,NA,"",114357232,1,NA,9,"200821_Smp_Ev37Core_A",NA,NA,NA,114357232,NA
"2383",2938,"beta-Alanine",11.62,19826192,4964273,"1849254",0.8,"SNFlag",NA,NA,11.615,11.65,11.59,NA,1493454,NA,"SNFlag, ",NA,0,NA,9,"200821_Smp_Ev51Slush_A",NA,NA,NA,4480462,"Backfill_Flag"
"2384",2939,"beta-Alanine",11.62,235880416,7400120,"22980162",-0.7,NA,NA,NA,11.615,11.65,11.59,NA,1493454,NA,"",235880416,1,NA,9,"200821_Smp_EvXCore_A",NA,NA,NA,235880416,NA
"2385",2940,"beta-Alanine",11.65,177266336,4475787,"17483450",-0.1,NA,NA,NA,11.615,11.65,11.59,NA,1493454,NA,"",177266336,1,NA,9,"200821_Smp_EvXSW_A",NA,NA,NA,177266336,NA
"2386",2941,"beta-Alanine",11.63,6974523,2317135,"690640",0.5,"SNFlag",NA,NA,11.615,11.65,11.59,NA,1794379,"BlankFlag","SNFlag, BlankFlag, ",NA,2,NA,9,"200821_Smp_Hero1_A",NA,NA,NA,5383237,"Backfill_Flag"
"2387",2942,"beta-Alanine",11.64,16394949,2885758,"1529333",-1.1,NA,NA,NA,11.615,11.65,11.59,NA,1794379,NA,"",16394949,2,NA,9,"200821_Smp_Hero1_B",NA,NA,NA,16394949,NA
"2388",2943,"beta-Alanine",11.64,21436444,2588135,"2029417",-0.7,NA,NA,NA,11.615,11.65,11.59,NA,1794379,NA,"",21436444,2,NA,9,"200821_Smp_Hero1_C",NA,NA,NA,21436444,NA
"2389",2944,"beta-Alanine",11.64,423600096,15672627,"38065052",-1.2,NA,NA,NA,11.615,11.65,11.59,NA,1794379,NA,"",423600096,5,NA,9,"200821_Smp_StaB1_A",NA,NA,NA,423600096,NA
"2390",2945,"beta-Alanine",11.63,433036864,14747612,"39735324",-0.3,NA,NA,NA,11.615,11.65,11.59,NA,1794379,NA,"",433036864,5,NA,9,"200821_Smp_StaB1_B",NA,NA,NA,433036864,NA
"2391",2946,"beta-Alanine",11.62,535539808,12044954,"47406136",0,NA,NA,NA,11.615,11.65,11.59,NA,1794379,NA,"",535539808,5,NA,9,"200821_Smp_StaB1_C",NA,NA,NA,535539808,NA
"2392",2947,"beta-Alanine",11.65,300922432,9176084,"27356438",-0.9,NA,NA,NA,11.615,11.65,11.59,NA,1794379,NA,"",300922432,5,NA,9,"200821_Smp_StaB1_D",NA,NA,NA,300922432,NA
"2393",2948,"beta-Alanine",11.62,370889920,8357561,"33611172",0.6,NA,NA,NA,11.615,11.65,11.59,NA,1794379,NA,"",370889920,5,NA,9,"200821_Smp_StaB1_E",NA,NA,NA,370889920,NA
"2394",2949,"beta-Alanine",11.62,436409728,15861963,"39190436",0.5,NA,NA,NA,11.615,11.65,11.59,NA,1794379,NA,"",436409728,3,NA,9,"200821_Smp_StaB2_A",NA,NA,NA,436409728,NA
"2395",2950,"beta-Alanine",11.65,395222688,16953014,"37171432",0,NA,NA,NA,11.615,11.65,11.59,NA,1794379,NA,"",395222688,3,NA,9,"200821_Smp_StaB2_B",NA,NA,NA,395222688,NA
"2396",2951,"beta-Alanine",11.65,433187840,17076404,"38453652",-0.9,NA,NA,NA,11.615,11.65,11.59,NA,1794379,NA,"",433187840,3,NA,9,"200821_Smp_StaB2_C",NA,NA,NA,433187840,NA
"2397",2952,"beta-Alanine",11.65,397645824,22247848,"35415120",-0.8,NA,NA,NA,11.615,11.65,11.59,NA,2528293,NA,"",397645824,3,NA,9,"200821_Smp_StaB3_A",NA,NA,NA,397645824,NA
"2398",2953,"beta-Alanine",11.62,485683904,21486822,"42027132",0.1,NA,NA,NA,11.615,11.65,11.59,NA,2528293,NA,"",485683904,3,NA,9,"200821_Smp_StaB3_B",NA,NA,NA,485683904,NA
"2399",2954,"beta-Alanine",11.64,466295872,24690950,"41508056",-1.2,NA,NA,NA,11.615,11.65,11.59,NA,2528293,NA,"",466295872,3,NA,9,"200821_Smp_StaB3_C",NA,NA,NA,466295872,NA
"2400",2955,"beta-Alanine",11.62,543516352,17771406,"48320632",0,NA,NA,NA,11.615,11.65,11.59,NA,3696216,NA,"",543516352,3,NA,9,"200821_Smp_StaB4_A",NA,NA,NA,543516352,NA
"2401",2956,"beta-Alanine",11.68,518138272,26517824,"45580532",-0.4,NA,NA,NA,11.615,11.65,11.59,NA,3696216,NA,"",518138272,3,NA,9,"200821_Smp_StaB4_B",NA,NA,NA,518138272,NA
"2402",2957,"beta-Alanine",11.62,574600832,21046714,"50125476",0.3,NA,NA,NA,11.615,11.65,11.59,NA,3696216,NA,"",574600832,3,NA,9,"200821_Smp_StaB4_C",NA,NA,NA,574600832,NA
"2403",2958,"beta-Alanine",11.65,332302080,17379528,"31454302",-0.6,NA,NA,NA,11.615,11.65,11.59,NA,3696216,NA,"",332302080,3,NA,9,"200821_Smp_StaB5_A",NA,NA,NA,332302080,NA
"2404",2959,"beta-Alanine",11.63,400422240,19090846,"34957020",-1.3,NA,NA,NA,11.615,11.65,11.59,NA,3696216,NA,"",400422240,3,NA,9,"200821_Smp_StaB5_B",NA,NA,NA,400422240,NA
"2405",2960,"beta-Alanine",11.69,448912576,28093742,"41938188",-0.5,NA,NA,NA,11.615,11.65,11.59,NA,3696216,NA,"",448912576,3,NA,9,"200821_Smp_StaB5_C",NA,NA,NA,448912576,NA
"2406",3072,"Trimethylammonium Propionate (TMAP)",9.74,364037440,20611268,"27299300",2,NA,NA,NA,9.72,9.79,9.66,NA,2552478,NA,"",364037440,3,NA,9,"200821_Smp_20ppt3C_A",NA,NA,NA,364037440,NA
"2407",3073,"Trimethylammonium Propionate (TMAP)",9.71,369608288,21049610,"31250984",1,NA,NA,NA,9.72,9.79,9.66,NA,2552478,NA,"",369608288,3,NA,9,"200821_Smp_20ppt3C_B",NA,NA,NA,369608288,NA
"2408",3074,"Trimethylammonium Propionate (TMAP)",9.71,466836064,21262320,"38803856",1.4,NA,NA,NA,9.72,9.79,9.66,NA,2552478,NA,"",466836064,3,NA,9,"200821_Smp_20ppt3C_C",NA,NA,NA,466836064,NA
"2409",3075,"Trimethylammonium Propionate (TMAP)",9.72,558067968,21689514,"47578504",2,NA,NA,NA,9.72,9.79,9.66,NA,3410262,NA,"",558067968,3,NA,9,"200821_Smp_35ppt0C_A",NA,NA,NA,558067968,NA
"2410",3076,"Trimethylammonium Propionate (TMAP)",9.7,476367264,18309372,"39147908",2.4,NA,NA,NA,9.72,9.79,9.66,NA,3410262,NA,"",476367264,3,NA,9,"200821_Smp_35ppt0C_B",NA,NA,NA,476367264,NA
"2411",3077,"Trimethylammonium Propionate (TMAP)",9.77,622496000,20554828,"46270220",1.9,NA,NA,NA,9.72,9.79,9.66,NA,3410262,NA,"",622496000,3,NA,9,"200821_Smp_35ppt0C_C",NA,NA,NA,622496000,NA
"2412",3078,"Trimethylammonium Propionate (TMAP)",9.73,245251984,15348652,"18871304",0.7,NA,NA,NA,9.72,9.79,9.66,NA,1521006,NA,"",245251984,3,NA,9,"200821_Smp_50ppt-3C_A",NA,NA,NA,245251984,NA
"2413",3079,"Trimethylammonium Propionate (TMAP)",9.72,229460000,14930358,"18151762",1.3,NA,NA,NA,9.72,9.79,9.66,NA,1521006,NA,"",229460000,3,NA,9,"200821_Smp_50ppt-3C_B",NA,NA,NA,229460000,NA
"2414",3080,"Trimethylammonium Propionate (TMAP)",9.73,318330208,14150790,"24272378",2.2,NA,NA,NA,9.72,9.79,9.66,NA,1521006,NA,"",318330208,3,NA,9,"200821_Smp_50ppt-3C_C",NA,NA,NA,318330208,NA
"2415",3081,"Trimethylammonium Propionate (TMAP)",9.73,1046933184,19963378,"81390904",1.4,NA,NA,NA,9.72,9.79,9.66,NA,4470364,NA,"",1046933184,1,NA,9,"200821_Smp_Ev15SW_A",NA,NA,NA,1046933184,NA
"2416",3082,"Trimethylammonium Propionate (TMAP)",9.73,1442067584,36613836,"116827432",1.4,NA,NA,NA,9.72,9.79,9.66,NA,4470364,NA,"",1442067584,3,NA,9,"200821_Smp_Ev32Core_A",NA,NA,NA,1442067584,NA
"2417",3083,"Trimethylammonium Propionate (TMAP)",9.72,1192665856,27666354,"91667504",1.6,NA,NA,NA,9.72,9.79,9.66,NA,4470364,NA,"",1192665856,3,NA,9,"200821_Smp_Ev32Core_B",NA,NA,NA,1192665856,NA
"2418",3084,"Trimethylammonium Propionate (TMAP)",9.72,568916224,20365718,"45792812",0.9,NA,NA,NA,9.72,9.79,9.66,NA,4470364,NA,"",568916224,3,NA,9,"200821_Smp_Ev32Core_C",NA,NA,NA,568916224,NA
"2419",3085,"Trimethylammonium Propionate (TMAP)",9.73,1794160128,30933962,"147033488",0.8,NA,NA,NA,9.72,9.79,9.66,NA,4470364,NA,"",1794160128,1,NA,9,"200821_Smp_Ev37Core_A",NA,NA,NA,1794160128,NA
"2420",3086,"Trimethylammonium Propionate (TMAP)",9.72,261114304,16245579,"20464532",2.6,NA,NA,NA,9.72,9.79,9.66,NA,4470364,NA,"",261114304,1,NA,9,"200821_Smp_Ev51Slush_A",NA,NA,NA,261114304,NA
"2421",3087,"Trimethylammonium Propionate (TMAP)",9.72,2256115968,42372356,"177376176",0.7,NA,NA,NA,9.72,9.79,9.66,NA,4470364,NA,"",2256115968,1,NA,9,"200821_Smp_EvXCore_A",NA,NA,NA,2256115968,NA
"2422",3088,"Trimethylammonium Propionate (TMAP)",9.71,323462656,19662126,"25289200",1.4,NA,NA,NA,9.72,9.79,9.66,NA,4470364,NA,"",323462656,1,NA,9,"200821_Smp_EvXSW_A",NA,NA,NA,323462656,NA
"2423",3089,"Trimethylammonium Propionate (TMAP)",9.72,58455380,16287170,"4588482",2,"SNFlag",NA,NA,9.72,9.79,9.66,NA,3700690,NA,"SNFlag, ",NA,2,NA,9,"200821_Smp_Hero1_A",NA,NA,NA,11102170,"Backfill_Flag"
"2424",3090,"Trimethylammonium Propionate (TMAP)",9.66,153973632,17773746,"12800804",0.9,NA,NA,NA,9.72,9.79,9.66,NA,3700690,NA,"",153973632,2,NA,9,"200821_Smp_Hero1_B",NA,NA,NA,153973632,NA
"2425",3091,"Trimethylammonium Propionate (TMAP)",9.71,181501616,16328385,"14780099",1.2,NA,NA,NA,9.72,9.79,9.66,NA,3700690,NA,"",181501616,2,NA,9,"200821_Smp_Hero1_C",NA,NA,NA,181501616,NA
