"","X","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RT_max","RT_min","RTFlag","Blank.Area","BlankFlag","Flags","QC_area","Reps_Present","ReplicateFlag","Samps_Present","Replicate.Name","SampleFlag","SmpFlag","CmpFlag","Filled_area","Backfill_Flag"
"1840",3127,"ADP",12.66,40098,0,"11383",0.2,NA,NA,"areaminFlag",13.11625,13.92,12.86,NA,NA,NA,"areaminFlag, ",40098,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_B",NA,"Blk",NA,40098,NA
"1841",3128,"ADP",12.5,0,0,"0",NA,NA,NA,"areaminFlag",13.11625,13.92,12.86,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_C",NA,"Blk",NA,0,NA
"1842",3129,"ADP",12.46,21050,0,"6860",1.9,NA,NA,"areaminFlag",13.11625,13.92,12.86,NA,NA,NA,"areaminFlag, ",21050,NA,NA,NA,"200821_Blk_FilterBlkFSWEvX_A",NA,"Blk",NA,21050,NA
"1843",3130,"Amino Propanesulfonic Acid",8.03,9158,0,"8881",-0.2,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",9158,NA,NA,NA,"200821_Std_4uMStdsMix1InH2O_1",NA,"Std",NA,9158,NA
"1844",3131,"Amino Propanesulfonic Acid",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.4277777777778,12.28,8.03,NA,NA,NA,"",NA,NA,NA,NA,"200821_Std_4uMStdsMix1InH2O_2",NA,"Std",NA,NA,NA
"1845",3132,"Amino Propanesulfonic Acid",12.28,10975,0,"6541",-3.5,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",10975,NA,NA,NA,"200821_Std_4uMStdsMix1InMatrix_1",NA,"Std",NA,10975,NA
"1846",3133,"Amino Propanesulfonic Acid",11.9,14980,0,"15542",-7.4,NA,"ppmFlag","areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"ppmFlag, areaminFlag, ",14980,NA,NA,NA,"200821_Std_4uMStdsMix1InMatrix_2",NA,"Std",NA,14980,NA
"1847",3134,"Amino Propanesulfonic Acid",11.95,60082424,0,"3673396",-3.3,NA,NA,NA,11.4277777777778,12.28,8.03,NA,NA,NA,"",60082424,NA,NA,NA,"200821_Std_4uMStdsMix2InH2O_1",NA,"Std",NA,60082424,NA
"1848",3135,"Amino Propanesulfonic Acid",11.63,86027632,0,"4284438",-2.7,NA,NA,NA,11.4277777777778,12.28,8.03,NA,NA,NA,"",86027632,NA,NA,NA,"200821_Std_4uMStdsMix2InH2O_2",NA,"Std",NA,86027632,NA
"1849",3136,"Amino Propanesulfonic Acid",11.97,29822994,0,"2838524",-3.4,NA,NA,NA,11.4277777777778,12.28,8.03,NA,NA,NA,"",29822994,NA,NA,NA,"200821_Std_4uMStdsMix2InMatrix_1",NA,"Std",NA,29822994,NA
"1850",3137,"Amino Propanesulfonic Acid",11.68,53039992,0,"4730886",-2.7,NA,NA,NA,11.4277777777778,12.28,8.03,NA,NA,NA,"",53039992,NA,NA,NA,"200821_Std_4uMStdsMix2InMatrix_2",NA,"Std",NA,53039992,NA
"1851",3138,"Amino Propanesulfonic Acid",11.42,0,0,"0",NA,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Std_H2OinMatrix_1",NA,"Std",NA,0,NA
"1852",3139,"Amino Propanesulfonic Acid",11.99,12939,0,"13086",-3.8,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",12939,NA,NA,NA,"200821_Std_H2OinMatrix_2",NA,"Std",NA,12939,NA
"1853",3140,"Amino Propanesulfonic Acid",12.31,56074,0,"15459",-0.4,NA,NA,NA,11.4277777777778,12.28,8.03,NA,NA,NA,"",56074,NA,NA,NA,"200821_Poo_TruePooAnt18_Full1",NA,"Poo",NA,56074,NA
"1854",3141,"Amino Propanesulfonic Acid",12.24,16131,0,"9720",-3.1,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",16131,NA,NA,NA,"200821_Poo_TruePooAnt18_Full2",NA,"Poo",NA,16131,NA
"1855",3142,"Amino Propanesulfonic Acid",12.16,25287,0,"7841",-3.1,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",25287,NA,NA,NA,"200821_Poo_TruePooAnt18_Full3",NA,"Poo",NA,25287,NA
"1856",3143,"Amino Propanesulfonic Acid",12.16,12207,0,"7670",-3.1,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",12207,NA,NA,NA,"200821_Poo_TruePooAnt18_Full3a",NA,"Poo",NA,12207,NA
"1857",3144,"Amino Propanesulfonic Acid",11.42,0,0,"0",NA,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Poo_TruePooAnt18_Full4",NA,"Poo",NA,0,NA
"1858",3145,"Amino Propanesulfonic Acid",12.26,14166,0,"10444",-1.9,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",14166,NA,NA,NA,"200821_Poo_TruePooAnt18_Half1",NA,"Poo",NA,14166,NA
"1859",3146,"Amino Propanesulfonic Acid",11.41,0,0,"0",NA,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Poo_TruePooAnt18_Half2",NA,"Poo",NA,0,NA
"1860",3147,"Amino Propanesulfonic Acid",11.44,0,0,"0",NA,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Poo_TruePooAnt18_Half3",NA,"Poo",NA,0,NA
"1861",3148,"Amino Propanesulfonic Acid",11.52,0,0,"0",NA,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Poo_TruePooAnt18_Half3a",NA,"Poo",NA,0,NA
"1862",3149,"Amino Propanesulfonic Acid",11.47,0,0,"0",NA,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Poo_TruePooAnt18_Half4",NA,"Poo",NA,0,NA
"1863",3150,"Amino Propanesulfonic Acid",11.41,0,0,"0",NA,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlk20_A",NA,"Blk",NA,0,NA
"1864",3151,"Amino Propanesulfonic Acid",11.36,0,0,"0",NA,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlk35_A",NA,"Blk",NA,0,NA
"1865",3152,"Amino Propanesulfonic Acid",11.36,0,0,"0",NA,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlk50_A",NA,"Blk",NA,0,NA
"1866",3153,"Amino Propanesulfonic Acid",11.49,0,0,"0",NA,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWB2_A",NA,"Blk",NA,0,NA
"1867",3154,"Amino Propanesulfonic Acid",12.53,10462,0,"5864",-4.5,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",10462,NA,NA,NA,"200821_Blk_FilterBlkFSWB2_B",NA,"Blk",NA,10462,NA
"1868",3155,"Amino Propanesulfonic Acid",11.58,0,0,"0",NA,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWB2_C",NA,"Blk",NA,0,NA
"1869",3156,"Amino Propanesulfonic Acid",11.37,0,0,"0",NA,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWB3_A",NA,"Blk",NA,0,NA
"1870",3157,"Amino Propanesulfonic Acid",11.36,0,0,"0",NA,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWB3_B",NA,"Blk",NA,0,NA
"1871",3158,"Amino Propanesulfonic Acid",11.37,0,0,"0",NA,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWB3_C",NA,"Blk",NA,0,NA
"1872",3159,"Amino Propanesulfonic Acid",11.44,0,0,"0",NA,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_A",NA,"Blk",NA,0,NA
"1873",3160,"Amino Propanesulfonic Acid",11.34,0,0,"0",NA,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_B",NA,"Blk",NA,0,NA
"1874",3161,"Amino Propanesulfonic Acid",11.41,0,0,"0",NA,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_C",NA,"Blk",NA,0,NA
"1875",3162,"Amino Propanesulfonic Acid",11.5,0,0,"0",NA,NA,NA,"areaminFlag",11.4277777777778,12.28,8.03,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWEvX_A",NA,"Blk",NA,0,NA
"1876",3163,"AMP",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.19,11.42,10.79,NA,NA,NA,"",NA,NA,NA,NA,"200821_Std_4uMStdsMix1InH2O_1",NA,"Std",NA,NA,NA
"1877",3164,"AMP",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.19,11.42,10.79,NA,NA,NA,"",NA,NA,NA,NA,"200821_Std_4uMStdsMix1InH2O_2",NA,"Std",NA,NA,NA
"1878",3165,"AMP",11.39,11150832,0,"514267",2,NA,NA,NA,11.19,11.42,10.79,NA,NA,NA,"",11150832,NA,NA,NA,"200821_Std_4uMStdsMix1InMatrix_1",NA,"Std",NA,11150832,NA
"1879",3166,"AMP",11.04,12510391,164225,"402553",2.4,NA,NA,NA,11.19,11.42,10.79,NA,NA,NA,"",12510391,NA,NA,NA,"200821_Std_4uMStdsMix1InMatrix_2",NA,"Std",NA,12510391,NA
"1880",3167,"AMP",11.32,26618230,0,"1197233",2.1,NA,NA,NA,11.19,11.42,10.79,NA,NA,NA,"",26618230,NA,NA,NA,"200821_Std_4uMStdsMix2InH2O_1",NA,"Std",NA,26618230,NA
"1881",3168,"AMP",10.79,40662224,0,"1439274",2.5,NA,NA,NA,11.19,11.42,10.79,NA,NA,NA,"",40662224,NA,NA,NA,"200821_Std_4uMStdsMix2InH2O_2",NA,"Std",NA,40662224,NA
"1882",3169,"AMP",11.4,34145452,1778854,"1557819",2.1,NA,NA,NA,11.19,11.42,10.79,NA,NA,NA,"",34145452,NA,NA,NA,"200821_Std_4uMStdsMix2InMatrix_1",NA,"Std",NA,34145452,NA
"1883",3170,"AMP",11.04,66309040,0,"2089930",2.6,NA,NA,NA,11.19,11.42,10.79,NA,NA,NA,"",66309040,NA,NA,NA,"200821_Std_4uMStdsMix2InMatrix_2",NA,"Std",NA,66309040,NA
"1884",3171,"AMP",11.42,9292977,0,"449202",1.9,NA,NA,NA,11.19,11.42,10.79,NA,NA,NA,"",9292977,NA,NA,NA,"200821_Std_H2OinMatrix_1",NA,"Std",NA,9292977,NA
"1885",3172,"AMP",11.12,12167454,0,"364971",2.4,NA,NA,NA,11.19,11.42,10.79,NA,NA,NA,"",12167454,NA,NA,NA,"200821_Std_H2OinMatrix_2",NA,"Std",NA,12167454,NA
"1886",3173,"AMP",11.42,16157041,0,"756484",2.2,NA,NA,NA,11.19,11.42,10.79,NA,NA,NA,"",16157041,NA,NA,NA,"200821_Poo_TruePooAnt18_Full1",NA,"Poo",NA,16157041,NA
"1887",3174,"AMP",11.48,15795211,547705,"628071",1.6,NA,NA,NA,11.19,11.42,10.79,NA,NA,NA,"",15795211,NA,NA,NA,"200821_Poo_TruePooAnt18_Full2",NA,"Poo",NA,15795211,NA
"1888",3175,"AMP",11.37,16543443,0,"619701",2.6,NA,NA,NA,11.19,11.42,10.79,NA,NA,NA,"",16543443,NA,NA,NA,"200821_Poo_TruePooAnt18_Full3",NA,"Poo",NA,16543443,NA
"1889",3176,"AMP",11.29,18042144,1732949,"554080",2.4,NA,NA,NA,11.19,11.42,10.79,NA,NA,NA,"",18042144,NA,NA,NA,"200821_Poo_TruePooAnt18_Full3a",NA,"Poo",NA,18042144,NA
"1890",3177,"AMP",11.17,18784036,0,"679733",3.3,NA,NA,NA,11.19,11.42,10.79,NA,NA,NA,"",18784036,NA,NA,NA,"200821_Poo_TruePooAnt18_Full4",NA,"Poo",NA,18784036,NA
"1891",3178,"AMP",11.35,9231534,0,"407721",2,NA,NA,NA,11.19,11.42,10.79,NA,NA,NA,"",9231534,NA,NA,NA,"200821_Poo_TruePooAnt18_Half1",NA,"Poo",NA,9231534,NA
"1892",3179,"AMP",11.41,9003868,0,"421756",1.5,NA,NA,NA,11.19,11.42,10.79,NA,NA,NA,"",9003868,NA,NA,NA,"200821_Poo_TruePooAnt18_Half2",NA,"Poo",NA,9003868,NA
"1893",3180,"AMP",11.29,8998002,298278,"421008",2.5,NA,NA,NA,11.19,11.42,10.79,NA,NA,NA,"",8998002,NA,NA,NA,"200821_Poo_TruePooAnt18_Half3",NA,"Poo",NA,8998002,NA
"1894",3181,"AMP",11.23,9984584,904822,"353114",2.5,NA,NA,NA,11.19,11.42,10.79,NA,NA,NA,"",9984584,NA,NA,NA,"200821_Poo_TruePooAnt18_Half3a",NA,"Poo",NA,9984584,NA
"1895",3182,"AMP",11.13,11317807,0,"357204",3.1,NA,NA,NA,11.19,11.42,10.79,NA,NA,NA,"",11317807,NA,NA,NA,"200821_Poo_TruePooAnt18_Half4",NA,"Poo",NA,11317807,NA
"1896",3183,"AMP",10.49,53969,0,"16309",0,NA,NA,NA,11.19,11.42,10.79,NA,NA,NA,"",53969,NA,NA,NA,"200821_Blk_FilterBlk20_A",NA,"Blk",NA,53969,NA
"1897",3184,"AMP",11.31,39371,0,"16113",1.4,NA,NA,"areaminFlag",11.19,11.42,10.79,NA,NA,NA,"areaminFlag, ",39371,NA,NA,NA,"200821_Blk_FilterBlk35_A",NA,"Blk",NA,39371,NA
"1898",3185,"AMP",11.6,13623,0,"8713",1.7,NA,NA,"areaminFlag",11.19,11.42,10.79,NA,NA,NA,"areaminFlag, ",13623,NA,NA,NA,"200821_Blk_FilterBlk50_A",NA,"Blk",NA,13623,NA
"1899",3186,"AMP",10.69,14849,0,"5177",0.7,NA,NA,"areaminFlag",11.19,11.42,10.79,NA,NA,NA,"areaminFlag, ",14849,NA,NA,NA,"200821_Blk_FilterBlkFSWB2_A",NA,"Blk",NA,14849,NA
"1900",3187,"AMP",10.51,0,0,"0",NA,NA,NA,"areaminFlag",11.19,11.42,10.79,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWB2_B",NA,"Blk",NA,0,NA
"1901",3188,"AMP",10.36,0,0,"0",NA,NA,NA,"areaminFlag",11.19,11.42,10.79,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWB2_C",NA,"Blk",NA,0,NA
"1902",3189,"AMP",11.1,41383,0,"12923",2.2,NA,NA,"areaminFlag",11.19,11.42,10.79,NA,NA,NA,"areaminFlag, ",41383,NA,NA,NA,"200821_Blk_FilterBlkFSWB3_A",NA,"Blk",NA,41383,NA
"1903",3190,"AMP",11.17,40350,0,"12199",2,NA,NA,"areaminFlag",11.19,11.42,10.79,NA,NA,NA,"areaminFlag, ",40350,NA,NA,NA,"200821_Blk_FilterBlkFSWB3_B",NA,"Blk",NA,40350,NA
"1904",3191,"AMP",10.49,0,0,"0",NA,NA,NA,"areaminFlag",11.19,11.42,10.79,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWB3_C",NA,"Blk",NA,0,NA
"1905",3192,"AMP",10.46,7357,0,"5294",2.5,NA,NA,"areaminFlag",11.19,11.42,10.79,NA,NA,NA,"areaminFlag, ",7357,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_A",NA,"Blk",NA,7357,NA
"1906",3193,"AMP",10.4,0,0,"0",NA,NA,NA,"areaminFlag",11.19,11.42,10.79,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_B",NA,"Blk",NA,0,NA
"1907",3194,"AMP",11,18159,0,"18733",7.1,NA,"ppmFlag","areaminFlag",11.19,11.42,10.79,NA,NA,NA,"ppmFlag, areaminFlag, ",18159,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_C",NA,"Blk",NA,18159,NA
"1908",3195,"AMP",10.47,0,0,"0",NA,NA,NA,"areaminFlag",11.19,11.42,10.79,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWEvX_A",NA,"Blk",NA,0,NA
"1909",3229,"cAMP",NA,NA,NA,"#N/A",NA,NA,NA,NA,6.0375,7.3,5.15,NA,NA,NA,"",NA,NA,NA,NA,"200821_Std_4uMStdsMix1InH2O_1",NA,"Std",NA,NA,NA
"1910",3230,"cAMP",NA,NA,NA,"#N/A",NA,NA,NA,NA,6.0375,7.3,5.15,NA,NA,NA,"",NA,NA,NA,NA,"200821_Std_4uMStdsMix1InH2O_2",NA,"Std",NA,NA,NA
"1911",3231,"cAMP",5.17,589669,0,"29517",1.7,NA,NA,NA,6.0375,7.3,5.15,NA,NA,NA,"",589669,NA,NA,NA,"200821_Std_4uMStdsMix1InMatrix_1",NA,"Std",NA,589669,NA
"1912",3232,"cAMP",5.15,587954,0,"32456",2,NA,NA,NA,6.0375,7.3,5.15,NA,NA,NA,"",587954,NA,NA,NA,"200821_Std_4uMStdsMix1InMatrix_2",NA,"Std",NA,587954,NA
"1913",3233,"cAMP",7.09,194797232,848033,"6635898",2.3,NA,NA,NA,6.0375,7.3,5.15,NA,NA,NA,"",194797232,NA,NA,NA,"200821_Std_4uMStdsMix2InH2O_1",NA,"Std",NA,194797232,NA
"1914",3234,"cAMP",6.29,436768448,5563673,"6698906",2.7,NA,NA,NA,6.0375,7.3,5.15,NA,NA,NA,"",436768448,NA,NA,NA,"200821_Std_4uMStdsMix2InH2O_2",NA,"Std",NA,436768448,NA
"1915",3235,"cAMP",7.3,140541120,500348,"3263726",2.2,NA,NA,NA,6.0375,7.3,5.15,NA,NA,NA,"",140541120,NA,NA,NA,"200821_Std_4uMStdsMix2InMatrix_1",NA,"Std",NA,140541120,NA
"1916",3236,"cAMP",6.81,347159872,2707814,"4544539",3,NA,NA,NA,6.0375,7.3,5.15,NA,NA,NA,"",347159872,NA,NA,NA,"200821_Std_4uMStdsMix2InMatrix_2",NA,"Std",NA,347159872,NA
"1917",3237,"cAMP",5.31,656826,0,"26022",1.9,NA,NA,NA,6.0375,7.3,5.15,NA,NA,NA,"",656826,NA,NA,NA,"200821_Std_H2OinMatrix_1",NA,"Std",NA,656826,NA
"1918",3238,"cAMP",5.18,519169,0,"32796",2.1,NA,NA,NA,6.0375,7.3,5.15,NA,NA,NA,"",519169,NA,NA,NA,"200821_Std_H2OinMatrix_2",NA,"Std",NA,519169,NA
"1919",3239,"cAMP",6.14,2055425,0,"39318",2.2,NA,NA,NA,6.0375,7.3,5.15,NA,NA,NA,"",2055425,NA,NA,NA,"200821_Poo_TruePooAnt18_Full1",NA,"Poo",NA,2055425,NA
"1920",3240,"cAMP",5.85,2021112,0,"54743",1.7,NA,NA,NA,6.0375,7.3,5.15,NA,NA,NA,"",2021112,NA,NA,NA,"200821_Poo_TruePooAnt18_Full2",NA,"Poo",NA,2021112,NA
"1921",3241,"cAMP",4.78,1910160,0,"51666",2.5,NA,NA,NA,6.0375,7.3,5.15,NA,NA,NA,"",1910160,NA,NA,NA,"200821_Poo_TruePooAnt18_Full3",NA,"Poo",NA,1910160,NA
"1922",3242,"cAMP",5.55,2189285,0,"47249",2.7,NA,NA,NA,6.0375,7.3,5.15,NA,NA,NA,"",2189285,NA,NA,NA,"200821_Poo_TruePooAnt18_Full3a",NA,"Poo",NA,2189285,NA
"1923",3243,"cAMP",5.45,2206538,0,"44425",3,NA,NA,NA,6.0375,7.3,5.15,NA,NA,NA,"",2206538,NA,NA,NA,"200821_Poo_TruePooAnt18_Full4",NA,"Poo",NA,2206538,NA
"1924",3244,"cAMP",5.89,828959,0,"24279",1.8,NA,NA,NA,6.0375,7.3,5.15,NA,NA,NA,"",828959,NA,NA,NA,"200821_Poo_TruePooAnt18_Half1",NA,"Poo",NA,828959,NA
"1925",3245,"cAMP",5.87,544632,0,"24689",1.4,NA,NA,NA,6.0375,7.3,5.15,NA,NA,NA,"",544632,NA,NA,NA,"200821_Poo_TruePooAnt18_Half2",NA,"Poo",NA,544632,NA
"1926",3246,"cAMP",5.57,605180,0,"24921",2,NA,NA,NA,6.0375,7.3,5.15,NA,NA,NA,"",605180,NA,NA,NA,"200821_Poo_TruePooAnt18_Half3",NA,"Poo",NA,605180,NA
"1927",3247,"cAMP",5.55,636283,0,"37359",1.6,NA,NA,NA,6.0375,7.3,5.15,NA,NA,NA,"",636283,NA,NA,NA,"200821_Poo_TruePooAnt18_Half3a",NA,"Poo",NA,636283,NA
"1928",3248,"cAMP",4.17,663822,0,"27707",2.4,NA,NA,NA,6.0375,7.3,5.15,NA,NA,NA,"",663822,NA,NA,NA,"200821_Poo_TruePooAnt18_Half4",NA,"Poo",NA,663822,NA
"1929",3249,"cAMP",3.33,0,0,"0",NA,NA,NA,"areaminFlag",6.0375,7.3,5.15,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlk20_A",NA,"Blk",NA,0,NA
"1930",3250,"cAMP",3.13,0,0,"0",NA,NA,NA,"areaminFlag",6.0375,7.3,5.15,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlk35_A",NA,"Blk",NA,0,NA
"1931",3251,"cAMP",2.94,0,0,"0",NA,NA,NA,"areaminFlag",6.0375,7.3,5.15,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlk50_A",NA,"Blk",NA,0,NA
"1932",3252,"cAMP",3.12,0,0,"0",NA,NA,NA,"areaminFlag",6.0375,7.3,5.15,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWB2_A",NA,"Blk",NA,0,NA
"1933",3253,"cAMP",3.13,0,0,"0",NA,NA,NA,"areaminFlag",6.0375,7.3,5.15,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWB2_B",NA,"Blk",NA,0,NA
"1934",3254,"cAMP",2.97,0,0,"0",NA,NA,NA,"areaminFlag",6.0375,7.3,5.15,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWB2_C",NA,"Blk",NA,0,NA
"1935",3255,"cAMP",3.01,0,0,"0",NA,NA,NA,"areaminFlag",6.0375,7.3,5.15,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWB3_A",NA,"Blk",NA,0,NA
"1936",3256,"cAMP",2.96,0,0,"0",NA,NA,NA,"areaminFlag",6.0375,7.3,5.15,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWB3_B",NA,"Blk",NA,0,NA
"1937",3257,"cAMP",3.08,0,0,"0",NA,NA,NA,"areaminFlag",6.0375,7.3,5.15,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWB3_C",NA,"Blk",NA,0,NA
"1938",3258,"cAMP",3.05,0,0,"0",NA,NA,NA,"areaminFlag",6.0375,7.3,5.15,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_A",NA,"Blk",NA,0,NA
"1939",3259,"cAMP",3.02,0,0,"0",NA,NA,NA,"areaminFlag",6.0375,7.3,5.15,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_B",NA,"Blk",NA,0,NA
"1940",3260,"cAMP",5.93,14028,0,"11572",10.6,NA,"ppmFlag","areaminFlag",6.0375,7.3,5.15,NA,NA,NA,"ppmFlag, areaminFlag, ",14028,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_C",NA,"Blk",NA,14028,NA
"1941",3261,"cAMP",2.97,0,0,"0",NA,NA,NA,"areaminFlag",6.0375,7.3,5.15,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",0,NA,NA,NA,"200821_Blk_FilterBlkFSWEvX_A",NA,"Blk",NA,0,NA
"1942",3262,"cGMP",NA,NA,NA,"#N/A",NA,NA,NA,NA,10.09875,10.38,9.72,NA,NA,NA,"",NA,NA,NA,NA,"200821_Std_4uMStdsMix1InH2O_1",NA,"Std",NA,NA,NA
"1943",3263,"cGMP",NA,NA,NA,"#N/A",NA,NA,NA,NA,10.09875,10.38,9.72,NA,NA,NA,"",NA,NA,NA,NA,"200821_Std_4uMStdsMix1InH2O_2",NA,"Std",NA,NA,NA
"1944",3264,"cGMP",10.35,1660299,0,"56415",-11.6,NA,"ppmFlag",NA,10.09875,10.38,9.72,NA,NA,NA,"ppmFlag, ",1660299,NA,NA,NA,"200821_Std_4uMStdsMix1InMatrix_1",NA,"Std",NA,1660299,NA
"1945",3265,"cGMP",10.29,7644344,2661514,"249905",-11.8,"SNFlag","ppmFlag",NA,10.09875,10.38,9.72,NA,NA,NA,"SNFlag, ppmFlag, ",7644344,NA,NA,NA,"200821_Std_4uMStdsMix1InMatrix_2",NA,"Std",NA,7644344,NA
"1946",3266,"cGMP",10.22,51866320,0,"4906206",1.9,NA,NA,NA,10.09875,10.38,9.72,NA,NA,NA,"",51866320,NA,NA,NA,"200821_Std_4uMStdsMix2InH2O_1",NA,"Std",NA,51866320,NA
"1947",3267,"cGMP",9.72,97637456,0,"9996396",2.4,NA,NA,NA,10.09875,10.38,9.72,NA,NA,NA,"",97637456,NA,NA,NA,"200821_Std_4uMStdsMix2InH2O_2",NA,"Std",NA,97637456,NA
"1948",3268,"cGMP",10.38,31922886,0,"2976185",2.1,NA,NA,NA,10.09875,10.38,9.72,NA,NA,NA,"",31922886,NA,NA,NA,"200821_Std_4uMStdsMix2InMatrix_1",NA,"Std",NA,31922886,NA
"1949",3269,"cGMP",10.1,59494112,151470,"5478636",2.6,NA,NA,NA,10.09875,10.38,9.72,NA,NA,NA,"",59494112,NA,NA,NA,"200821_Std_4uMStdsMix2InMatrix_2",NA,"Std",NA,59494112,NA
"1950",3270,"cGMP",9.73,0,0,"0",NA,NA,NA,"areaminFlag",10.09875,10.38,9.72,NA,NA,NA,"areaminFlag, ",0,NA,NA,NA,"200821_Std_H2OinMatrix_1",NA,"Std",NA,0,NA
