MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent,z,Vol_recon_uL,Dilution_Factor,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFratio,RFratioFlag,nmolinEnviroave,RFFlag,Emperical.Formula,C,N,nmolCave,nmolNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN,PC_ave,PN_ave,molFractionC_pertotalC,molFractionN_pertotalN
Cystathionine,"Sulfolactic Acid, 13C3",0.3616892176720426,0.18385186357826355,511863,200821,Smp,StaB1_D,D,200821,301376.09151863365,200821_Smp_StaB1_D Cystathionine,HILICPos,511863,Cystathionine_X_HILICPos,2.205,17.22522412,136678.4995549359,17496.20727249113,21191116.91703072,61,0.12857142857142856,1,400,1,1,Cystathionine,9471109,7587316.5,8529212.75,0.9171800507709128,NA,0.006988703994613404,NA,C7H14N2O4S,7,2,0.04892092796229383,0.013977407989226809,198.3514440732567,47.294591063671476,2.4663761935721516e-4,2.9553925036394517e-4,7.811893024,1.410054454,6.262365320671579e-6,9.912672485503038e-6
Cystine,Inj_vol,0.7537886521286954,0.7537886521286954,100,200821,Smp,StaB1_D,D,200821,100,200821_Smp_StaB1_D Cystine,HILICPos,100,Cystine_X_HILICPos,2.205,17.22522412,45.35147392290249,5.805439703039405,2726567,70,0,1,400,1,1,Cystine,4267300.5,4122100.5,4194700.5,0.7395318327462561,NA,5.847814219957184e-6,NA,C6H12N2O4S2,6,2,3.50868853197431e-5,1.1695628439914368e-5,198.3514440732567,47.294591063671476,1.7689251259892286e-7,2.4729315079960935e-7,7.811893024,1.410054454,4.491470276403916e-9,8.294451612656917e-9
Cytidine,"Taurine, D4",0.2490227561765087,0.10586453196945456,4223614,200821,Smp,StaB1_D,D,200821,5034285.375063332,200821_Smp_StaB1_D Cytidine,HILICPos,4223614,Cytidine_X_HILICPos,2.205,17.22522412,2283122.619076341,292262.4019282329,623803887.5619113,48,0.3142857142857143,1,400,1,1,Cytidine,53606032,43718396,48662214,0.8486073947230495,NA,0.022115183733079354,NA,C9H13N3O5,9,3,0.1990366535977142,0.06634555119923806,198.3514440732567,47.294591063671476,0.0010034545224899116,0.0014028147766394423,7.811893024,1.410054454,2.54786711730724e-5,4.70517652783061e-5
Deoxyadenosine,Inj_vol,0.09496026446366113,0.09496026446366113,6791751,200821,Smp,StaB1_D,D,200821,6791751,200821_Smp_StaB1_D Deoxyadenosine,HILICPos,6791751,Deoxyadenosine_X_HILICPos,2.205,17.22522412,3080159.1836734693,394291.0090855758,2026855420,43,0.3857142857142857,1,400,1,1,Deoxyadenosine,387376512,358096864,372736688,0.9813955758212204,NA,0.0033681150282259733,NA,C10H13N5O3,10,5,0.033681150282259736,0.016840575141129868,198.3514440732567,47.294591063671476,1.698054200695426e-4,3.5607824832353113e-4,7.811893024,1.410054454,4.3115222109139494e-06,1.1943209067817938e-5
Dimethylsulfonioacetate (DMS-Ac),Inj_vol,0.06074422000301994,0.06074422000301994,42266124,200821,Smp,StaB1_D,D,200821,42266124,200821_Smp_StaB1_D Dimethylsulfonioacetate (DMS-Ac),HILICPos,42266124,Dimethylsulfonioacetate (DMS-Ac)_X_HILICPos,2.205,17.22522412,19168310.204081632,2453734.343631867,8779363844,27,0.6142857142857143,1,400,1,1,Dimethylsulfonioacetate (DMS-Ac),282902272,221366672,252134472,0.9364405313817804,NA,0.0324736713318692,NA,C4H9O2S,4,NA,0.1298946853274768,NA,198.3514440732567,47.294591063671476,6.548713871702547e-4,NA,7.811893024,1.410054454,1.6627811585285323e-5,NA
DMSP,"Sucrose, 13C",0.1479033580819769,0.07493425973463536,912058688,200821,Smp,StaB1_D,D,200821,878725804.5246707,200821_Smp_StaB1_D DMSP,HILICPos,912058688,DMSP_X_HILICPos,2.205,17.22522412,398515104.0928212,51013896.73672767,82766038897.41449,5,0.9285714285714286,1,400,1,1,DMSP,379205792,253701088,316453440,0.8689390209347154,NA,0.5797031446478571,NA,C5H10O2S,5,NA,2.8985157232392855,NA,198.3514440732567,47.294591063671476,0.014613030607272934,NA,7.811893024,1.410054454,3.710388396684841e-4,NA
Ectoine,Inj_vol,0.07107179571045534,0.07107179571045534,28717128,200821,Smp,StaB1_D,D,200821,28717128,200821_Smp_StaB1_D Ectoine,HILICPos,28717128,Ectoine_X_HILICPos,2.205,17.22522412,13023640.81632653,1667155.550484646,1559352738,31,0.5571428571428572,1,400,1,1,Ectoine,797561472,650853440,724207456,0.8153174039487172,NA,0.008822724067039924,NA,C6H10N2O2,6,2,0.052936344402239544,0.01764544813407985,198.3514440732567,47.294591063671476,2.668815679642276e-4,3.7309653677572224e-4,7.811893024,1.410054454,6.776378560178238e-6,1.2514018933115508e-5
Glucosylglycerol,Inj_vol,0.09810091545103176,0.09810091545103176,19842196,200821,Smp,StaB1_D,D,200821,19842196,200821_Smp_StaB1_D Glucosylglycerol,HILICPos,19842196,Glucosylglycerol_X_HILICPos,2.205,17.22522412,8998728.344671201,1151926.7245388967,3924935237,36,0.48571428571428577,1,400,1,1,Glucosylglycerol,2135378.75,1486783.75,1811081.25,1.5728949223545547,NA,1.2635821667280691,NA,C9H18O8,9,NA,11.372239500552622,NA,198.3514440732567,47.294591063671476,0.05733378727685259,NA,7.811893024,1.410054454,0.0014557597583088231,NA
Glutamic acid,"DL-Proline, D7",0.13751320090101243,0.05477330382857603,564301056,200821,Smp,StaB1_D,D,200821,454543278.9825689,200821_Smp_StaB1_D Glutamic acid,HILICPos,564301056,Glutamic acid_X_HILICPos,2.205,17.22522412,206142076.6360857,26388235.985551223,40607384620.68116,8,0.8857142857142857,1,400,1,1,Glutamic acid,15612277,13353617,14482947,1.692480604672299,NA,3.3639226119685586,NA,C5H9NO4,5,1,16.819613059842794,3.3639226119685586,198.3514440732567,47.294591063671476,0.08479702851888915,0.0711270049346615,7.811893024,1.410054454,0.0021530777505745315,0.0023856685835258948
Glutamine,"DL-Proline, D7",0.16664296512696777,0.06936278702579327,598086400,200821,Smp,StaB1_D,D,200821,481757300.43446934,200821_Smp_StaB1_D Glutamine,HILICPos,598086400,Glutamine_X_HILICPos,2.205,17.22522412,218484036.4782174,27968129.59171351,78115320897.72955,7,0.9,1,400,1,1,Glutamine,53671912,41966268,47819090,0.9035620590485672,NA,2.0226484614370124,NA,C5H10N2O3,5,2,10.113242307185061,4.045296922874025,198.3514440732567,47.294591063671476,0.050986481870280514,0.0855340289850048,7.811893024,1.410054454,0.0012945955962421357,0.002868894113556004
Glutathione Disulfide,"DL-Proline, D7",0.12029611031355318,0.04820309821457783,405931,200821,Smp,StaB1_D,D,200821,326976.54172150476,200821_Smp_StaB1_D Glutathione Disulfide,HILICPos,405931,Glutathione Disulfide_X_HILICPos,2.205,17.22522412,148288.68105283662,18982.425972725443,75703716.53707436,64,0.08571428571428574,1,400,1,1,Glutathione Disulfide,2575510,2490756.25,2533133.125,0.7645679378677415,NA,0.03062625524477085,NA,C20H32N6O12S2,20,6,0.612525104895417,0.1837575314686251,198.3514440732567,47.294591063671476,0.003088079886472591,0.0038853815486265043,7.811893024,1.410054454,7.840930527512265e-5,1.3031945748431722e-4
Glycerophosphocholine,Inj_vol,0.11968027864661172,0.11968027864661172,1097300096,200821,Smp,StaB1_D,D,200821,1097300096,200821_Smp_StaB1_D Glycerophosphocholine,HILICPos,1097300096,Glycerophosphocholine_X_HILICPos,2.205,17.22522412,497641766.893424,63703095.43467351,105399193827,4,0.9428571428571428,1,400,1,1,Glycerophosphocholine,95102816,89048104,92075460,2.1455167341319523,NA,1.007629819262942,NA,C8H21NO6P,8,1,8.061038554103536,1.007629819262942,198.3514440732567,47.294591063671476,0.04064018082533531,0.02130539236308009,7.811893024,1.410054454,0.0010318931057220191,7.146034796064281e-4
Glycine,"DL-Proline, D7",0.15795180839134,0.07355055261884777,3895078,200821,Smp,StaB1_D,D,200821,3137476.896752195,200821_Smp_StaB1_D Glycine,HILICPos,3895078,Glycine_X_HILICPos,2.205,17.22522412,1422892.016667662,182144.32943774055,217991968.2128183,50,0.2857142857142857,1,400,1,1,Glycine,2690345.25,2182565.75,2436455.5,0.8509920425996018,NA,0.27450354106547503,NA,C2H5NO2,2,1,0.5490070821309501,0.27450354106547503,198.3514440732567,47.294591063671476,0.0027678501898286485,0.005804121251326988,7.811893024,1.410054454,7.02783666448413e-5,1.9467584410429802e-4
Gonyol,Inj_vol,0.10227796456397575,0.10227796456397575,77289040,200821,Smp,StaB1_D,D,200821,77289040,200821_Smp_StaB1_D Gonyol,HILICPos,77289040,Gonyol_X_HILICPos,2.205,17.22522412,35051718.820861675,4486968.614258007,4969360148,16,0.7714285714285715,1,400,1,1,Gonyol,30501442,22364482,26432962,1.1297021813067452,NA,0.4695258543271624,NA,C7H14O3S,7,NA,3.2866809802901367,NA,198.3514440732567,47.294591063671476,0.01656998765825105,NA,7.811893024,1.410054454,4.2072785305593256e-4,NA
Guanosine,"Cytosine, 13C2-15N3",0.13317659048908015,0.06072033910223939,5288866,200821,Smp,StaB1_D,D,200821,4759513.319296627,200821_Smp_StaB1_D Guanosine,HILICPos,5288866,Guanosine_X_HILICPos,2.205,17.22522412,2158509.441857881,276310.67590989504,1338721331.0733006,46,0.34285714285714286,1,400,1,1,Guanosine,37312308,36150508,36731408,0.9696590212918228,NA,0.02424137922300759,NA,C10H13N5O5,10,5,0.2424137922300759,0.12120689611503795,198.3514440732567,47.294591063671476,0.0012221428150558146,0.0025628067267113117,7.811893024,1.410054454,3.1031376323936194e-5,8.595901794515942e-5
Homoserine,"Sulfoacetic Acid, 13C2",0.16224366241666677,0.07152334818788122,67872016,200821,Smp,StaB1_D,D,200821,91139915.03310706,200821_Smp_StaB1_D Homoserine,HILICPos,67872016,Homoserine_X_HILICPos,2.205,17.22522412,41333294.79959504,5291072.812648376,6900504921.897149,19,0.7285714285714286,1,400,1,1,Homoserine,30598664,28007894,29303279,0.72586524411149,NA,0.7772984376857025,NA,C4H9NO3,4,1,3.10919375074281,0.7772984376857025,198.3514440732567,47.294591063671476,0.01567517577333341,0.01643525020946361,7.811893024,1.410054454,3.980077224804058e-4,5.512541983614079e-4
Hypotaurine,"Sulfoacetic Acid, 13C2",0.1432204476029936,0.0596514093863772,2272146,200821,Smp,StaB1_D,D,200821,3051083.577402712,200821_Smp_StaB1_D Hypotaurine,HILICPos,2272146,Hypotaurine_X_HILICPos,2.205,17.22522412,1383711.3729717513,177128.81737545205,153675633.50101748,54,0.22857142857142856,1,400,1,1,Hypotaurine,77099.75,64252.25,70676,1.9050659189152777,NA,4.110773347327631,NA,C2H7NO2S,2,1,8.221546694655261,4.110773347327631,198.3514440732567,47.294591063671476,0.04144939167480332,0.0869184668875433,7.811893024,1.410054454,0.0010524397440411315,0.0029153295006914895
Hypoxanthine,Inj_vol,0.08944394063272666,0.08944394063272666,51958800,200821,Smp,StaB1_D,D,200821,51958800,200821_Smp_StaB1_D Hypoxanthine,HILICPos,51958800,Hypoxanthine_X_HILICPos,2.205,17.22522412,23564081.63265306,3016436.8044228386,9259994652,25,0.6428571428571428,1,400,1,1,Hypoxanthine,275192576,266949872,271071224,0.87110214495947,NA,0.03991701065799765,NA,C5H4N4O,5,4,0.19958505328998827,0.1596680426319906,198.3514440732567,47.294591063671476,0.0010062193104894966,0.003376031783783344,7.811893024,1.410054454,2.5548871787774786e-5,1.132353734134516e-4
Leucine,"L-Isoleucine, 15N",0.13867999925197447,0.05817965032926232,59182396,200821,Smp,StaB1_D,D,200821,53737936.41671488,200821_Smp_StaB1_D Leucine,HILICPos,59182396,Leucine_X_HILICPos,2.205,17.22522412,24370946.22073237,3119723.4963300363,8281210605.852696,22,0.6857142857142857,1,400,1,1,Leucine,110801176,56887152,83844164,0.9414548496692644,NA,0.12349803483503635,NA,C6H13NO2,6,1,0.7409882090102181,0.12349803483503635,198.3514440732567,47.294591063671476,0.0037357338761625078,0.002611250717207263,7.811893024,1.410054454,9.485386022744109e-5,8.758387627137438e-5
Lysine,"Sulfolactic Acid, 13C3",0.4546266384063291,0.28288796272712263,3142015,200821,Smp,StaB1_D,D,200821,1849964.1509406224,200821_Smp_StaB1_D Lysine,HILICPos,3142015,Lysine_X_HILICPos,2.205,17.22522412,838986.0094968809,107398.55331070271,2467726019.0294657,52,0.2571428571428571,1,400,1,1,Lysine,5797551,3231736.25,4514643.625,1.4043291952511563,NA,0.05293248847172623,NA,C6H14N2O2,6,2,0.3175949308303574,0.10586497694345245,198.3514440732567,47.294591063671476,0.0016011727684375253,0.0022384161605484483,7.811893024,1.410054454,4.0655309776341016e-5,7.50786444049291e-5
Methionine Sulfoxide,"DL-Alanine, D3",0.26136950422778793,0.13406391819703692,6296681,200821,Smp,StaB1_D,D,200821,4627235.038198404,200821_Smp_StaB1_D Methionine Sulfoxide,HILICPos,6296681,Methionine Sulfoxide_X_HILICPos,2.205,17.22522412,2098519.291699956,268631.34006052074,1707236339.754902,44,0.37142857142857144,1,400,1,1,Methionine Sulfoxide,51823592,37319500,44571546,0.7503923646364999,NA,0.025097291375332037,NA,C5H11NO3S,5,1,0.12548645687666019,0.025097291375332037,198.3514440732567,47.294591063671476,6.326470546406235e-4,5.306588091975298e-4,7.811893024,1.410054454,1.606351450168811e-5,1.7798810041794344e-5
Methylmalonyl carnitine,Inj_vol,0.2328619249428167,0.2328619249428167,458860,200821,Smp,StaB1_D,D,200821,458860,200821_Smp_StaB1_D Methylmalonyl carnitine,HILICPos,458860,Methylmalonyl carnitine_X_HILICPos,2.205,17.22522412,208099.7732426304,26638.840621366613,29187463,62,0.11428571428571432,1,400,1,1,Methylmalonyl carnitine,577596736,429162560,503379648,0.7376420363608672,NA,2.2417660484031225e-4,NA,C11H19NO6,11,1,0.0024659426532434347,2.2417660484031225e-4,198.3514440732567,47.294591063671476,1.2432189061011796e-5,4.740005142205567e-6,7.811893024,1.410054454,3.1566518456761633e-7,1.5898435993331664e-7
Muramic Acid,"Sulfolactic Acid, 13C3",1.3395777292682298,1.0504781705521389,361069,200821,Smp,StaB1_D,D,200821,212591.18941697592,200821_Smp_StaB1_D Muramic Acid,HILICPos,361069,Muramic Acid_X_HILICPos,2.205,17.22522412,96413.23783082807,12341.853315576824,10870356.656311562,65,0.0714285714285714,1,400,1,1,Muramic Acid,37496880,21520064,29508472,0.8491859939074986,NA,0.0015390301052368345,NA,C9H17NO7,9,1,0.013851270947131511,0.0015390301052368345,198.3514440732567,47.294591063671476,6.983196422818002e-5,3.2541355588948395e-5,7.811893024,1.410054454,1.773100438597546e-6,1.0914685605729343e-6
N-Acetyl-Serine,Inj_vol,0.7347626630011531,0.7347626630011531,96766,200821,Smp,StaB1_D,D,200821,96766,200821_Smp_StaB1_D N-Acetyl-Serine,HILICPos,96766,N-Acetyl-Serine_X_HILICPos,2.205,17.22522412,43884.80725623583,5617.691783043111,6679810,68,0.02857142857142858,1,400,1,1,N-Acetyl-Serine,12147998,5002064,8575031,9.192887422562292e-4,NA,2.2268273470334052,NA,C5H9NO4,5,1,11.134136735167026,2.2268273470334052,198.3514440732567,47.294591063671476,0.056133378746942124,0.04708418652009245,7.811893024,1.410054454,0.0014252802362961577,0.001579249184821486
N-Acetylglucosamine,"Sucrose, 13C",0.19488738097508437,0.1048247855576686,2042441,200821,Smp,StaB1_D,D,200821,1967796.1895793849,200821_Smp_StaB1_D N-Acetylglucosamine,HILICPos,2042441,N-Acetylglucosamine_X_HILICPos,2.205,17.22522412,892424.5757729636,114239.22126473815,99846978.0165158,55,0.2142857142857143,1,400,1,1,N-Acetylglucosamine,10009602.666666666,7299239.333333333,8654421,1.2744885900791303,NA,0.032363653524392674,NA,C8H15NO6,8,1,0.2589092281951414,0.032363653524392674,198.3514440732567,47.294591063671476,0.0013053054864552388,6.842992569873864e-4,7.811893024,1.410054454,3.3142956182286475e-5,2.2952059356703878e-5
N(e)-Acetyl-Lysine,"DL-Alanine, D3",0.18333749187327888,0.13893679108049622,1331185,200821,Smp,StaB1_D,D,200821,978246.456240064,200821_Smp_StaB1_D N(e)-Acetyl-Lysine,HILICPos,1331185,N(e)-Acetyl-Lysine_X_HILICPos,2.205,17.22522412,443649.1865034304,56791.50816413668,93469806.68966755,57,0.18571428571428572,1,400,1,1,N(e)-Acetyl-Lysine,170158368,126873552,148515960,0.5081402241716086,NA,0.0023514891497383133,NA,C8H16N2O3,8,2,0.018811913197906507,0.004702978299476627,198.3514440732567,47.294591063671476,9.484132210783777e-5,9.944008804611778e-5,7.811893024,1.410054454,2.4081119826029133e-6,3.335316793004242e-6
Ophthalmic Acid,"L-Cysteic Acid, D3",0.234771823785395,0.14818185826390445,517751,200821,Smp,StaB1_D,D,200821,425895.4449773553,200821_Smp_StaB1_D Ophthalmic Acid,HILICPos,517751,Ophthalmic Acid_X_HILICPos,2.205,17.22522412,193149.86166773483,24725.103256151728,25211563.921192408,60,0.1428571428571429,1,400,1,1,Ophthalmic Acid,33304688,28610867.2,30957777.6,0.717341569910475,NA,0.0034790335582313434,NA,C11H19N3O6,11,3,0.038269369140544775,0.010437100674694031,198.3514440732567,47.294591063671476,1.929371843968569e-4,2.206827554686504e-4,7.811893024,1.410054454,4.898859856755864e-6,7.401913199228852e-6
Ornithine,"Sulfolactic Acid, 13C3",0.5318543706202121,0.29816152990562067,32780952,200821,Smp,StaB1_D,D,200821,19300858.217960544,200821_Smp_StaB1_D Ornithine,HILICPos,32780952,Ornithine_X_HILICPos,2.205,17.22522412,8753223.681614758,1120499.6860128252,3211961640.856266,29,0.5857142857142856,1,400,1,1,Ornithine,17429736,5405138.8,11417437.4,1.102860975514706,NA,0.2780600581724763,NA,C5H12N2O2,5,2,1.3903002908623816,0.5561201163449526,198.3514440732567,47.294591063671476,0.007009277383172996,0.011758640974319085,7.811893024,1.410054454,1.7797226441671016e-4,3.943961985066377e-4
Propionyl-L-carnitine,"Homarine, D3",0.119713032006298,0.08636648912946966,3495583,200821,Smp,StaB1_D,D,200821,3386682.9279763014,200821_Smp_StaB1_D Propionyl-L-carnitine,HILICPos,3495583,Propionyl-L-carnitine_X_HILICPos,2.205,17.22522412,1535910.624932563,196611.8353167936,226168033.177111,51,0.27142857142857146,1,400,1,1,Propionyl-L-carnitine,453988128,381576384,417782256,0.8884650051119307,NA,0.0016551433704575424,NA,C10H19NO4,10,1,0.016551433704575423,0.0016551433704575424,198.3514440732567,47.294591063671476,8.344498716360502e-5,3.499646224299235e-5,7.811893024,1.410054454,2.1187481259312523e-6,1.173815213846729e-6
Serine,"Sulfoacetic Acid, 13C2",0.1211512996063867,0.06019054967582088,18649550,200821,Smp,StaB1_D,D,200821,25042992.717435736,200821_Smp_StaB1_D Serine,HILICPos,18649550,Serine_X_HILICPos,2.205,17.22522412,11357366.311762238,1453855.842047281,1283663778.215333,38,0.4571428571428572,1,400,1,1,Serine,7793698,6266045,7029871.5,0.7027594781473061,NA,0.9195673153217615,NA,C3H7NO3,3,1,2.7587019459652846,0.9195673153217615,198.3514440732567,47.294591063671476,0.013908151558233271,0.019443392883633816,7.811893024,1.410054454,3.5314128566403736e-4,6.521502149886203e-4
Stachydrine hydrochloride,Inj_vol,0.04003967055306961,0.04003967055306961,43072092,200821,Smp,StaB1_D,D,200821,43072092,200821_Smp_StaB1_D Stachydrine hydrochloride,HILICPos,43072092,Stachydrine hydrochloride_X_HILICPos,2.205,17.22522412,19533828.57142857,2500524.3298976594,1779340244,26,0.6285714285714286,1,400,1,1,Stachydrine hydrochloride,804937152,670439360,737688256,0.8938678995460438,NA,0.011849530757484825,NA,C7H13NO2,7,1,0.08294671530239378,0.011849530757484825,198.3514440732567,47.294591063671476,4.181805466047389e-4,2.505472717066548e-4,7.811893024,1.410054454,1.0618004502565725e-5,8.403597977277001e-6
Thiamine monophosphate,Inj_vol,1.5329358311792465,1.5329358311792465,100,200821,Smp,StaB1_D,D,200821,100,200821_Smp_StaB1_D Thiamine monophosphate,HILICPos,100,Thiamine monophosphate_X_HILICPos,2.205,17.22522412,45.35147392290249,5.805439703039405,559483,70,0,1,400,1,1,Thiamine monophosphate,19985204,14985934,17485569,0.927676525288328,NA,1.118343096586479e-6,NA,C12H18N4O4PS,12,4,1.3420117159037748e-5,4.473372386345916e-6,198.3514440732567,47.294591063671476,6.765827807173073e-8,9.458528524590755e-8,7.811893024,1.410054454,1.7179084656955675e-9,3.1724820085181736e-9
Threonine,"DL-Proline, D7",0.10870823754455276,0.04379655977018261,26262478,200821,Smp,StaB1_D,D,200821,21154369.174754083,200821_Smp_StaB1_D Threonine,HILICPos,26262478,Threonine_X_HILICPos,2.205,17.22522412,9593818.21984312,1228104.146998703,4288519892.429687,34,0.5142857142857142,1,400,1,1,Threonine,16596933,9989082,13293007.5,0.8794445154520507,NA,0.32826137331117616,NA,C4H9NO3,4,1,1.3130454932447047,0.32826137331117616,198.3514440732567,47.294591063671476,0.006619792960820394,0.006940780455617988,7.811893024,1.410054454,1.680828819865704e-4,2.3280049389580256e-4
trans Hydroxyl proline,"DL-Alanine, D3",0.1500829525878538,0.08790324345636982,4352725,200821,Smp,StaB1_D,D,200821,3198682.2314235307,200821_Smp_StaB1_D trans Hydroxyl proline,HILICPos,4352725,trans Hydroxyl proline_X_HILICPos,2.205,17.22522412,1450649.538060558,185697.56823712843,394778801.8028969,47,0.3285714285714286,1,400,1,1,trans Hydroxyl proline,68604832,60491384,64548108,0.722881027481688,NA,0.012435754844138225,NA,C5H9NO3,5,1,0.062178774220691124,0.012435754844138225,198.3514440732567,47.294591063671476,3.134777995250026e-4,2.629424330447491e-4,7.811893024,1.410054454,7.959501497225204e-6,8.819343684820718e-6
Trigonelline,Inj_vol,0.05554224382460147,0.05554224382460147,33920755,200821,Smp,StaB1_D,D,200821,33920755,200821_Smp_StaB1_D Trigonelline,HILICPos,33920755,Trigonelline_X_HILICPos,2.205,17.22522412,15383562.358276645,1969248.9783407245,10166511095,28,0.6,1,400,1,1,Trigonelline,627330944,525376608,576353776,0.9170730992141948,NA,0.011641898551858383,NA,C7H7NO2,7,1,0.08149328986300869,0.011641898551858383,198.3514440732567,47.294591063671476,4.108530202225851e-4,2.461570824491367e-4,7.811893024,1.410054454,1.0431951591328997e-5,8.25634678067432e-6
Trimethyl-L-lysine,"L-Cysteic Acid, D3",0.2874374762099918,0.20318269812340867,3983051,200821,Smp,StaB1_D,D,200821,3276407.535692833,200821_Smp_StaB1_D Trimethyl-L-lysine,HILICPos,3983051,Trimethyl-L-lysine_X_HILICPos,2.205,17.22522412,1485899.1091577474,190209.8639104867,222936070.2655013,49,0.30000000000000004,1,400,1,1,Trimethyl-L-lysine,209783008,132339232,171061120,1.027508282995368,NA,0.0033815255325115004,NA,C9H20N2O2,9,2,0.030433729792603503,0.006763051065023001,198.3514440732567,47.294591063671476,1.534333663906348e-4,1.4299840453040562e-4,7.811893024,1.410054454,3.895820091123089e-6,4.796304884423281e-6
Trimethylamine N-oxide,Inj_vol,0.08078858232860306,0.08078858232860306,185592224,200821,Smp,StaB1_D,D,200821,185592224,200821_Smp_StaB1_D Trimethylamine N-oxide,HILICPos,185592224,Trimethylamine N-oxide_X_HILICPos,2.205,17.22522412,84168809.07029478,10774444.657849828,4848234064,13,0.8142857142857143,1,400,1,1,Trimethylamine N-oxide,154863168,120202056,137532612,0.9285654146866996,NA,0.2636288763263992,NA,C3H9NO,3,1,0.7908866289791976,0.2636288763263992,198.3514440732567,47.294591063671476,0.0039872995766398415,0.005574186611984498,7.811893024,1.410054454,1.0124135424658339e-4,1.8696361376579804e-4
Trimethylammonium Propionate (TMAP),Inj_vol,0.06502143695638248,0.06502143695638248,399585280,200821,Smp,StaB1_D,D,200821,399585280,200821_Smp_StaB1_D Trimethylammonium Propionate (TMAP),HILICPos,399585280,Trimethylammonium Propionate (TMAP)_X_HILICPos,2.205,17.22522412,181217814.05895692,23197682.492621176,22995885082,9,0.8714285714285714,1,400,1,1,Trimethylammonium Propionate (TMAP),358355648,346885920,352620784,0.893282484411756,NA,0.2301251866103354,NA,C6H13NO2,6,1,1.3807511196620124,0.2301251866103354,198.3514440732567,47.294591063671476,0.006961134697623188,0.004865782353430731,7.811893024,1.410054454,1.767498755320913e-4,1.63203049327296e-4
Turicine,"DL-Valine, D8",0.14800718947373764,0.11237723054237386,2492569,200821,Smp,StaB1_D,D,200821,2382441.2912388463,200821_Smp_StaB1_D Turicine,HILICPos,2492569,Turicine_X_HILICPos,2.205,17.22522412,1080472.2409246468,138311.19262318464,237174390.06798851,53,0.24285714285714288,1,400,1,1,Turicine,676012480,521884256,598948368,0.911454540684036,NA,7.916791479888805e-4,NA,C7H13NO3,7,1,0.005541754035922163,7.916791479888805e-4,198.3514440732567,47.294591063671476,2.7939065741691497e-5,1.673931691095634e-5,7.811893024,1.410054454,7.093996319325639e-7,5.614528898107935e-7
Tyrosine,"Betaine, 13C5-15N",0.11773887842780088,0.04941341765318351,26876312,200821,Smp,StaB1_D,D,200821,23791930.193970986,200821_Smp_StaB1_D Tyrosine,HILICPos,26876312,Tyrosine_X_HILICPos,2.205,17.22522412,10789991.017673915,1381226.1616002116,2166303637.528583,33,0.5285714285714286,1,400,1,1,Tyrosine,32699752,19246766,25973259,0.8269832350230804,NA,0.20093607875989972,NA,C9H11NO3,9,1,1.8084247088390975,0.20093607875989972,198.3514440732567,47.294591063671476,0.009117275234816017,0.0042486059027211955,7.811893024,1.410054454,2.314963483605299e-4,1.4250235385583181e-4
Vitamin B3,"Adenine, 15N2",0.13404349357600676,0.03383838984460486,61236420,200821,Smp,StaB1_D,D,200821,56136439.57882424,200821_Smp_StaB1_D Vitamin B3,HILICPos,61236420,Vitamin B3_X_HILICPos,2.205,17.22522412,25458702.756836392,3258967.151181789,10570597056.55251,21,0.7,1,400,1,1,Vitamin B3,251682848,245886512,248784680,0.89486396326922,NA,0.045742048435803075,NA,C6H5NO2,6,1,0.27445229061481846,0.045742048435803075,198.3514440732567,47.294591063671476,0.0013836667128748286,9.671729347278158e-4,7.811893024,1.410054454,3.5132622755026924e-5,3.2439916278441175e-5
(3-Carboxypropyl)trimethylammonium (TMAB),"Betaine, 13C5-15N",0.12515456788532978,0.06339744803195506,26581476,200821,Smp,StaB1_E,E,200821,23218597.701224934,200821_Smp_StaB1_E (3-Carboxypropyl)trimethylammonium (TMAB),HILICPos,26581476,(3-Carboxypropyl)trimethylammonium (TMAB)_X_HILICPos,2.54,19.84220828,9141180.197332652,1170161.9786255432,1460714971.489597,35,0.5,1,400,1,1,(3-Carboxypropyl)trimethylammonium (TMAB),364409472,263969152,314189312,0.9435769570132984,NA,0.012333704178089185,NA,C7H16NO2,7,1,0.0863359292466243,0.012333704178089185,239.3959879173726,55.142324074968705,3.606406690341991e-4,2.2367037271263553e-4,7.811893024,1.410054454,1.1051857594744285e-5,8.74697012097746e-6
4-Hydroxyisoleucine,"Betaine, 13C5-15N",0.12031255935860886,0.07790636311527155,13239247,200821,Smp,StaB1_E,E,200821,11564322.085054614,200821_Smp_StaB1_E 4-Hydroxyisoleucine,HILICPos,13239247,4-Hydroxyisoleucine_X_HILICPos,2.54,19.84220828,4552882.710651423,582814.2675385027,586500918.2573766,40,0.4285714285714286,1,400,1,1,4-Hydroxyisoleucine,35789920,21118962,28454441,0.7617484078934159,NA,0.08402041849360362,NA,C6H13NO3,6,1,0.5041225109616216,0.08402041849360362,239.3959879173726,55.142324074968705,0.002105810190668773,0.0015237010754094028,7.811893024,1.410054454,6.453269513712451e-5,5.9586648058347696e-5
